tag tag.pos Fstp
132069 43 0.0054
20827 99 -0.01
8105 245 0.0127
5170 125 -0.0137
12076 194 0.0408
34439 56 0.0321
5849 35 -0.0099
10711 124 0.0079
14310 308 -0.0167
15702 168 -0.0225
34124 168 -0.0214
11685 124 -0.0165
29715 170 -0.0129
68281 37 0.0175
17696 246 0.0314
54789 78 -0.0053
1778 155 -0.0189
99353 255 0.007
52516 234 -0.0131
21059 133 -0.0134
36403 237 0.0163
59062 68 -0.0055
32072 46 -0.0049
2708 235 -0.0118
10120 316 -0.0094
13586 194 -0.0127
8393 175 -0.0057
48305 61 -0.0035
24533 103 -0.0021
53187 228 -0.0056
28017 203 -0.013
6896 294 -0.009
3243 299 0.0614
13161 239 0.0056
63151 247 -0.0228
58495 356 0.0047
77976 231 -0.0108
38560 31 -0.0013
62224 202 0.014
13080 183 -0.0227
36143 318 -0.0103
11485 54 -0.0065
30955 221 0.0142
42781 193 0.0301
33454 17 -0.0092
20581 122 -0.0093
58714 71 -0.0134
29828 131 0.0194
99578 300 -0.0128
32968 109 -0.0175
11457 64 0.0111
45794 316 0.0149
43319 290 -0.0065
52223 193 -0.0188
22641 199 -0.0162
26242 300 -0.0386
23865 272 -0.0157
51279 92 0
182 189 -0.0128
55929 121 0.0253
44701 130 0.0055
23603 233 -0.0096
49836 190 0.0074
12250 270 0.0111
23073 358 -0.0131
51223 306 -0.0077
31290 48 -0.0106
23948 278 0.0023
48096 307 0.0012
28748 37 0.0035
16734 220 0.0043
94196 267 -0.012
840 13 -0.0052
6193 82 0.0319
24269 267 -0.0164
62451 156 -0.0147
76041 300 -0.0023
57958 97 0.0058
57330 135 -0.0145
8430 345 -0.0024
9588 101 -0.0131
62511 76 -0.0153
25970 227 0.0197
1609 187 0.0452
20356 315 0.0072
90040 180 0.0017
43153 114 0.0276
60345 108 -0.018
37912 127 -0.0179
36059 56 0.0076
51990 86 -0.0196
50750 25 -0.0063
24196 121 -0.0235
17402 222 0.034
58511 274 0.0051
16109 35 -0.0052
12539 281 -7e-04
16323 313 0.0096
21492 199 -0.0225
52235 87 -0.021
81712 75 -0.0091
54579 175 0.0466
29352 215 0.0058
94652 184 -0.0064
1185 307 0.003
40179 94 -0.0119
24778 181 0.0076
24567 278 0.0275
104705 178 -0.007
62392 114 5e-04
79174 209 -0.0077
23146 147 -0.0211
6742 303 0.0104
109581 202 -0.0085
61963 45 0.0035
14471 91 0.0191
19706 260 -0.0074
52518 16 0.0569
30623 312 0.0123
9666 156 0.0218
54111 266 0.0092
36550 104 -0.0119
56987 178 0.058
85255 142 -0.0088
11775 242 0.0257
61700 225 -0.0173
91860 109 -0.0037
62613 49 -0.0024
52151 240 -0.0026
25649 80 0.0172
13717 257 -0.0074
37587 69 0.0084
14640 155 -0.0054
20066 161 -0.0017
61419 168 -0.0172
34303 48 -0.0076
57924 33 0.0024
20282 208 -0.0057
17096 247 0.0143
53740 232 -0.0099
58433 82 0.0015
59683 59 0.0178
52460 167 -0.0025
58739 121 0.0062
51183 298 0.0167
26590 163 -0.0157
24 64 -0.0169
23385 129 -0.0199
44655 134 -0.0161
46988 248 -0.0039
2286 87 0.0286
56292 218 0.0022
84763 148 -0.0036
44181 180 0.0275
47241 204 -0.037
68101 361 -0.0152
55414 177 -0.0091
40857 121 -0.017
19436 106 -0.0135
35177 206 0.0356
35951 18 0.005
1161 206 -0.0152
51064 273 -0.0049
12901 133 0.0297
60622 304 -0.0131
43455 268 -0.0053
62668 57 0.0037
18709 146 0.0582
35766 21 -0.0134
693 278 -0.0023
27595 288 -0.0174
10110 205 -0.007
31119 260 -0.0176
9734 191 0.0437
25985 110 -0.0079
20238 84 0.0023
52373 57 0.0013
57708 94 0.0179
60023 27 -0.0053
10877 205 -0.0036
58303 256 0.0875
29136 89 -0.0143
24752 301 -0.004
40644 128 0.0053
54862 269 -0.0129
20143 233 -0.0035
46339 119 -0.0076
38986 148 -0.0147
47865 243 0.0234
35996 328 0.0103
65104 303 -0.0104
179 215 0.0183
65034 220 -0.0032
70835 82 0.0226
32344 281 0.0088
79034 160 -0.0085
52587 177 0.0021
25785 115 -0.0157
45417 121 -0.0133
58743 185 -0.0052
14339 136 -0.0035
62455 272 6e-04
49610 13 -0.0246
50907 102 0.0878
99258 70 -0.0105
46422 176 -0.0053
54460 157 0.0264
43480 125 0.0539
40696 194 0.0203
20884 184 0.0226
54098 116 0.0046
62780 118 0.0416
40131 26 0.0343
52149 247 -0.0099
32490 10 -0.0078
14625 299 3e-04
12928 51 -9e-04
21845 17 -0.0176
35167 118 -0.0188
28225 187 -0.0098
54766 167 -0.0129
15773 170 0.0014
32073 130 0.0138
7096 341 0.0135
50871 53 -0.0105
56453 295 -0.0016
30132 308 -0.0138
7836 241 -0.0099
9725 146 -0.0134
26069 102 0.0296
14332 239 -0.0072
21257 71 -0.0015
59263 149 -0.0129
10405 251 0.0084
2989 243 0.0013
37822 301 -0.0088
51126 194 -0.0195
8809 219 -0.0134
7692 118 -0.0032
49289 163 -0.004
58978 221 0.0021
5129 41 0.0055
98263 314 0.0028
148664 10 -0.0031
4670 244 -0.0135
27707 207 0.0112
47811 66 -0.0114
32178 195 -0.0119
49069 229 -0.0042
6112 61 0.0094
57999 54 0.0103
9017 174 0.041
1507 213 -0.0126
59348 245 0.0076
20778 14 -0.0069
37727 103 -0.0288
65685 258 -0.0161
75074 96 -0.0232
53913 221 0.0034
41547 187 -0.0075
59649 49 0.0078
41827 245 -0.0203
14887 197 -8e-04
29271 103 0.0189
47456 208 0.0094
46965 78 -0.0187
46358 288 0.0063
56204 69 -0.0193
47207 63 -0.007
81895 10 0.0107
97352 129 0.0369
8624 40 0.0034
45044 198 -0.0146
24375 198 0.0059
23680 200 -0.0069
59354 104 0.0894
41754 97 0.0328
53189 198 -0.0181
85531 86 -0.002
41360 213 0.0478
63642 297 0.0125
20921 205 -0.0121
55447 60 -0.0034
39926 254 -0.0104
35416 230 -9e-04
53898 122 -2e-04
27529 11 0.0042
27301 229 -0.0152
8589 177 -0.0165
39725 316 -0.0155
57078 22 0.0046
50584 186 0.0249
57610 182 0.0254
30961 136 0.0046
56126 201 0.0238
90297 159 -0.0097
24576 131 0.0413
22280 160 -0.0178
12430 148 -0.004
25184 204 -0.0101
47695 20 -0.0139
5749 194 0.0036
53176 88 -0.0023
37630 141 -0.0066
52605 224 -0.0102
58638 51 -0.0011
51707 184 0.0086
78201 20 0.0159
41762 75 -0.0153
59235 95 -2e-04
11986 175 0.0038
12672 143 -0.0052
32327 137 -0.003
77693 273 0.0046
28251 203 -0.0067
25845 224 0.019
58866 307 -0.0077
12788 354 -0.0029
15205 120 -0.0025
48782 215 -0.0152
28294 20 -0.0157
21775 333 -0.0066
35051 324 -0.0121
60268 135 -0.0108
48301 182 -3e-04
28140 104 0.0251
46057 193 0.0167
42008 211 0.0022
2751 298 0.0133
31952 238 0.0153
37729 96 -9e-04
63542 329 0.022
25704 112 0.0066
27824 208 -0.015
43348 86 -0.0095
8882 119 0.0458
47297 64 0.0014
47733 172 -0.002
75394 336 0.0411
37032 355 -0.0163
83326 300 0.0015
21239 200 0.008
44092 290 -0.0202
47706 260 -0.0083
45467 279 -0.013
20726 262 0.0025
95524 120 -0.0157
1541 105 0.002
58437 36 -0.0163
40154 239 0.0224
19862 174 -0.0203
39012 265 -0.0051
15756 253 -0.0149
34371 247 0.0197
98387 163 -0.0063
22172 193 -0.0099
45324 257 -0.0152
388 293 0.0102
8660 26 0.01
51822 107 0.0044
93994 253 0.003
9624 136 0.006
9492 240 -0.0216
1795 133 -0.0088
51425 273 -0.0019
14019 256 0.0356
57007 233 0.0123
23514 336 0.0304
50938 294 0.0016
2802 287 0.0232
40369 31 -0.004
96368 19 0.0265
14230 197 -0.0069
27112 248 0.0018
48628 208 -0.015
11128 11 -0.0103
43552 279 0.0218
10088 97 0.0026
44184 260 0.0122
14104 309 -0.0146
71397 13 0.0052
32137 11 0.0303
33922 156 0.0229
18301 270 -0.0112
36273 88 -0.0036
56585 184 -0.0013
52468 107 0.0594
28367 69 -0.0105
49832 17 -0.0059
10343 27 -0.0115
52210 285 0.0047
66312 41 -0.0108
15398 120 0.0048
32302 76 -0.0222
54215 185 -0.0082
96741 43 -0.0229
63185 96 -9e-04
39865 238 -0.0177
44666 227 0.0058
48580 236 0.0143
39889 27 -0.0181
58574 76 0.0466
37420 115 0.0091
58632 51 -0.0074
47840 118 0.0233
56130 159 -0.0028
54101 233 0.0167
12353 75 -0.0142
38405 152 -0.0142
60013 106 0.0024
52029 297 0.0377
46795 128 0.0299
53163 334 0.0109
34013 78 0.0693
21944 115 0.0037
42253 172 -0.0261
47933 113 -0.0031
60414 79 0.0212
36135 274 -0.0124
10340 200 -0.007
60660 101 -0.0129
8628 61 -0.0029
83262 288 -0.0071
26194 219 -0.0131
20752 67 0.0011
15714 245 -0.0253
35845 74 -0.0198
108537 75 -0.0074
36302 249 0.0017
48338 158 -0.0233
25935 182 0.0509
20571 220 0.0039
12794 39 -0.0242
48280 186 0.0143
27732 87 -0.024
7385 270 -0.0122
32408 187 0.0402
31169 102 -0.0061
8634 39 0.0154
96354 127 -0.0104
61444 47 0.011
22148 58 -0.0098
13793 75 0.0243
34389 279 0.0255
34870 220 -6e-04
554 73 -0.0071
33946 98 -0.0203
56709 13 -0.0198
58919 53 0.0114
273 129 -0.0164
14515 333 -0.0074
640 192 0.001
63909 44 -0.0013
24887 191 -0.0099
50446 288 -0.0143
28214 236 -0.0088
13378 219 -0.0084
45176 271 -0.0121
35537 321 -0.0169
22810 258 0.064
28248 57 -0.0029
49117 127 0.0133
52565 74 0.0432
32852 160 0.0939
39381 60 1e-04
166846 68 -4e-04
46921 84 0.0102
17265 14 -0.0057
37478 152 0.0076
12626 111 0.0204
45163 114 0.0155
13258 300 -0.0087
35710 16 -0.007
77092 74 -0.0123
36969 270 0.001
45065 208 -0.0242
1488 224 0.0851
60128 213 0.0071
38274 66 0.013
64540 264 -0.0091
66862 294 -6e-04
45903 294 -0.0085
58643 171 -0.0116
62374 115 5e-04
60184 132 -0.009
12715 23 -0.0076
48661 199 0.0162
78817 116 0.0159
27029 299 -0.0067
17821 150 0.0026
37035 145 0.0311
11561 277 -0.0051
52882 201 0.0287
47524 275 -0.0054
18938 175 0.0099
43473 371 -0.0026
29392 85 -0.017
1225 79 -0.0167
11491 95 -0.0157
27304 12 -0.0142
59662 12 -0.0058
54619 218 0.0096
16151 117 0.0179
7101 198 -0.0196
58550 10 -0.0116
51955 273 0.0023
62574 36 -0.0075
59663 308 0.0038
63474 128 -0.0175
22346 150 -0.0134
62945 81 -0.0124
447 200 0.0025
52512 69 0.0292
13504 93 -2e-04
2390 80 0.0074
37196 193 0.0391
55585 15 -0.0034
36688 112 -0.0155
35173 30 0.0201
37157 20 -0.0103
15401 259 -0.007
37768 230 -0.0079
63304 122 -0.0132
6306 241 0.0075
37070 104 -2e-04
34751 276 -0.0323
19624 203 -0.0034
76320 93 -0.0026
62041 272 -0.0134
28685 250 -0.0239
20616 253 -0.0024
50582 241 -0.0083
52168 237 -0.005
76637 170 -0.0157
74584 128 -0.0172
58896 172 -0.0017
54786 348 0.0251
47053 204 0.0047
27724 241 -0.0048
25504 226 0.0174
86989 303 -0.0069
64465 92 -0.0162
19482 41 0.011
33324 144 0.015
25230 142 -0.0035
44415 121 0.0957
59317 257 -0.0189
43286 311 0.0229
180610 64 0.0101
21320 32 -0.0053
62180 247 -0.0086
13390 307 -0.0164
28686 34 -0.0118
7292 241 -0.0123
14025 335 0.0012
68426 119 0.0217
2388 261 -0.0175
27716 253 -0.0021
30441 175 0.0457
61506 242 -0.0042
55554 94 0.0114
58499 214 0.0323
27676 274 -7e-04
11831 75 0.0123
47075 289 -0.0136
63550 185 0.0254
47755 253 0.0152
34191 110 0.011
63102 267 -0.0151
40319 236 0.0259
51319 122 -0.0099
14067 353 0.0097
9438 264 0.0014
17308 336 0.0013
82179 151 0.0051
61525 215 0.0219
76507 282 0.0351
38991 40 -0.005
18077 93 0.0185
54494 34 0.0036
72847 106 -0.0024
196 213 -0.0077
22255 231 -0.0063
59090 185 -0.0191
98683 83 -0.0171
60556 220 -0.0083
42425 30 -0.0122
85800 89 0.0383
8610 36 -0.0125
27910 247 -0.014
5280 273 -0.0176
58418 120 0.003
20891 184 -0.0104
33081 259 0.0114
21510 211 -0.0095
24869 17 0.006
36277 312 -0.0026
50001 263 9e-04
12959 189 -0.0064
35056 276 0.0132
8991 264 -0.0043
61336 294 -0.0167
15027 12 -0.008
58058 153 -0.0044
59143 91 0.0364
8960 203 -0.013
35147 81 0.0169
16341 179 0.0323
99699 36 -0.0172
85391 99 -0.006
20973 117 0.0055
21351 35 -0.0057
28502 267 -0.0161
88257 132 0.0034
8114 223 0.0061
36511 289 0.0299
49676 70 0.0184
63039 198 -0.0122
57876 81 0.0167
59760 195 0.0103
37532 271 -0.0041
68877 134 -0.0162
36553 43 -0.0092
28875 8 -0.0049
45818 278 0.0014
45218 122 -0.0031
10246 176 0.0099
38380 233 -0.0045
48851 174 0.003
33810 308 -0.0039
46948 187 0.0025
23355 157 0.0249
74079 150 -0.0046
13076 26 -0.0037
36476 63 0.0053
36035 216 -0.0085
26290 286 -0.0106
9898 117 0.0221
28900 255 0.0056
41443 196 -0.002
17947 82 0.0018
3989 192 0.0099
16704 40 0.0805
52258 219 -0.0074
43432 236 0.0022
2304 38 -0.0029
40331 285 0.0428
73511 49 -0.008
1354 241 -0.0158
42472 188 0.0035
99851 146 -0.0061
52947 236 -0.0046
28170 70 -3e-04
17656 130 0.0052
18096 36 -0.0174
56198 66 0.0167
45328 236 0.0056
20806 330 -0.0099
31583 19 -0.0158
61711 122 -0.0157
55128 234 -0.0113
40018 36 0.0035
54792 56 0.0508
60659 238 -0.0159
6230 377 0.0107
36545 329 -0.0146
128103 88 0.0169
48819 34 -0.0028
6660 41 -0.0184
13958 194 -0.0129
52738 150 -0.001
82046 78 0.004
24342 43 -0.0155
8877 149 -0.0128
78733 176 -0.003
36664 202 0.0033
971 45 -0.0183
56588 203 0.0328
14336 71 -0.0224
22432 299 -0.0262
62618 68 0.0358
45562 30 -0.0153
58476 106 -0.0172
21400 240 0.0108
39309 309 -0.0124
9264 292 -0.0104
19286 132 0.0119
27448 102 -0.0018
44186 222 -0.0107
117317 200 0.0214
14135 87 0.0271
54863 177 -0.0177
35595 169 0.0396
81186 13 0.0102
44193 22 0.0209
6916 15 -0.0131
27192 185 0.0522
53329 84 -0.0117
65542 184 -0.026
11073 75 -0.0088
13985 221 -0.0251
15363 33 0.0035
36250 273 0.0012
22274 12 0.0014
9304 153 -0.0115
48387 173 -0.0063
51826 127 -0.0085
65302 54 -0.0022
35642 92 -0.0125
99402 72 -0.001
1720 79 0.0027
47665 167 0.0187
24784 273 0.0061
10527 209 0.0357
37599 229 0.0179
48242 249 -0.0023
43792 27 -0.0199
45066 329 -0.0132
95574 244 0.0084
3226 89 -0.0017
58916 87 -0.0032
7063 71 0.0169
32529 87 0.0129
23598 115 0.0057
23276 123 -0.0193
11956 207 -0.0101
47593 132 0.0048
14638 97 0.0021
33463 259 0.0371
30908 167 -0.0111
86855 128 -0.0124
1728 48 0.0246
9641 77 -0.0156
24979 240 -0.0103
39712 29 -0.0058
13326 333 0.0054
37866 199 0.0107
13913 171 -0.0151
48588 110 0.0103
37948 28 0.0094
9705 170 -0.0091
25361 191 0.001
62543 34 -0.0147
59373 229 -0.0127
53335 242 0.0056
49401 213 -0.0126
18525 169 -0.0111
52413 230 0.0171
9751 301 3e-04
41644 16 0.0227
49802 211 -0.0041
17855 59 -0.0143
19121 58 -0.0126
21053 234 -0.0077
53437 124 0.0105
60391 113 -0.0134
46782 196 -0.0119
61588 179 -0.0076
14182 80 -0.0125
29161 8 -0.0187
32069 158 0.0097
53552 360 0.0041
45545 147 0.0044
75503 77 -0.0324
30388 109 -0.0125
28218 335 0.0282
4464 275 -0.0171
38408 263 0.0211
491 203 -0.0048
50336 8 -0.0093
21003 36 -0.0045
31624 222 -0.0047
12684 296 0.0241
45566 186 0.0159
51873 42 0.0026
57662 26 0.0266
42198 27 0.0149
55812 347 -0.0141
53824 25 0
56811 233 0.0446
21866 137 0.0632
64184 225 0.0462
381 290 -0.0057
66143 101 -9e-04
65478 24 0.0238
62601 66 0.0082
47507 189 0.0116
36085 202 0.015
39204 15 0.0171
59529 162 0.0411
22086 250 0.0379
57027 91 0.015
58332 155 0.0096
20757 218 0
27283 106 -0.004
19830 42 0.0023
10200 46 -0.0089
2839 282 -0.0131
20393 270 -0.0043
36975 218 -0.016
63230 186 0.0124
2412 252 -0.0109
25178 287 -0.0038
61717 128 0.0773
37401 35 0.0079
60382 233 0.0226
40454 110 -0.0183
34560 47 0.0233
55318 311 0.0142
13695 133 0.032
62610 7 0.0507
60317 129 -0.0139
64944 170 0.0046
43979 259 -1e-04
60365 87 0.0397
5422 272 -0.0172
50971 272 2e-04
92566 88 -0.0017
36885 206 0.0176
62924 170 0.0161
58121 39 -0.0137
41245 322 -0.0194
18399 234 -0.0236
26846 111 -0.0102
5090 188 0.0274
32719 15 0.0403
51713 48 0.0395
21410 90 -0.0051
28100 127 0.0106
54329 12 -0.0139
1981 102 6e-04
36635 108 0.0114
8357 241 -0.0092
20404 27 -0.0148
26258 290 -0.0113
58559 247 0.0084
62795 150 -0.0069
51171 177 -0.0033
31798 210 0.0019
33584 236 -0.0054
14303 39 0.0171
28109 28 -0.0138
62724 84 0.0033
27251 289 -0.0224
53185 202 0.0167
29410 371 -0.0096
18889 202 0.0085
23907 225 0.0032
62122 294 0.003
48244 132 -9e-04
53440 88 -0.0133
50299 22 0.0042
57805 313 -0.0175
31324 49 -0.0226
59903 353 0.0619
11751 77 -0.0139
44568 161 -0.0217
27821 121 -0.011
33251 104 -0.0134
13049 96 -0.0075
59709 96 0.0041
48237 96 0.0202
47699 222 -0.006
33497 194 9e-04
59553 199 0.0146
57234 230 0.0138
30384 250 -0.0012
4674 84 0.0148
45340 15 -0.0219
54867 37 0.0203
57525 51 0.0225
46072 204 0.0197
52368 288 0.0126
65692 191 -0.0067
28460 201 0.003
21934 184 0.0045
4177 62 -0.0067
98130 51 0.06
48187 149 0.0487
7418 99 -0.009
4054 127 0.018
47759 329 -0.0072
21426 337 6e-04
39508 12 -0.0149
48129 191 0.0443
60781 86 -0.0022
1347 131 -0.0126
53441 38 -0.0015
51981 88 0.0012
63948 151 0.0306
32281 327 -0.0067
34198 164 4e-04
85050 29 0.0094
52323 240 0.0236
58380 196 -0.0011
1578 75 -0.009
8878 266 -0.0196
16110 251 -0.0118
29614 320 -0.0207
5676 159 -0.0021
48833 245 -0.0123
65091 35 0.0399
11953 218 -0.0045
5567 84 -0.0105
65325 198 0.0346
63235 190 -0.0168
14565 68 0.0017
42512 297 0.0076
59953 308 -0.0026
9505 157 -0.0171
56672 276 -0.0124
96418 230 0.0086
50465 204 -0.0204
13477 158 -0.0015
53716 171 -0.0182
8507 384 -0.0041
79481 113 3e-04
1595 279 -0.0016
91339 173 -0.0198
92508 221 -0.0211
63025 25 -0.0233
19382 183 0.0367
1876 181 0.057
3681 283 -0.0012
239921 36 -0.017
59887 378 -0.0134
21703 33 0.0012
57000 133 -0.0036
63191 209 0.0227
9352 175 0.0357
47472 133 -0.0078
2027 352 0.0025
26428 305 -0.0135
39480 343 -0.0022
62594 8 -0.0032
22890 51 -0.0037
64238 111 -0.0051
20446 270 0.0092
31234 332 -0.0075
55035 136 0.0017
45200 342 -0.0206
55120 266 -0.0011
17713 254 0.0168
47673 75 0.006
127512 53 -0.0117
22153 194 -0.0208
13784 133 0.0096
25137 212 -9e-04
10224 93 0.0027
2128 181 -0.0134
28972 162 -0.0057
28606 160 0.0229
28708 278 -0.0072
61292 332 -0.0031
7182 219 -0.0017
59296 8 -0.0157
58378 118 -7e-04
22850 281 0.0017
43168 216 0.0019
25544 228 -0.0202
15463 162 0.0244
24909 73 0.018
21882 67 -0.0071
51732 109 -0.0122
194 55 0.0033
74206 29 -0.0028
13694 38 -0.0061
39263 176 0.0079
48145 284 -0.0113
54069 45 0.0093
59564 72 0.0101
12109 346 -0.0026
13720 160 -0.0056
142877 247 -0.0146
22923 211 -0.0155
10672 207 0.0056
22 14 -0.0025
9543 301 -0.0093
56455 82 0.05
38747 331 0.0052
18653 244 -0.0099
29858 48 -0.007
36695 298 0.0032
52914 47 -0.0119
23262 202 0.0152
92284 153 0.0026
474 254 -0.0254
30671 54 -0.0212
30538 155 0.0035
53344 47 -0.0064
78734 272 0.0098
6840 327 0.0475
7767 237 -0.0052
29603 21 0.0059
39041 17 -0.0023
43535 235 -0.0056
6798 114 -0.0198
33877 182 0.0104
60633 31 -0.0077
14345 15 -0.0097
59929 18 -0.0248
49848 251 0.0046
42251 199 0.0307
53338 47 0.0017
19056 239 -0.0189
96015 137 -0.006
38130 205 -0.0121
44079 260 -0.0139
40989 10 0.002
59378 211 -0.003
4048 337 -0.0056
56843 230 0.018
67769 135 0.03
34790 314 -0.0037
58066 82 0.0167
4043 206 -0.0186
31724 89 -0.0048
60574 51 0.0058
34518 104 -0.0118
48841 18 -0.0101
29398 261 -0.005
50701 185 0.0213
1142 55 0.0151
54855 258 0.0346
27631 207 0.0123
8827 255 -0.0024
47120 313 0.0027
11619 40 0.0089
46872 110 -0.02
834 132 -0.0044
68483 111 3e-04
3531 326 0.0166
16538 21 0.0096
52191 17 -0.0101
53071 102 -0.0152
9761 170 -0.0145
39870 207 0.0354
60952 299 -0.0051
51177 115 -0.0143
59439 230 0.0056
18697 218 -0.0032
48095 105 0.0546
19959 110 0.0169
12965 272 -0.0041
74027 78 -0.0103
26488 248 -0.0103
5094 284 0.0207
14425 208 -0.0011
59916 179 -8e-04
36442 194 0.0226
20450 203 -0.029
33229 50 8e-04
44547 61 0.0225
43430 26 0.0581
22374 291 -0.0206
12940 135 -0.0098
51592 20 0.001
21456 291 -0.0044
114167 250 0.0305
145292 279 -0.0019
33918 116 -0.0125
88828 313 0.0221
46827 201 -0.0064
49383 196 -0.0264
90377 38 0.007
27892 195 -0.0162
17513 175 0.0071
2807 233 0.0037
99085 233 -0.019
63309 82 -0.0062
35848 33 0.0106
32368 253 0.0095
46584 27 -0.0207
39552 234 -0.0077
57590 104 -0.019
59472 210 0.025
91357 350 -0.0022
29731 344 -0.0192
39701 303 -0.0124
54486 175 -0.0049
36432 226 -0.0053
36512 10 0.0119
96497 188 0.0349
13707 380 -0.001
45555 73 -6e-04
37753 269 -0.0307
57757 283 -0.018
46880 152 0.0077
6182 64 -0.0101
1242 144 0.0074
1616 131 0.0141
19015 240 0.0132
54885 131 0.0198
5183 55 0.0108
96225 119 -0.0081
18993 353 0.0228
61036 336 -0.011
35972 254 -2e-04
73918 261 0.0244
1267 345 -0.0173
10169 204 0.025
13900 101 0.0285
31248 120 -0.0125
21501 72 -0.0188
813 294 -0.0036
54835 15 -0.0189
53893 104 -0.0146
28090 364 -0.0047
62483 93 -0.008
50125 193 -0.0107
26025 151 0.0072
22375 281 0.0016
49108 29 -0.0037
59021 126 0.0043
54801 187 0.0139
20350 200 -0.009
29625 165 0.0025
29617 39 -0.001
54042 231 0.0014
31916 11 0.0123
2622 160 -0.0118
49413 136 2e-04
51451 237 -0.0037
60565 261 3e-04
52957 195 -0.0058
33286 135 0.0389
38306 137 -0.0048
47536 228 -0.0057
65430 263 -0.0216
4971 12 0.0036
41163 214 -0.0153
61788 215 0.027
13128 267 0.0084
20561 223 -0.0072
24146 311 -0.0023
61466 137 9e-04
47881 263 -0.0082
8080 110 -0.0055
32738 75 0.0077
63179 18 0.0096
49507 42 0.0186
49917 225 -0.0159
49432 245 0.0057
37487 317 0.01
30521 263 -0.0172
62805 29 0.0084
36571 72 -0.0065
99127 291 -0.0036
28261 270 -0.0118
51250 299 -0.0084
29613 183 -1e-04
104262 207 0.022
26314 257 0.0089
21362 235 -0.0063
41899 86 -0.0159
61548 170 0.022
86332 264 -0.0107
53436 46 -0.0095
1907 36 0.0242
52314 201 0.0092
1730 54 0.0243
61808 122 -0.0249
4902 238 0.0086
46691 33 -0.0043
47011 291 -0.0168
30056 75 0.0028
21187 181 -0.0141
66690 52 0.0236
12670 134 -0.0017
95284 68 -0.0077
65207 79 0.0299
48568 174 -0.0271
58061 275 0.0129
8108 189 0.015
56244 52 -0.0027
52625 30 0.005
62700 24 -0.0173
73532 256 -0.0192
23661 80 9e-04
53011 93 0.0154
22506 145 0.0071
10523 7 -0.0144
24139 60 0.0089
9320 210 -0.0109
29438 232 -0.0145
85107 235 -0.007
44645 106 0.0118
42570 288 -0.0063
60426 41 0.0294
2850 162 -0.0092
37793 103 0.009
10714 211 0.0228
15197 257 -0.0208
59131 289 -0.0062
63047 274 -0.0201
23361 57 -0.0065
16575 238 0.009
41071 68 0.0036
37610 226 0.0105
11234 127 0.009
49704 104 4e-04
39908 228 -0.0102
18488 79 -0.0038
4516 333 0.0087
1890 111 -0.0058
30868 53 0.0288
48399 299 0.0254
52772 180 -0.0133
59010 106 0.0516
53080 257 0.0022
15444 320 0.0253
57332 243 0.0101
28628 297 0.0308
26560 14 -0.0248
106 207 -0.0181
21719 29 0.0252
14161 245 -0.0244
90464 27 -0.0023
65275 279 -0.0189
26298 207 -0.0125
3558 124 -0.0264
17032 52 -0.0153
59684 17 -0.0095
3046 231 -0.0031
23164 247 -0.0107
3682 127 -0.0021
28915 97 0.0223
24861 105 0.0212
46356 197 -0.0065
41045 164 0.0076
63177 99 3e-04
46731 125 -0.0161
24055 113 -0.0108
17593 11 -0.0055
19006 255 -0.0136
48894 184 -0.0032
53114 62 -0.0014
98571 222 -0.0046
13749 237 -0.0189
26152 117 0.0029
70562 275 0.0043
75803 74 -0.0196
51972 72 -0.0084
13196 281 -0.0038
6920 278 -0.0156
64420 43 0.0412
12399 48 -0.0154
30758 125 -0.0168
38089 303 -0.0187
45792 311 0.0063
21790 15 -8e-04
86787 22 0.0265
34004 170 0.0066
3610 195 -0.0128
59628 259 0.0089
8504 120 -0.009
56914 133 -0.0045
47111 35 -0.0064
5298 244 -0.013
37671 77 -0.0121
57264 207 -0.0111
44741 137 0.0118
46617 198 -0.0125
61502 78 0.0015
183196 222 0.021
15086 56 3e-04
2882 132 -0.0239
9906 191 -0.0133
40944 79 -0.016
32138 301 -0.033
32114 116 -0.0027
36477 64 0.0446
65743 251 -0.014
11895 236 -0.0159
64686 190 -0.0125
56649 44 0.0048
10380 37 -0.0068
64809 134 -0.0272
2435 262 -0.003
9453 79 -0.0091
14949 122 -0.0212
48965 215 0.0288
96251 319 -0.0218
51675 50 -0.0239
6012 282 -0.0049
2352 168 0.0071
47415 64 -0.0118
64416 115 -0.0074
32503 263 -0.0079
46856 215 -0.0192
48592 48 -0.0104
10186 36 0.0058
72481 72 0.0071
60810 45 0.0034
54109 289 -0.0149
9355 282 0.0233
41460 272 0.0379
13429 59 -0.0062
14938 92 -0.0155
76231 263 -0.0076
95676 166 -0.0034
30048 35 0.0059
27383 189 -0.0104
35303 273 -0.0154
138175 19 0.0126
38906 202 0.0017
5103 58 -0.0248
57802 80 -0.0195
57312 246 -0.0156
50738 258 0.0135
42197 132 -0.0042
33905 224 -4e-04
125699 195 -7e-04
44960 231 -0.0128
57874 217 0.0107
7042 39 -0.0157
44607 74 -0.006
57601 183 -0.0054
86773 107 0.0085
47920 173 -0.0157
37545 278 -6e-04
57386 353 -0.0168
44653 284 0.003
49293 229 -0.015
33764 363 -0.0164
35045 321 -0.0034
50591 315 0.0277
58046 233 0.022
35221 235 -0.0104
17542 34 -0.0026
22037 188 0.0092
17694 130 -0.003
46235 161 -0.0105
9556 327 0.0189
51933 79 0.0169
60681 258 0.0183
86378 74 -0.0065
24450 236 0.0149
