tag tag.pos Fstp
53749 18 0.016
6030 118 0.0142
103817 307 -0.0181
2383 39 0.0036
32613 54 -0.0147
21785 297 0.0027
58297 50 0.0316
12067 12 0.0574
91015 67 0.0204
25824 219 -0.0024
79617 21 0.0031
1287 232 -0.0127
1316 72 -0.0042
19591 211 -0.006
55713 188 0.0028
69878 29 0.009
33856 165 -0.0021
23433 101 0.0036
40533 285 0.0066
64604 241 0.0028
38752 194 0.0128
62065 29 0.0263
27320 9 0.0076
76655 66 0.041
92504 165 0.007
57036 149 -0.0071
36705 147 -0.0028
21165 230 0.008
96616 199 0.0398
44434 170 0.0302
83479 277 0.0183
14148 243 0.0211
18657 49 -0.0128
45145 28 0.0013
35386 175 0.0106
52314 290 -0.0037
53902 223 0.0023
45377 206 0.0194
15772 82 0.0109
75629 21 -0.0024
86854 193 -0.0044
94913 66 -0.01
52246 282 0.019
82672 198 -0.0035
87094 79 0.0089
46903 133 0.0028
40895 44 0.0396
34247 297 0.0314
40540 241 -0.0029
69421 247 0.0151
94097 63 0.003
45078 257 0.0026
60962 301 0.0328
100904 188 -0.0131
9999 51 -0.0027
57941 128 0.0335
24889 199 0.049
25234 76 -0.0028
7437 345 0.0139
32261 31 0.0039
15631 36 0.0192
48336 259 0.011
8414 180 0.0075
17473 268 0.008
12393 135 -0.0231
85666 45 0.0759
23105 232 -0.0028
960 75 -0.013
33934 91 0.0017
899 20 -1e-04
1993 34 -0.002
41036 88 0.004
103473 116 0.012
28218 99 -0.0077
22367 47 0.0207
78362 106 -4e-04
609 159 0.0151
94656 250 0.0017
2765 28 0.0029
24267 144 0.001
22565 47 0.0062
54922 196 0.0152
104553 305 3e-04
81422 173 0.0535
104956 176 0.0398
26105 240 0.0047
45475 134 -3e-04
58584 25 -0.0046
30695 342 -0.002
100484 65 -0.0117
54610 202 -0.006
45332 330 0.0044
45626 179 0.0019
2852 213 -0.006
60015 117 0.0179
45438 145 0.0342
103348 76 0.031
81284 271 -0.0026
77429 23 -0.003
60743 26 0.0081
27129 62 -0.0052
34942 158 0.0171
100101 85 -0.004
13051 291 0.043
25594 35 0.0035
7066 43 -0.0101
32298 24 0.0235
45274 199 9e-04
76301 335 -2e-04
11150 346 -4e-04
88767 250 0.0191
13680 31 -0.001
7579 230 -0.0042
17976 192 -0.0028
47787 324 -0.0154
75373 268 -0.0077
25321 158 0.0178
85978 11 0.0249
40059 215 -8e-04
121555 221 -9e-04
99776 260 -0.0041
21337 7 0.0191
15550 254 -0.0034
50665 46 0.0176
101164 43 9e-04
15206 361 -0.0111
11835 54 0.001
65554 282 -0.0059
13037 7 -8e-04
99700 282 -0.0051
96482 111 -0.0026
45981 189 -0.0089
22772 320 0.0044
38418 33 0.0274
24066 296 0.023
100579 322 -0.0076
32962 119 -0.0116
45752 39 0.0161
59612 297 -0.0131
35551 113 0.0236
20121 41 -0.0095
150814 289 0.0175
104630 25 -0.0011
64516 215 0.0197
3104 80 9e-04
2374 92 -0.0029
21665 234 -0.0014
57627 231 -0.0109
90236 132 -3e-04
100604 232 0.0223
55852 198 0.0241
80190 17 0.0147
101560 23 0.0146
87137 187 0.0144
90550 210 1e-04
68811 269 0.001
27568 167 -0.0027
59441 262 -0.0088
30835 240 0.0079
77631 142 1e-04
64820 158 0.0031
71595 144 0.0194
100110 141 -0.0031
4774 299 -0.0087
45749 60 -3e-04
23445 187 0.0127
20748 25 0.0067
29777 109 0.007
38269 251 -0.0093
61078 311 0.0163
16213 152 -0.0078
43726 9 0.0089
41662 152 -0.0118
31759 77 0.0069
15836 312 -0.0019
55291 68 0.0084
102207 249 0.0036
8874 133 0.002
45553 43 -0.0116
29404 294 -3e-04
12371 16 0.0303
86333 252 0.0398
80797 120 -0.0037
92719 319 -0.0161
98505 105 0.0056
85083 242 9e-04
99660 84 0.0011
74172 191 -0.0076
43072 152 -6e-04
57317 182 -0.0041
47853 307 0.0037
42159 325 0.009
37540 77 0.0171
49431 38 0.0122
100167 174 0.0105
49587 256 -0.0067
25629 251 0.001
102350 265 0.0145
92956 43 0.0282
64013 51 0.0058
28786 24 0.0149
92238 9 -0.0036
45603 344 0.0247
42212 162 -9e-04
86844 206 0.0284
77286 268 -0.0023
41596 46 0.0041
89592 310 -0.0073
92844 226 0.0103
99221 41 0.0237
105042 299 -0.0075
13203 128 -0.0072
62913 33 0.0171
79053 301 -0.0029
72424 42 -0.0086
50138 176 4e-04
69991 83 0.0515
81337 124 0.0078
51222 195 0.0136
37227 353 -0.0073
35912 272 4e-04
19728 32 -0.008
16491 70 -0.0046
56981 206 -0.0112
338 161 0.0232
52455 51 0.0064
98978 143 -0.0097
84821 71 -0.0061
15779 96 0.0032
78068 128 0.0029
87562 204 -0.0033
27121 309 0.0089
5774 92 -0.0112
573 145 -0.0026
102363 188 -0.0016
39927 238 -0.0138
95772 50 0.0051
57826 332 -0.0073
51157 266 -0.0054
102657 233 -0.0081
77784 148 0.0049
46508 268 -0.0128
89241 254 -6e-04
97651 78 0.03
22597 238 -0.0053
93229 178 -0.0023
91783 31 -0.0021
99671 177 0.0024
42924 232 0.0112
40783 262 -0.0108
101842 67 0.029
99985 117 0.02
40933 169 0.0155
43 131 0.0259
42748 184 -0.0066
20118 103 -0.0095
98070 136 -4e-04
11043 321 -0.0079
64030 108 -0.006
93723 239 0.0188
83481 146 -0.0231
33902 251 -0.0087
90741 163 -0.0078
41138 131 -0.0105
57673 34 0.0057
101042 273 0.0111
66506 241 0.0118
89848 312 -0.002
14862 160 -0.0036
97243 182 -0.0038
2269 124 -0.0105
102760 21 -0.0018
41773 245 9e-04
69131 119 0.0044
64660 67 -0.0101
1308 200 -0.0108
39862 245 -0.0142
7357 196 0.01
13142 22 -0.0072
40224 269 -0.0038
71686 180 -0.0149
80534 18 0.0124
66896 62 0.0093
1255 133 -0.0036
33904 225 -0.0035
82683 230 -0.0024
50799 103 0.0129
89896 150 0.0095
37494 109 -0.0059
60854 213 0.0082
42501 314 0.0428
8606 239 -0.0119
29504 15 0.0079
71265 155 -0.0091
92320 247 -0.016
100007 219 -0.0101
78178 70 -0.0054
26368 273 -0.0065
52980 125 -0.0074
90466 242 -0.0018
64940 256 -0.0049
78523 362 -0.0083
103487 127 0.0054
12820 102 -0.007
86084 254 -0.006
71246 235 -0.0127
97483 103 9e-04
23726 193 0.0016
78812 209 -0.003
82443 281 -0.007
44583 80 -0.0014
67005 32 0.0259
8934 106 0.0025
14146 210 -0.0076
34347 338 0.0242
94897 96 -0.0039
147552 304 0.0055
70914 64 0.0016
7423 39 -1e-04
16752 219 -0.0053
2255 254 -0.0085
23137 107 0.0257
91270 181 -0.0114
59658 120 0.0164
1827 128 -0.005
93190 46 0.0349
37304 29 -8e-04
474 83 0.0189
26148 147 -0.003
66543 48 -0.0101
50849 110 0.0045
37926 292 -5e-04
18175 38 0.0094
25511 46 8e-04
69072 340 -0.0025
89470 224 0.0089
63953 324 -0.0085
32723 45 0.0098
62532 85 -0.004
28039 249 -0.0097
9659 264 0.0115
55335 367 -0.0066
43980 193 0.0284
90783 242 0.094
31674 178 -0.0022
17157 172 0.0097
60984 250 0.0013
34864 259 0.0037
54559 64 -0.0102
93373 242 9e-04
35591 240 0.001
74464 117 -5e-04
6202 278 0.0026
77773 225 0.0353
57145 52 -0.0098
71115 164 -0.0021
54427 38 0.0241
17027 52 0.0023
98731 97 0.0039
80461 180 0.0086
68293 37 0.0028
93369 95 -0.0095
86887 313 0.0143
89763 158 0.0016
43234 199 -0.0061
25245 82 0.0014
70054 269 0.0027
87415 298 0.0258
50742 72 -0.0054
41689 284 0.0084
116849 136 -0.0025
37219 296 0.0027
43178 153 -0.0067
50019 182 0.0102
48914 289 3e-04
29572 227 -0.0081
90624 152 -0.002
92396 67 0.0011
71293 120 -0.0077
87196 276 -0.0094
8596 225 0.0142
90734 105 -0.0035
36983 299 2e-04
71531 127 -0.0141
34510 169 -0.0118
42057 141 0.017
59017 83 0.0088
26686 12 -0.0101
56299 304 -0.0102
71422 128 0.0127
48645 41 0.0408
10665 298 0.0063
26757 316 -0.0059
74139 125 -0.0094
14759 149 -0.0023
37614 232 0.02
51434 185 0.0221
37733 251 0.0063
99025 101 0.0231
51409 104 -0.0034
14083 133 -0.0064
21540 174 0.0116
22117 221 -0.0048
44942 233 -0.0094
29471 51 -7e-04
16431 109 -0.0078
42385 237 -0.0047
119034 105 -0.0082
42943 201 -0.0071
73678 177 -0.0057
72701 56 0.0143
37500 176 0.0022
90610 148 -0.0016
13941 198 -0.0139
42950 148 -0.0045
8897 119 -0.0081
24589 39 0.0071
43544 210 -0.0065
57238 212 -0.0122
127062 81 -2e-04
36646 301 0.0025
14858 153 -0.0106
97309 149 0.0196
68704 170 0.0129
59435 167 0.0023
18908 275 0.0151
8990 32 -0.0035
54148 76 -0.0076
84737 29 0.0062
5813 279 -0.0069
24058 46 0.0676
83694 160 0.0109
24413 192 0.004
15325 73 0.0054
18609 285 0.0131
70767 250 0.0017
45884 274 -0.0143
36719 157 0.0235
81619 187 -0.0085
51656 173 -0.0096
51128 67 -0.015
73204 287 -0.0032
83605 39 0.0064
59063 213 0.0083
68965 301 0.0102
34910 218 -0.0107
90888 237 -8e-04
20197 13 0.0052
4239 264 0.0127
61292 270 -0.0182
104118 22 0.0031
36084 47 0.0063
50726 108 4e-04
76676 117 -0.0043
88338 291 -0.0048
57905 243 -0.0015
27219 114 0.006
22891 246 -0.0035
99972 103 -0.0024
32956 119 -0.0122
89451 37 -0.014
42806 8 -0.0073
16810 327 -0.0043
42622 60 0.0296
72853 245 0.0052
88376 265 -0.0078
85327 50 0.003
66613 128 -0.0022
19206 175 0.0062
84667 185 -0.0071
80596 207 0.0027
67619 301 -0.0084
86990 99 -0.0149
75050 17 -0.0051
54135 105 0.0016
78867 181 -0.0068
1523 238 -3e-04
6023 272 -0.0062
16929 244 -7e-04
59620 67 0.0043
43675 125 0.0038
37405 92 -0.0158
6808 120 0.0145
18942 220 0.0043
85882 136 0.0057
16265 123 0.0315
97160 233 -0.0015
39965 8 0.0053
26992 313 -0.0029
94987 103 -0.0102
93154 18 0.0076
31472 260 -0.0025
38388 317 0.0215
74072 296 -0.0014
8838 50 0.0035
26131 38 -0.0028
41288 69 0.0335
23944 212 -0.0138
66669 282 -0.0012
38746 30 -0.0094
22642 173 -0.0063
64018 35 -0.0106
2653 214 -0.009
67881 293 -0.0066
84538 201 -0.011
33609 73 -1e-04
20215 96 0.0039
71877 61 0.0135
41274 96 -0.0023
21906 78 0
18397 327 -0.0024
88531 197 -0.0036
121773 165 0.0318
94090 132 0.0086
1404 190 -0.0145
33402 272 -0.0078
50737 35 -0.0063
34950 230 0.0558
79688 248 0.0054
69047 141 -6e-04
47707 21 0.0325
38536 97 -0.0016
4252 239 -0.0077
1197 180 0.0032
3286 94 0.017
5761 176 -0.0088
39373 277 0.0086
91062 180 0.046
5239 83 -0.0145
17635 235 0.0189
6114 332 -0.0028
1560 99 0.011
68360 286 0.0199
42725 103 0.0277
58663 285 -0.0022
84588 206 -0.0011
99913 297 1e-04
35865 57 -0.0089
49226 216 0.0014
26192 163 0.0042
47928 282 6e-04
21519 98 -0.0065
58632 39 0.0061
109837 143 -0.0127
38000 46 -0.009
90836 206 -0.0105
70867 47 0.0067
11812 209 0.0035
103349 108 -0.003
52661 166 0.0095
38279 235 -0.0013
72723 67 0.0043
62884 69 -0.0052
103084 313 0.0012
7652 171 7e-04
2008 251 -0.0088
46773 253 0.0014
20173 168 -0.0044
10437 266 -0.0132
21312 28 0.0138
100699 286 -0.0101
60537 315 -0.0087
14439 9 0.0031
5614 289 0.0101
68752 239 1e-04
26299 241 0.003
38949 158 -0.0071
17020 206 -0.0036
68968 65 0.0175
13806 132 -0.0083
73038 284 0.0042
101509 317 0.002
92472 86 0.0118
90833 118 -0.0051
272 98 -0.0026
77759 285 -0.0119
49070 53 0.0016
88890 150 -0.0024
30839 32 0.0047
22047 321 -0.0103
79957 50 -0.0032
222208 195 -0.002
75831 175 -0.0072
12477 232 -0.0016
21021 74 0.0087
87498 20 -0.0025
64000 187 0.0321
44897 102 0.0011
47424 267 -0.0011
65638 31 -0.0073
3392 38 -0.0035
20294 312 -0.0109
55761 176 -0.0051
21911 229 -0.0112
20405 121 0.0097
77080 256 -0.0059
8612 188 -0.0043
33683 79 -0.0037
49130 56 0.0056
115240 213 -0.0038
22547 256 -0.0039
22771 218 0.0103
43212 61 -0.001
5403 172 0.0058
73890 283 0.007
67757 196 0.0061
83802 263 0.0041
23596 279 0.0065
55586 277 -0.0016
28719 100 0.0116
54306 247 -0.0037
24788 169 -0.0107
21693 88 -0.0035
51314 311 0.0018
59733 160 0.0524
25048 136 -0.0067
92255 307 0.0022
18271 274 0.0149
37938 144 -0.0039
20394 106 -0.0091
84289 358 -0.003
56713 266 0.0033
92551 256 -0.0025
86189 96 0.0034
129913 114 -0.0146
37093 252 7e-04
91791 192 9e-04
10953 277 -0.0021
96697 12 -0.0051
104492 168 0.0014
93565 37 -0.0074
79429 11 -0.0095
98240 44 0.0132
19428 193 0.0027
50547 156 -0.0098
8620 103 -4e-04
35360 300 0.0242
79677 14 0.0056
47073 238 -0.0024
58221 169 -0.0053
46224 256 -0.0029
65155 45 -0.0098
11492 199 -0.0058
21526 183 -0.0026
33081 184 -0.0085
80289 161 -0.0124
20361 122 0.0044
2624 255 0.0144
86946 291 -0.009
56979 205 0.0095
36464 16 -0.0119
66764 244 0.0034
31875 240 -0.0036
6556 38 0.0159
1149 244 0.0344
88839 10 -0.0188
46015 41 0.0015
74953 143 -0.0082
91657 165 -0.0114
34582 124 -0.0052
99524 259 -0.0053
52700 83 3e-04
155675 225 0.0018
76422 104 -0.0064
72296 304 0.0164
29801 145 0.0035
31170 225 -0.003
14687 244 -0.0059
92623 152 0.0095
47107 316 0.0062
61304 296 0.0044
63040 31 0.0108
35135 182 0.0059
88214 216 0.0206
5945 234 0.0096
129028 203 0.0028
35348 285 -0.0078
105058 188 0.005
101319 94 -0.0114
82249 45 -0.0042
29728 203 -0.0064
41366 184 0.021
56755 208 -0.0043
88328 160 0.011
5023 20 0.0179
66307 132 0.019
71063 289 -0.0112
54657 229 0.0156
50826 37 -0.0035
87443 45 0.0045
2373 279 0.0067
90148 199 0.0144
28071 129 0.0168
60310 159 0.0091
52012 90 0.015
23987 255 -0.0021
55296 279 0.0103
95924 211 -0.0022
105099 107 -0.01
78324 310 -0.0064
33943 260 -0.0042
67738 125 0.0233
56667 258 0.0091
78995 72 0.0249
1956 32 0.001
55824 47 -0.0031
30242 61 0.0024
99089 165 -0.007
85589 276 0.0201
20619 86 -0.001
66479 13 0.002
85395 279 -0.0035
46134 255 0.0121
21212 291 -0.007
70503 62 0.0243
64236 265 0.0651
77287 96 -0.0095
101475 11 -0.0065
64866 192 0.0028
42001 176 0.0256
16321 49 0.0227
51219 59 0.019
129058 215 0.0295
74294 199 0.0215
29862 263 0.0076
35271 63 0.0104
11609 98 -0.0043
101711 199 0.0014
70909 131 -0.0068
72114 264 -0.0041
70485 257 -0.0063
103322 189 -0.006
69364 90 0.0112
85170 67 0.0049
101437 153 -0.001
22916 182 0.0269
81460 197 0.0153
101849 248 0.0254
7073 26 0.0189
2283 314 0.002
69430 221 -0.0064
61469 303 0.0076
83251 172 0.0146
6850 287 -0.0092
58977 205 0.0348
46925 110 0.0094
31064 239 0.0082
91364 326 0.0399
47725 118 0.0802
84113 146 7e-04
42821 340 -0.0055
32497 147 -0.0025
24448 308 0.0099
477 161 0.0272
105232 144 0.0043
61418 205 -0.0048
63378 177 0.0197
16586 196 0.0016
81763 90 0.0021
2998 204 0.0028
16535 37 0.0129
70080 163 -0.004
54120 131 0.0115
88251 232 -0.009
4370 105 0.0114
102532 201 0.0017
73803 50 0.0218
58888 58 0.0186
83089 74 -0.0086
40332 32 0.0317
89921 20 0.0551
83832 156 -3e-04
21116 195 0.0526
62938 186 -0.0032
22214 224 -0.0255
86024 207 -0.0013
74415 86 -0.0098
19532 58 0.0158
11464 199 -0.0067
92792 209 -1e-04
31424 184 -0.0023
46944 112 0.0108
22206 324 -0.0068
28011 39 0.0018
99155 237 0.0133
90356 22 0.0035
66541 16 -0.0078
10091 143 -0.0105
54942 205 0.019
56378 142 -3e-04
15111 264 4e-04
81305 143 0.0198
17909 93 3e-04
37996 133 -0.0028
89539 283 0.0017
13902 147 -0.003
20087 229 0.0016
88268 300 0.0015
35056 42 0.0076
44290 121 -0.0079
105108 120 0.008
34832 232 0.0049
37112 100 -8e-04
59831 262 0.0146
22288 98 -0.0036
99104 277 0.0089
3394 81 0.0089
43190 242 -0.0034
95657 105 -0.0017
100522 66 -0.0021
95488 167 -4e-04
35859 278 0.0043
13696 232 0.0252
101693 22 0.0171
42605 79 -0.0028
47777 255 -0.0072
37909 292 0.0047
53659 35 -0.0113
10425 211 0.0323
47877 229 -0.0069
7378 332 -0.0037
55091 249 -0.0058
38964 173 0.0097
57428 323 -0.0048
90541 178 -0.0043
59539 48 -0.0023
50245 118 -7e-04
49764 267 6e-04
60639 184 -0.0057
46880 283 0.0076
26638 65 -0.0064
89500 83 0.0057
21687 324 0.0103
57521 199 0.0132
3613 67 0.0292
81931 264 0.0056
12061 38 0.0135
71634 10 0.0089
23572 144 -6e-04
103518 272 0.0264
38467 28 0.0609
2866 312 2e-04
55591 51 0.0019
36012 19 0.0267
14836 41 0.0051
34556 78 0.0486
56827 220 9e-04
34144 33 -0.0051
43867 266 0.0102
16374 34 -0.0021
70862 126 -0.0097
84645 317 0.0336
5698 159 -0.0134
71196 342 0.0091
826 225 5e-04
93370 104 -0.0059
65898 286 0.0041
91586 355 -0.0143
84997 167 -0.0019
101041 224 0.0351
20786 187 0.0184
20656 63 0.0156
34393 167 0.0158
101157 84 0.0036
82411 36 0.0072
24028 301 -0.0057
94258 40 0.002
37935 263 0.0355
12982 235 0.0515
91762 45 -0.0075
37242 141 0.0466
2960 287 -0.0102
26567 152 0.0197
102545 206 -0.004
28840 27 0.0142
96670 240 0.025
82385 47 1e-04
30453 279 0.0058
142104 73 0.0082
20508 304 0.0054
70215 164 0.0034
80059 237 0.0098
100734 148 0.02
86114 112 0.044
63597 107 0.0029
76549 142 0.0058
12937 32 0.0261
86379 331 0.0174
88930 162 -0.0038
58822 57 0.0263
74713 49 0.0159
74729 223 -0.0045
73415 255 0.0055
34585 125 0.0181
66212 280 0.0309
66838 40 0.0162
70558 33 -0.0036
51976 245 -0.0084
31951 286 -0.0021
13394 61 0.0075
31969 244 0.0117
43060 224 0.0242
44856 70 5e-04
52238 152 0.0134
46867 36 0.0211
28178 245 -0.0069
62010 17 -0.0102
45199 72 -0.0017
29151 165 0.005
39028 286 -0.01
72628 31 0.0116
102348 123 0.0091
7586 232 -0.0025
36158 122 0.0165
15305 66 0.0412
65960 145 0.0016
9040 133 0.0467
3637 105 0.0319
92166 322 -0.0051
10801 80 0.0317
54288 247 0.0136
96680 99 0.0037
16733 205 -0.0018
98088 145 -0.0016
99962 274 0.0772
8083 75 0.012
11015 185 0.0569
68895 136 0.03
94873 259 0.0067
66059 105 0.0469
55636 130 0.035
12674 48 0.0169
62552 215 0.012
15324 283 0.0411
83513 39 -0.0012
8065 275 -5e-04
148941 237 0.0056
149211 108 -9e-04
7375 68 0.0474
2431 244 -0.0118
77069 82 0.0371
12547 357 0.0166
97755 70 0.0545
29113 70 0.0926
59460 69 0.0219
42330 243 0.0252
54912 172 0.0115
29371 28 0.0255
69290 57 0.0226
25074 18 0.007
27051 196 0.0177
36361 318 0.0033
1652 29 0.0334
38646 33 0.0435
85556 226 0.0119
49633 24 -0.006
56935 118 0.0441
39721 288 0.035
11198 248 0.0058
86762 34 0.013
30867 14 0.0042
23549 128 0.0277
126848 117 0.0284
37668 112 0.0118
99982 201 0.0324
38462 255 -0.008
102478 202 -0.0034
60635 258 -0.0096
90034 275 0.0149
74038 285 0.0093
41759 21 1e-04
77434 168 0.0114
99234 209 0.0073
6886 241 0.0022
38474 101 0.0175
92067 261 0.0265
40919 102 0.0183
47603 71 0.0365
8058 336 -0.0068
30538 226 0.0052
69282 60 0.0079
8513 33 0.0226
70904 284 0.0533
34699 130 0.0537
73376 285 0.028
82592 258 0.0197
46422 319 -0.007
1190 241 0.0029
97219 110 0.0034
89247 180 -0.001
94073 38 -0.0118
80442 143 0.0524
80361 185 -0.0046
24590 46 0.0377
23291 188 0.0501
9058 124 0.0413
68344 288 -0.0071
8716 66 0.011
17440 203 0.0113
22028 28 3e-04
71244 199 -0.0027
83384 151 0.0031
92176 7 -0.0042
28813 100 -0.0072
46854 245 0.02
105150 46 0.0323
14909 15 -0.003
62643 207 0.0134
25374 94 0.0447
64661 271 0.0082
25943 20 0.005
28699 210 -0.005
85019 45 0.0257
3600 122 0.0067
98309 148 6e-04
74526 22 0.0231
35697 12 0.0228
94251 170 0.0088
89481 112 0.0175
16342 291 0.0084
31536 47 0.0243
2017 250 -0.0047
35910 125 0.0276
36255 32 0.02
34957 251 -0.0032
51290 63 0.0148
90595 41 -0.0155
98397 252 -0.0088
101512 242 0.0247
84497 16 -0.0078
81504 128 -0.0083
20372 178 0.0532
57364 242 -0.0037
32064 14 -0.0079
6384 277 -0.0072
46447 207 -0.0054
19754 50 0.0508
103261 198 0.0302
30827 76 0.0091
56165 292 -3e-04
62386 12 0.0059
12365 130 0.0392
70648 295 0.012
56385 84 0.0146
21933 252 0.0646
72429 248 0.0623
72891 170 -0.0014
87114 112 -3e-04
98086 173 0.0119
56196 222 0.0131
45292 205 -0.0037
42796 84 0.0079
14671 296 -0.0017
79666 48 0.0034
48081 314 0.0047
103670 260 0.0158
97845 16 0.0173
8950 41 0.0583
49565 191 0.0415
37541 43 0.0125
88766 164 0.0063
42633 215 0.022
90062 45 0.014
54142 217 0.0087
23542 213 0.0022
3283 125 0.0048
82826 74 0.0142
28620 22 0.0165
85843 92 0.0012
68724 286 0.0508
7511 275 -0.0181
34902 74 0.0575
10316 42 0.0478
65188 201 0.0014
70804 33 -0.0091
57737 243 -0.0025
94387 265 0.0237
95330 63 0.012
31038 177 0.0203
46158 78 -0.011
22070 222 0.0255
132871 191 -0.0087
59295 205 -0.0077
67647 310 0.004
77982 51 -0.008
26807 201 0.0132
50014 81 -0.001
43875 124 0.0196
46937 237 -5e-04
102379 198 0.0156
89999 279 0.0097
87648 39 0.0011
8510 160 0.0072
54353 257 0.002
14615 60 0.0064
57207 122 -0.0103
24949 52 -0.0032
51795 85 5e-04
87645 251 0.0089
16589 61 0.0119
124001 128 0.0112
98711 191 0.0242
2427 341 0.0284
62092 190 -0.0088
1401 227 -0.0015
62688 294 0.0077
91788 75 0.0174
17711 151 0.0026
35500 225 0.0015
77398 339 0.0022
47504 236 -6e-04
91871 277 -0.0034
74037 326 0.0304
67583 327 0.0025
52712 36 -6e-04
91760 10 -0.0033
554 12 0.0087
80007 84 0.0062
40288 31 0.0068
44236 42 -0.0028
23792 253 0.0153
104886 228 0.0018
48118 153 0.0136
49826 231 -0.008
78100 348 -0.009
81672 116 0.0333
14292 148 0.0125
14012 241 -0.0062
105172 9 -0.0088
44819 202 -0.0092
53672 39 0.0074
119226 89 0.0052
37940 8 -0.0057
73665 132 -0.0116
32485 291 -0.0026
14545 190 0.008
20719 221 0.0089
105474 153 0.0082
82695 165 -0.0055
33847 188 0.0066
75215 236 -0.0107
23242 238 -0.004
45123 134 -0.0088
98761 187 -0.0055
11801 136 -0.0052
93714 133 0.0015
34378 44 0.0021
64216 312 -0.0027
145374 340 0.0251
56572 325 -0.0107
47299 184 -0.0064
90570 227 -0.0069
104345 323 0.0109
161412 182 -0.0044
23918 62 -2e-04
70806 36 0.0112
46916 171 -0.0095
6621 137 0.0055
69466 80 -0.0122
41777 151 -0.0063
45408 238 -0.0022
103943 12 -0.005
35884 178 -0.0142
70039 24 0.0041
14288 108 7e-04
27930 12 -0.0121
38602 216 0.0122
34675 167 -0.0069
149170 104 0.0011
38519 342 -0.0027
54396 150 -0.0164
13404 12 -0.0148
8761 278 -3e-04
191 251 -0.0126
65845 220 0.0054
2080 229 -0.0079
29900 251 -0.0022
55932 352 -0.0076
26323 38 -0.0064
55426 226 -0.0078
25859 153 0.0038
89056 255 -0.0046
4084 239 -0.0061
1006 170 -0.0054
66359 197 0.0073
126986 41 -0.0077
69692 147 -0.0116
53973 16 -0.0138
95679 290 5e-04
85741 110 -0.007
5642 202 0.006
17462 90 -0.0088
9474 231 -0.0056
7624 175 0.0074
72528 106 1e-04
6304 45 0.003
642 60 -0.0048
70030 156 -0.0039
100041 210 0.0408
40371 76 0.0131
46948 215 0.014
93313 52 0.0113
76123 201 0.0057
102019 110 2e-04
22636 247 0.0463
84543 197 0.0019
9162 345 -0.0034
20368 295 -0.0067
41625 208 -0.0061
16383 47 -6e-04
83346 235 0.0019
8756 109 -0.0053
199714 81 0.0022
44186 298 -6e-04
128676 109 0.0168
32687 262 0.0169
50136 188 0.0075
22817 155 -0.0188
94003 163 -0.0096
49904 114 -0.0016
3655 74 -0.0017
90001 153 0.0028
69531 85 0.004
3130 315 -0.0016
130389 166 0.038
9882 83 -0.0122
44210 225 -7e-04
17682 99 -0.0038
72060 178 -0.006
91588 75 -0.0025
80918 248 1e-04
35425 34 0.0122
73827 38 -0.0036
55081 281 -0.003
61517 161 -0.0159
31539 83 -0.005
24070 128 -0.0075
34178 195 -0.0116
5350 240 -0.008
36558 266 9e-04
75358 89 0.0107
98697 95 0.0275
74995 322 0.0157
69232 61 -0.0052
36088 112 0.0063
184472 282 -0.0042
6096 185 0.0032
59491 99 -5e-04
6174 248 0.0162
69481 282 -0.0053
87171 147 0.0083
278 75 -0.0065
69969 253 -0.0097
42737 114 -0.0145
63546 18 0.0273
84651 66 -0.0075
62313 163 -0.0035
49285 211 -0.0028
33463 315 0.0205
88551 158 0.0186
39030 120 -0.0138
21599 87 -0.0083
47835 77 -0.005
16085 172 0.0123
9965 92 0.0111
15322 279 -0.0017
71005 91 -0.007
16370 326 0.0047
22062 317 -7e-04
21990 293 0.0036
36804 67 -2e-04
12949 19 0.0282
25778 178 -0.0049
19239 91 -0.0064
30222 191 0.008
101763 237 -0.0063
93733 249 0.0132
100193 220 0.0012
156523 216 -0.007
77324 11 0.0025
19445 169 4e-04
63498 41 0.0579
81816 310 0.0096
86282 265 -0.0031
100826 97 0.0041
36497 153 -0.011
104913 17 -0.0093
47119 71 0.0038
54911 277 0.0046
87435 86 4e-04
48211 158 -0.0116
67189 194 -0.0098
75665 161 -0.0047
58119 39 5e-04
5414 209 -0.0105
6898 194 0.0093
160643 8 0.0367
57178 272 0.0066
56303 156 -0.0072
89564 38 0.0046
16998 197 -0.0109
22068 315 -0.0077
17459 66 0.005
36066 272 0.0172
20112 255 0.0169
94066 37 0.0213
29292 158 -0.0115
41977 257 0.0113
17739 106 -0.012
7244 100 -0.0105
28258 142 0.0015
11997 59 0.0127
142156 74 0.0049
45952 237 0.0094
5802 83 0.0463
44966 110 0.0121
101991 173 0.0021
41110 192 3e-04
81879 231 -0.0088
29265 164 0.0043
25993 94 0.0135
8593 161 0.0028
67794 224 -0.0021
10550 185 -0.0062
95560 254 0.0153
41412 116 0.0353
57407 102 -0.0109
100585 237 -0.0103
43213 199 0.0123
57195 218 0.0311
39904 260 -0.0041
39079 65 1e-04
84976 189 0.0096
101683 101 -0.01
41911 323 0.0083
103391 280 4e-04
25359 218 0.0068
23762 216 0.0011
35985 155 -0.0047
8663 256 -0.015
98235 199 0.0228
94612 214 0.0232
58251 130 0.0015
66310 242 -0.004
7656 21 0.0119
2938 315 0.0036
74369 230 0.0155
57069 154 -0.0108
12693 208 0.0044
27442 94 -0.013
104337 118 -0.0075
103317 157 0.0301
135949 205 0.0046
13888 295 -0.0123
7060 91 -6e-04
