"locus" "pair1" "pair2" "pair3" "pair4" "pair5" "pair6" "pair7" "pair8" "pair9" "pair10" "pair11" "pair12" "pair13" "pair14" "pair15" "dxy_avg"
"660" "SNP_660" 0.0470588235294118 0.0717993079584775 0.0147058823529412 0.0147058823529412 0.0893665158371041 0.0882352941176471 0.0333333333333333 0.0333333333333333 0.105128205128205 0.0588235294117647 0.0588235294117647 0.126696832579186 0 0.0769230769230769 0.0769230769230769 0.0597237748794842
"661" "SNP_661" 0.367647058823529 0.287683823529412 0.365384615384615 0.448529411764706 0.246323529411765 0.352678571428571 0.406593406593407 0.464285714285714 0.323979591836735 0.350160256410256 0.442708333333333 0.217633928571429 0.463675213675214 0.320970695970696 0.431547619047619 0.365986784671133
"662" "SNP_662" 0.486607142857143 0.453125 0.454861111111111 0.46875 0.46875 0.479910714285714 0.480654761904762 0.486607142857143 0.486607142857143 0.432291666666667 0.453125 0.453125 0.454861111111111 0.454861111111111 0.46875 0.465525793650794
"663" "SNP_663" 0.302995391705069 0.337760910815939 0.327620967741935 0.355787476280835 0.352057842046719 0.329831932773109 0.319196428571429 0.348739495798319 0.344827586206897 0.351102941176471 0.375432525951557 0.372210953346856 0.367647058823529 0.364224137931034 0.386409736308316 0.349056359031868
"664" "SNP_664" 0.490927419354839 0.495833333333333 0.5 0.501736111111111 0.4892578125 0.480645161290323 0.5 0.508064516129032 0.450100806451613 0.5 0.503703703703704 0.477083333333333 0.5 0.5 0.509548611111111 0.493793387221227
"665" "SNP_665" 0.419354838709677 0.403225806451613 0.3963133640553 0.443074003795066 0.437565036420395 0.433333333333333 0.428571428571429 0.46078431372549 0.456989247311828 0.414285714285714 0.452941176470588 0.448387096774194 0.449579831932773 0.444700460829493 0.469639468690702 0.437249674757173
"666" "SNP_666" 0.168896321070234 0.25 0.223076923076923 0.211538461538462 0.2 0.154589371980676 0.117391304347826 0.101449275362319 0.0855072463768116 0.211111111111111 0.199074074074074 0.187037037037037 0.166666666666667 0.153333333333333 0.138888888888889 0.171237334324291
"667" "SNP_667" 0.483836206896552 0.496551724137931 0.482758620689655 0.492610837438424 0.498010610079576 0.489583333333333 0.447916666666667 0.477678571428571 0.493990384615385 0.488888888888889 0.495238095238095 0.498717948717949 0.476190476190476 0.493589743589744 0.497252747252747 0.487520990344266
"668" "SNP_668" 0.320378151260504 0.3710407239819 0.364527629233512 0.360294117647059 0.332352941176471 0.351648351648352 0.344155844155844 0.339285714285714 0.307142857142857 0.388111888111888 0.384615384615385 0.361538461538462 0.378787878787879 0.354545454545455 0.35 0.353895026542085
"669" "SNP_669" 0.153935185185185 0.147916666666667 0.130681818181818 0.1875 0.1953125 0.130864197530864 0.112794612794613 0.172364672364672 0.180555555555556 0.106060606060606 0.166666666666667 0.175 0.15034965034965 0.159090909090909 0.211538461538462 0.158708766799045
"670" "SNP_670" 0.457070707070707 0.352813852813853 0.371212121212121 0.316017316017316 0.395061728395062 0.452380952380952 0.458333333333333 0.44047619047619 0.466049382716049 0.357142857142857 0.295918367346939 0.383597883597884 0.321428571428571 0.398148148148148 0.354497354497354 0.388009917771823
"671" "SNP_671" 0.0962732919254658 0.0688775510204082 0.122767857142857 0.151785714285714 0.0568181818181818 0.0962732919254658 0.146739130434783 0.173913043478261 0.0849802371541502 0.122767857142857 0.151785714285714 0.0568181818181818 0.1953125 0.112215909090909 0.142045454545455 0.118624927737894
"672" "SNP_672" 0.364224137931034 0.378472222222222 0.3359375 0.376953125 0.318965517241379 0.327586206896552 0.267241379310345 0.325431034482759 0.243162901307967 0.291666666666667 0.34375 0.270114942528736 0.2890625 0.189655172413793 0.267241379310345 0.30596431235412
"673" "SNP_673" 0.507142857142857 0.505714285714286 0.487755102040816 0.473214285714286 0.503296703296703 0.497222222222222 0.505952380952381 0.513020833333333 0.498397435897436 0.504761904761905 0.510416666666667 0.498717948717949 0.477678571428571 0.502747252747253 0.506009615384615 0.499469871068085
"674" "SNP_674" 0.197979797979798 0.260416666666667 0.270995670995671 0.205128205128205 0.267676767676768 0.202083333333333 0.215238095238095 0.133333333333333 0.211111111111111 0.274107142857143 0.209134615384615 0.270833333333333 0.221978021978022 0.280952380952381 0.217948717948718 0.229261146261146
"675" "SNP_675" 0.28021978021978 0.333333333333333 0.247899159663866 0.305194805194805 0.24025974025974 0.356410256410256 0.282805429864253 0.332167832167832 0.276223776223776 0.335294117647059 0.372727272727273 0.33030303030303 0.307486631016043 0.24331550802139 0.301652892561983 0.303019571040961
"676" "SNP_676" 0.491919191919192 0.516161616161616 0.506552006552006 0.5 0.511223344556678 0.517777777777778 0.507207207207207 0.5 0.512345679012346 0.485585585585586 0.5 0.475308641975309 0.5 0.48998998998999 0.5 0.500938069382514
"677" "SNP_677" 0.484761904761905 0.446666666666667 0.474603174603175 0.471428571428571 0.472413793103448 0.468888888888889 0.485185185185185 0.483333333333333 0.483908045977012 0.448148148148148 0.441666666666667 0.44367816091954 0.472222222222222 0.473180076628352 0.469827586206897 0.467994161649334
"678" "SNP_678" 0.392857142857143 0.4375 0.475806451612903 0.339285714285714 0.425925925925926 0.446428571428571 0.47926267281106 0.362244897959184 0.436507936507937 0.487903225806452 0.419642857142857 0.462962962962963 0.46889400921659 0.485663082437276 0.404761904761905 0.435043157047765
"679" "SNP_679" 0.444444444444444 0.474358974358974 0.463963963963964 0.5 0.454022988505747 0.474358974358974 0.463963963963964 0.5 0.454022988505747 0.483367983367983 0.5 0.478779840848806 0.5 0.470177073625349 0.5 0.477430746396264
"680" "SNP_680" 0.40530303030303 0.458677685950413 0.395104895104895 0.406417112299465 0.398119122257053 0.462121212121212 0.403846153846154 0.41421568627451 0.406609195402299 0.458041958041958 0.462566844919786 0.459247648902821 0.404977375565611 0.396551724137931 0.407707910750507 0.42263383705851
"681" "SNP_681" 0.0185185185185185 0 0.0645161290322581 0.03125 0 0.0185185185185185 0.0806451612903226 0.0486111111111111 0.0185185185185185 0.0645161290322581 0.03125 0 0.0917338709677419 0.0645161290322581 0.03125 0.037589605734767
"682" "SNP_682" 0.476190476190476 0.472222222222222 0.505486968449931 0.495642701525055 0.505698005698006 0.439732142857143 0.511904761904762 0.490546218487395 0.512362637362637 0.513888888888889 0.488970588235294 0.514423076923077 0.502178649237473 0.497150997150997 0.502262443438914 0.495244051904818
"683" "SNP_683" 0.110599078341014 0.0806451612903226 0.185483870967742 0.136559139784946 0.111708482676225 0.0357142857142857 0.151785714285714 0.0976190476190476 0.0701058201058201 0.125 0.0666666666666667 0.037037037037037 0.175 0.152777777777778 0.0987654320987654 0.109031167624358
"684" "SNP_684" 0.390011223344557 0.471717171717172 0.403581267217631 0.418414918414918 0.350729517396184 0.465432098765432 0.382154882154882 0.4002849002849 0.317558299039781 0.46969696969697 0.474358974358974 0.453086419753086 0.412587412587413 0.34006734006734 0.364672364672365 0.407623583964774
"685" "SNP_685" 0.0539393939393939 0.0151515151515152 0.0428571428571429 0.0151515151515152 0.0757575757575758 0.04 0.0662857142857143 0.04 0.0975 0.0285714285714286 0 0.0625 0.0285714285714286 0.0875 0.0625 0.0477523809523809
"686" "SNP_686" 0.377622377622378 0.261363636363636 0.336088154269972 0.318181818181818 0.320158102766798 0.355769230769231 0.400932400932401 0.39010989010989 0.391304347826087 0.306818181818182 0.285714285714286 0.28804347826087 0.352813852813853 0.354413702239789 0.338509316770186 0.338522851763959
"687" "SNP_687" 0.390804597701149 0.40625 0.419354838709677 0.4 0.391025641025641 0.31573275862069 0.341490545050056 0.303448275862069 0.285809018567639 0.363911290322581 0.33125 0.316105769230769 0.354838709677419 0.34181141439206 0.303846153846154 0.351045267533727
"688" "SNP_688" 0.502081165452653 0.48991935483871 0.50312174817898 0.493548387096774 0.494623655913978 0.51008064516129 0.49687825182102 0.506451612903226 0.505376344086022 0.515120967741935 0.46875 0.473958333333333 0.509677419354839 0.508064516129032 0.483333333333333 0.497399049023008
"689" "SNP_689" 0.356 0.478571428571429 0.318181818181818 0.275 0.315384615384615 0.482857142857143 0.354545454545454 0.32 0.352307692307692 0.478354978354978 0.473214285714286 0.478021978021978 0.272727272727273 0.313519813519814 0.269230769230769 0.369194483294483
"690" "SNP_690" 0.101102941176471 0.0745098039215686 0.0575259515570934 0.109243697478992 0.0441176470588235 0.0916666666666667 0.0753676470588235 0.125 0.0625 0.0470588235294118 0.1 0.0333333333333333 0.0840336134453782 0.0147058823529412 0.0714285714285714 0.0727729719338716
"691" "SNP_691" 0.0354838709677419 0.0161290322580645 0.0161290322580645 0.0161290322580645 0.0371669004207574 0.02 0.02 0.02 0.0408695652173913 0 0 0.0217391304347826 0 0.0217391304347826 0.0217391304347826 0.0191416549789621
"692" "SNP_692" 0.421146953405018 0.459057071960298 0.419354838709677 0.436635944700461 0.411290322580645 0.448717948717949 0.398989898989899 0.420634920634921 0.388888888888889 0.447552447552448 0.458791208791209 0.442307692307692 0.418831168831169 0.386363636363636 0.410714285714286 0.424618481876546
"693" "SNP_693" 0.0172413793103448 0.0172413793103448 0.0448275862068965 0.0172413793103448 0.0172413793103448 0 0.0285714285714286 0 0 0.0285714285714286 0 0 0.0285714285714286 0.0285714285714286 0 0.0152052545155993
"694" "SNP_694" 0.367647058823529 0.403921568627451 0.41421568627451 0.38562091503268 0.373814041745731 0.35 0.366071428571429 0.321428571428571 0.302995391705069 0.402777777777778 0.37037037037037 0.356989247311828 0.384259259259259 0.372311827956989 0.329749103942652 0.36681148325519
"695" "SNP_695" 0.0344827586206897 0 0.0151515151515152 0 0 0.0344827586206897 0.04858934169279 0.0344827586206897 0.0344827586206897 0.0151515151515152 0 0 0.0151515151515152 0.0151515151515152 0 0.0164750957854406
"696" "SNP_696" 0.13474025974026 0.149350649350649 0.181818181818182 0.0909090909090909 0.125 0.11734693877551 0.152777777777778 0.0535714285714286 0.0907738095238095 0.166666666666667 0.0714285714285714 0.107142857142857 0.111111111111111 0.143518518518519 0.0416666666666667 0.115854835200073
"697" "SNP_697" 0.307966706302021 0.362068965517241 0.359605911330049 0.354406130268199 0.321316614420063 0.376588021778584 0.374384236453202 0.369731800766284 0.34012539184953 0.409774436090226 0.406432748538012 0.385167464114832 0.404761904761905 0.383116883116883 0.378787878787879 0.368949006272994
"698" "SNP_698" 0.27 0.185924369747899 0.243407707910751 0.161764705882353 0.19449715370019 0.184285714285714 0.242068965517241 0.16 0.192903225806452 0.147783251231527 0.0357142857142857 0.0806451612903226 0.120689655172414 0.157397107897664 0.0483870967741935 0.1616978933954
"699" "SNP_699" 0.380084151472651 0.334987593052109 0.373814041745731 0.37741935483871 0.323200992555831 0.394648829431438 0.419437340153453 0.421739130434783 0.387123745819398 0.389140271493213 0.392307692307692 0.344674556213018 0.417647058823529 0.381221719457014 0.384615384615385 0.381470790827597
"700" "SNP_700" 0.120689655172414 0.0666666666666667 0.0151515151515152 0 0.0416666666666667 0.171264367816092 0.132183908045977 0.120689655172414 0.152298850574713 0.0797979797979798 0.0666666666666667 0.102777777777778 0.0151515151515152 0.0555555555555556 0.0416666666666667 0.078815163125508
"701" "SNP_701" 0.407407407407407 0.447089947089947 0.463991769547325 0.485754985754986 0.435587761674718 0.428571428571429 0.451388888888889 0.480769230769231 0.41304347826087 0.472222222222222 0.489010989010989 0.450310559006211 0.492521367521368 0.466183574879227 0.486622073578595 0.458031712278894
"702" "SNP_702" 0.271220159151194 0.288505747126437 0.147509578544061 0.15301724137931 0.202586206896552 0.346153846153846 0.243589743589744 0.247596153846154 0.283653846153846 0.262962962962963 0.266666666666667 0.3 0.111111111111111 0.166666666666667 0.171875 0.230874328683237
"703" "SNP_703" 0.461212121212121 0.465367965367965 0.457219251336898 0.446969696969697 0.45959595959596 0.454285714285714 0.443529411764706 0.43 0.446666666666667 0.449579831932773 0.4375 0.452380952380952 0.422794117647059 0.441176470588235 0.427083333333333 0.446357432872139
"704" "SNP_704" 0.129261363636364 0.0606060606060606 0.118421052631579 0.0880681818181818 0.119191919191919 0.078125 0.133634868421053 0.1044921875 0.134375 0.0657894736842105 0.03125 0.0666666666666667 0.0929276315789474 0.123684210526316 0.09375 0.0960162410840865
"705" "SNP_705" 0.154377880184332 0.240783410138249 0.152777777777778 0.189826302729529 0.116935483870968 0.224489795918367 0.130952380952381 0.17032967032967 0.0928571428571428 0.223214285714286 0.252747252747253 0.194642857142857 0.168803418803419 0.0909722222222222 0.134615384615385 0.169221684400256
"706" "SNP_706" 0.336868686868687 0.362626262626263 0.39983164983165 0.419507575757576 0.366442199775533 0.331111111111111 0.376851851851852 0.401041666666667 0.335802469135802 0.396296296296296 0.416666666666667 0.361728395061728 0.439236111111111 0.39917695473251 0.418981481481482 0.384144625264996
"707" "SNP_707" 0.513392857142857 0.507352941176471 0.5 0.529411764705882 0.5 0.487394957983193 0.5 0.449579831932773 0.5 0.5 0.472318339100346 0.5 0.5 0.5 0.5 0.497296712802768
"708" "SNP_708" 0.239430147058824 0.341176470588235 0.243079584775087 0.279411764705882 0.226166328600406 0.36875 0.287683823529412 0.317708333333333 0.273706896551724 0.370588235294118 0.388888888888889 0.362068965517241 0.320261437908497 0.276876267748479 0.308429118773946 0.306948417551605
"709" "SNP_709" 0.469866071428571 0.490625 0.442989864864865 0.546875 0.468245967741935 0.492857142857143 0.456563706563707 0.535714285714286 0.475806451612903 0.486486486486487 0.511111111111111 0.49247311827957 0.567567567567568 0.454228421970357 0.537634408602151 0.495269640320044
"710" "SNP_710" 0 0 0.203125 0.0909090909090909 0.117647058823529 0 0.203125 0.0909090909090909 0.117647058823529 0.203125 0.0909090909090909 0.117647058823529 0.257102272727273 0.272977941176471 0.18716577540107 0.130152629233512
"711" "SNP_711" 0.309027777777778 0.288461538461538 0.260416666666667 0.288461538461538 0.341346153846154 0.329059829059829 0.306397306397306 0.329059829059829 0.371794871794872 0.285547785547786 0.310650887573965 0.357988165680473 0.285547785547786 0.339160839160839 0.357988165680473 0.317393942714456
"712" "SNP_712" 0.48991935483871 0.4921875 0.490234375 0.48828125 0.48991935483871 0.459677419354839 0.449596774193548 0.439516129032258 0.447970863683663 0.4609375 0.453125 0.459677419354839 0.44140625 0.449596774193548 0.439516129032258 0.463437472901491
"713" "SNP_713" 0.251190476190476 0.238095238095238 0.25 0.279017857142857 0.232857142857143 0.288888888888889 0.298484848484848 0.321875 0.284666666666667 0.287878787878788 0.3125 0.273333333333333 0.321022727272727 0.283636363636364 0.30875 0.282146488696489
"714" "SNP_714" 0.323448275862069 0.309018567639257 0.322660098522167 0.256592292089249 0.281212841854935 0.278461538461538 0.294285714285714 0.217647058823529 0.246206896551724 0.277472527472527 0.194570135746606 0.225464190981432 0.216386554621849 0.245073891625616 0.150101419878296 0.255906800294434
"715" "SNP_715" 0.388235294117647 0.417647058823529 0.432525951557093 0.433823529411765 0.38655462184874 0.352222222222222 0.378921568627451 0.38125 0.296428571428571 0.41078431372549 0.4125 0.35 0.428308823529412 0.377100840336134 0.379464285714286 0.388384472089489
"716" "SNP_716" 0.235632183908046 0.150101419878296 0.301724137931034 0.301724137931034 0.294887039239001 0.205882352941176 0.333333333333333 0.333333333333333 0.327586206896552 0.279411764705882 0.279411764705882 0.271805273833671 0.375 0.370689655172414 0.370689655172414 0.295414150598805
"717" "SNP_717" 0.505376344086022 0.508602150537634 0.502016129032258 0.501897533206831 0.501152073732719 0.477777777777778 0.494791666666667 0.495098039215686 0.49702380952381 0.491666666666667 0.492156862745098 0.495238095238095 0.498161764705882 0.498883928571429 0.498949579831933 0.497252828102567
"718" "SNP_718" 0.0151515151515152 0.0151515151515152 0.0279106858054226 0.0151515151515152 0.0313131313131313 0 0.0131578947368421 0 0.0166666666666667 0.0131578947368421 0 0.0166666666666667 0.0131578947368421 0.0293859649122807 0.0166666666666667 0.0149025341130604
"719" "SNP_719" 0.111175115207373 0.172619047619048 0.0918367346938775 0.0854591836734694 0.0535714285714286 0.180645161290323 0.10184331797235 0.0956221198156682 0.0645161290322581 0.164761904761905 0.15952380952381 0.133333333333333 0.0755102040816327 0.0428571428571429 0.0357142857142857 0.10459926120986
"720" "SNP_720" 0.262422360248447 0.215401785714286 0.272321428571429 0.236904761904762 0.269285714285714 0.133152173913043 0.206521739130435 0.160869565217391 0.202608695652174 0.1484375 0.09375 0.14375 0.175 0.215 0.170666666666667 0.193739492753623
"721" "SNP_721" 0.496450304259635 0.482843137254902 0.474960254372019 0.493137254901961 0.477941176470588 0.497126436781609 0.495806150978565 0.498850574712644 0.496305418719212 0.47972972972973 0.494444444444444 0.482142857142857 0.491891891891892 0.473938223938224 0.492857142857143 0.488561666563695
"722" "SNP_722" 0.0384615384615385 0.211538461538462 0.147435897435897 0.0192307692307692 0.0993589743589743 0.212 0.148 0.02 0.1 0.28 0.2 0.25 0.133333333333333 0.194444444444444 0.0833333333333333 0.142475783475783
"723" "SNP_723" 0.439655172413793 0.420892494929006 0.471078976640712 0.420892494929006 0.466379310344828 0.452488687782805 0.482630272952854 0.452488687782805 0.479807692307692 0.477229601518027 0.437716262975779 0.473529411764706 0.477229601518027 0.490322580645161 0.473529411764706 0.461058044017994
"724" "SNP_724" 0.504115226337449 0.503267973856209 0.496732026143791 0.501157407407407 0.503306878306878 0.480392156862745 0.519607843137255 0.493055555555556 0.48015873015873 0.515570934256055 0.494485294117647 0.484243697478992 0.505514705882353 0.515756302521008 0.494419642857143 0.499452291658615
"725" "SNP_725" 0.0606060606060606 0.0606060606060606 0.100550964187328 0.0606060606060606 0.0606060606060606 0 0.0454545454545455 0 0 0.0454545454545455 0 0 0.0454545454545455 0.0454545454545455 0 0.0349862258953168
"726" "SNP_726" 0.477777777777778 0.5 0.487878787878788 0.482683982683983 0.488269794721408 0.5 0.463333333333333 0.447619047619048 0.464516129032258 0.5 0.5 0.5 0.471428571428571 0.480645161290323 0.472350230414747 0.482433521078682
"727" "SNP_727" 0.167408231368187 0.16893039049236 0.103942652329749 0.106854838709677 0.110599078341014 0.186932849364791 0.125478927203065 0.12823275862069 0.131773399014778 0.12719298245614 0.129934210526316 0.133458646616541 0.0572916666666667 0.0615079365079365 0.0647321428571428 0.12028471407167
"728" "SNP_728" 0.323369565217391 0.265625 0.279411764705882 0.259615384615385 0.3828125 0.28804347826087 0.300511508951407 0.282608695652174 0.394021739130435 0.235294117647059 0.211538461538462 0.359375 0.228506787330317 0.367647058823529 0.355769230769231 0.302276686176143
"729" "SNP_729" 0.296428571428571 0.233333333333333 0.279411764705882 0.25625 0.303448275862069 0.198412698412698 0.250525210084034 0.224330357142857 0.277709359605911 0.173202614379085 0.138888888888889 0.208812260536398 0.201286764705882 0.259127789046653 0.233836206896552 0.235666939668588
"730" "SNP_730" 0.500821018062397 0.49904214559387 0.494458128078818 0.497126436781609 0.496684350132626 0.501322751322751 0.50765306122449 0.503968253968254 0.504578754578755 0.491071428571429 0.49537037037037 0.49465811965812 0.473214285714286 0.469093406593407 0.483974358974359 0.494202457975036
"731" "SNP_731" 0.493506493506494 0.5 0.497159090909091 0.5 0.496969696969697 0.5 0.489955357142857 0.5 0.489285714285714 0.5 0.5 0.5 0.5 0.4953125 0.5 0.497479256854257
"732" "SNP_732" 0.445578231292517 0.408163265306122 0.461538461538462 0.419642857142857 0.440476190476191 0.377551020408163 0.448717948717949 0.392857142857143 0.420634920634921 0.413461538461538 0.319196428571429 0.366071428571429 0.424278846153846 0.443910256410256 0.3828125 0.410992735769521
"733" "SNP_733" 0.0789141414141414 0.091991341991342 0.0606060606060606 0.0944055944055944 0.0606060606060606 0.0550595238095238 0.0208333333333333 0.0576923076923077 0.0208333333333333 0.0357142857142857 0.0714285714285714 0.0357142857142857 0.0384615384615385 0 0.0384615384615385 0.0507147944647945
"734" "SNP_734" 0.300759013282732 0.294117647058823 0.311274509803922 0.326286764705882 0.276369168356998 0.28494623655914 0.302867383512545 0.318548387096774 0.266407119021135 0.296296296296296 0.3125 0.258620689655172 0.328125 0.278735632183908 0.296336206896552 0.296812670295325
"735" "SNP_735" 0.491919191919192 0.485739750445633 0.474288337924702 0.475757575757576 0.468574635241302 0.484313725490196 0.471717171717172 0.473333333333333 0.465432098765432 0.450089126559715 0.452941176470588 0.438997821350762 0.415151515151515 0.390011223344557 0.396296296296296 0.455637531984531
"736" "SNP_736" 0.20703125 0.191611842105263 0.257179054054054 0.196180555555556 0.152777777777778 0.203947368421053 0.266891891891892 0.208333333333333 0.166666666666667 0.254623044096728 0.192982456140351 0.149122807017544 0.258258258258258 0.223723723723724 0.154320987654321 0.205576734446435
"737" "SNP_737" 0.224137931034483 0.233333333333333 0.305405405405405 0.214285714285714 0.233333333333333 0.270114942528736 0.332246039142591 0.253694581280788 0.270114942528736 0.337837837837838 0.261904761904762 0.277777777777778 0.326254826254826 0.337837837837838 0.261904761904762 0.276012268426062
"738" "SNP_738" 0.468574635241302 0.471479500891266 0.458532695374801 0.517316017316017 0.472027972027972 0.469498910675381 0.455653021442495 0.518518518518518 0.47008547008547 0.459752321981424 0.516806722689076 0.472850678733032 0.524436090225564 0.460526315789474 0.516483516483517 0.483502825831687
"739" "SNP_739" 0.488839285714286 0.506377551020408 0.487934362934363 0.526260504201681 0.504058441558442 0.504464285714286 0.491554054054054 0.518382352941177 0.502840909090909 0.504826254826255 0.489495798319328 0.498376623376623 0.519872813990461 0.503071253071253 0.49331550802139 0.502644666588994
"740" "SNP_740" 0.0303030303030303 0.0151515151515152 0.0555555555555556 0.0436720142602496 0.0474747474747475 0.015625 0.0559895833333333 0.0441176470588235 0.0479166666666667 0.0416666666666667 0.0294117647058824 0.0333333333333333 0.0686274509803921 0.0722222222222222 0.0607843137254902 0.0441234340958606
"741" "SNP_741" 0.330721003134796 0.333333333333333 0.297402597402597 0.307486631016043 0.289256198347107 0.310344827586207 0.269458128078818 0.280933062880324 0.260188087774295 0.273015873015873 0.284313725490196 0.263888888888889 0.23781512605042 0.212987012987013 0.227272727272727 0.278561148217243
"742" "SNP_742" 0.335016835016835 0.287878787878788 0.326446280991736 0.420454545454545 0.326446280991736 0.327160493827161 0.358585858585859 0.435185185185185 0.358585858585859 0.318181818181818 0.416666666666667 0.318181818181818 0.431818181818182 0.351239669421488 0.431818181818182 0.362911097507057
"743" "SNP_743" 0.506302521008403 0.485294117647059 0.481833910034602 0.485294117647059 0.480392156862745 0.505952380952381 0.507352941176471 0.505952380952381 0.507936507936508 0.482843137254902 0.486111111111111 0.481481481481482 0.482843137254902 0.477124183006536 0.481481481481482 0.490546371053868
"744" "SNP_744" 0.222222222222222 0.229166666666667 0.324074074074074 0.323529411764706 0.3 0.161458333333333 0.280092592592593 0.279411764705882 0.25 0.285590277777778 0.284926470588235 0.25625 0.360294117647059 0.341666666666667 0.341176470588235 0.28265727124183
"745" "SNP_745" 0.464923469387755 0.510912698412698 0.505612244897959 0.45467032967033 0.491815476190476 0.504960317460317 0.502551020408163 0.479395604395604 0.496279761904762 0.499206349206349 0.506410256410256 0.501157407407407 0.503296703296703 0.500595238095238 0.495192307692308 0.494465278989088
"746" "SNP_746" 0.252688172043011 0.1875 0.236842105263158 0.245098039215686 0.222222222222222 0.152217741935484 0.207130730050934 0.216318785578748 0.190860215053763 0.129934210526316 0.141544117647059 0.109375 0.198142414860681 0.171052631578947 0.181372549019608 0.189486595666374
"747" "SNP_747" 0.509191176470588 0.493697478991597 0.5 0.488235294117647 0.503393665158371 0.514880952380952 0.5 0.527777777777778 0.49198717948718 0.5 0.480952380952381 0.505494505494505 0.5 0.5 0.51025641025641 0.501724454739161
"748" "SNP_748" 0.21551724137931 0.300492610837438 0.265144454799627 0.358934169278997 0.293103448275862 0.205357142857143 0.153153153153153 0.291666666666667 0.194444444444444 0.256756756756757 0.353896103896104 0.285714285714286 0.328009828009828 0.247747747747748 0.348484848484849 0.273228193486814
"749" "SNP_749" 0.0333333333333333 0.0333333333333333 0.0333333333333333 0.0722222222222222 0.0333333333333333 0 0 0.0416666666666667 0 0 0.0416666666666667 0 0.0416666666666667 0 0.0416666666666667 0.0248148148148148
"750" "SNP_750" 0.450892857142857 0.461538461538462 0.45 0.489583333333333 0.46875 0.43956043956044 0.421428571428571 0.483630952380952 0.450892857142857 0.438461538461538 0.487179487179487 0.461538461538462 0.483333333333333 0.45 0.489583333333333 0.461758241758242
"751" "SNP_751" 0.494416873449132 0.501075268817204 0.497695852534562 0.49146110056926 0.498387096774194 0.511538461538461 0.475274725274725 0.408371040723982 0.482692307692308 0.504761904761905 0.517647058823529 0.503333333333333 0.46218487394958 0.492857142857143 0.473529411764706 0.487681763524268
"752" "SNP_752" 0.293906810035842 0.266081871345029 0.299382716049383 0.336601307189542 0.28494623655914 0.187606112054329 0.232078853046595 0.281783681214421 0.212799167533819 0.195906432748538 0.252321981424149 0.17402376910017 0.287581699346405 0.220430107526882 0.272296015180266 0.253183117356967
"753" "SNP_753" 0.47741935483871 0.454637096774194 0.486559139784946 0.456575682382134 0.458183990442055 0.42125 0.476666666666667 0.424615384615385 0.427407407407407 0.453125 0.348557692307692 0.354166666666667 0.455128205128205 0.45679012345679 0.36039886039886 0.434098751391314
"754" "SNP_754" 0.0535714285714286 0.0903361344537815 0.0493697478991597 0.0688775510204082 0.0559006211180124 0.0757918552036199 0.0333710407239819 0.0535714285714286 0.040133779264214 0.0717993079584775 0.0903361344537815 0.0780051150895141 0.0493697478991597 0.0358056265984655 0.0559006211180124 0.0601426759962297
"755" "SNP_755" 0.481389578163772 0.477598566308244 0.511200716845878 0.5 0.5 0.467948717948718 0.516025641025641 0.5 0.5 0.51929012345679 0.5 0.5 0.5 0.5 0.5 0.498230222916603
"756" "SNP_756" 0.095703125 0.078125 0.193181818181818 0.10625 0.0943509615384615 0.0208333333333333 0.151515151515151 0.0527777777777778 0.0392628205128205 0.136363636363636 0.0333333333333333 0.0192307692307692 0.160606060606061 0.15034965034965 0.0512820512820513 0.0922110326016576
"757" "SNP_757" 0.516326530612245 0.479831932773109 0.5 0.517857142857143 0.492118226600985 0.550420168067227 0.5 0.455357142857143 0.519704433497537 0.5 0.555147058823529 0.475659229208925 0.5 0.5 0.521551724137931 0.505598239295718
"758" "SNP_758" 0.28 0.314903846153846 0.270833333333333 0.299479166666667 0.299479166666667 0.327692307692308 0.286666666666667 0.313333333333333 0.313333333333333 0.32051282051282 0.342948717948718 0.342948717948718 0.305555555555556 0.305555555555556 0.329861111111111 0.310206908831909
"759" "SNP_759" 0.414838709677419 0.440860215053763 0.398617511520737 0.346236559139785 0.414838709677419 0.42 0.362857142857143 0.292 0.3848 0.404761904761905 0.355555555555556 0.42 0.252380952380952 0.362857142857143 0.292 0.370840293565455
"760" "SNP_760" 0.206451612903226 0.290322580645161 0.175338189386056 0.237903225806452 0.11711079943899 0.325 0.229032258064516 0.28125 0.180434782608696 0.306451612903226 0.34375 0.271739130434783 0.258064516129032 0.14656381486676 0.214673913043478 0.238939095748692
"761" "SNP_761" 0.516968325791855 0.439446366782007 0.481617647058824 0.508650519031142 0.468487394957983 0.523755656108597 0.507211538461538 0.496606334841629 0.512362637362637 0.474264705882353 0.512110726643599 0.455882352941177 0.503676470588235 0.486607142857143 0.506302521008403 0.492930022687808
"762" "SNP_762" 0.480106100795756 0.5 0.46551724137931 0.454022988505747 0.449712643678161 0.5 0.488461538461539 0.484615384615385 0.483173076923077 0.5 0.5 0.5 0.473333333333333 0.470833333333333 0.461111111111111 0.480725783475783
"763" "SNP_763" 0.1 0.147916666666667 0.0976190476190476 0.0666666666666667 0.120833333333333 0.125 0.0714285714285714 0.0384615384615385 0.0961538461538462 0.122767857142857 0.09375 0.14453125 0.0357142857142857 0.09375 0.0625 0.0944728708791209
