"locus" "pair1" "pair2" "pair3" "pair4" "pair5" "pair6" "pair7" "pair8" "pair9" "pair10" "pair11" "pair12" "pair13" "pair14" "pair15" "dxy_avg"
"1504" "SNP_1504" 0.104947916666667 0.126063829787234 0.116223404255319 0.117241379310345 0.175 0.154698581560284 0.14561170212766 0.146551724137931 0.199887387387387 0.164554096876415 0.165443873807777 0.215928694652099 0.156639765223771 0.208453133985049 0.209226467847158 0.160431463841673
"1505" "SNP_1505" 0 0 0.0113636363636364 0.362068965517241 0 0 0.0113636363636364 0.362068965517241 0 0.0113636363636364 0.362068965517241 0 0.365203761755486 0.0113636363636364 0.362068965517241 0.1239289446186
"1506" "SNP_1506" 0 0 0.0326086956521739 0.310344827586207 0.0263157894736842 0 0.0326086956521739 0.310344827586207 0.0263157894736842 0.0326086956521739 0.310344827586207 0.0263157894736842 0.322713643178411 0.05720823798627 0.32032667876588 0.120537099871117
"1507" "SNP_1507" 0 0 0 0.172413793103448 0 0 0 0.172413793103448 0 0 0.172413793103448 0 0.172413793103448 0 0.172413793103448 0.0574712643678161
"1508" "SNP_1508" 0.528827519379845 0.565891472868217 0.56308758040574 0.658139534883721 0.593635250917993 0.475694444444444 0.476728723404255 0.441666666666667 0.465460526315789 0.446808510638298 0.366666666666667 0.421052631578947 0.372340425531915 0.42441209406495 0.310526315789474 0.474062557570461
"1509" "SNP_1509" 0.485645933014354 0.494865211810013 0.457894736842105 0.454385964912281 0.445945945945946 0.496674057649667 0.472727272727273 0.470454545454545 0.464987714987715 0.490243902439024 0.489430894308943 0.487475280158207 0.413333333333333 0.397297297297297 0.388738738738739 0.460673388641296
"1510" "SNP_1510" 0.0326086956521739 0.0319148936170213 0 0 0.0131578947368421 0.0624421831637373 0.0326086956521739 0.0326086956521739 0.044908466819222 0.0319148936170213 0.0319148936170213 0.0442329227323628 0 0.0131578947368421 0.0131578947368421 0.0256418683155623
"1511" "SNP_1511" 0 0 0 0 0.0138888888888889 0 0 0 0.0138888888888889 0 0 0.0138888888888889 0 0.0138888888888889 0.0138888888888889 0.00462962962962963
"1512" "SNP_1512" 0.177707930367505 0.163383838383838 0.219294003868472 0.174242424242424 0.127093301435407 0.272813238770686 0.310547759167044 0.280141843971631 0.248320268756999 0.302127659574468 0.27037037037037 0.237134502923977 0.308510638297872 0.280795072788354 0.245614035087719 0.241206459200451
"1513" "SNP_1513" 0 0 0.0108695652173913 0.0166666666666667 0.0694444444444444 0 0.0108695652173913 0.0166666666666667 0.0694444444444444 0.0108695652173913 0.0166666666666667 0.0694444444444444 0.0271739130434783 0.078804347826087 0.0837962962962963 0.0320477724100913
"1514" "SNP_1514" 0 0 0.0106382978723404 0.107142857142857 0 0 0.0106382978723404 0.107142857142857 0 0.0106382978723404 0.107142857142857 0 0.115501519756839 0.0106382978723404 0.107142857142857 0.0391084093211753
"1515" "SNP_1515" 0.0128205128205128 0 0.0256410256410256 0 0.0147058823529412 0.0128205128205128 0.0378040762656147 0.0128205128205128 0.0271493212669683 0.0256410256410256 0 0.0147058823529412 0.0256410256410256 0.0395927601809955 0.0147058823529412 0.0176032280104678
"1516" "SNP_1516" 0.519955654101996 0.573170731707317 0.568292682926829 0.642682926829268 0.573170731707317 0.484848484848485 0.485858585858586 0.470454545454545 0.484848484848485 0.448148148148148 0.391666666666667 0.444444444444444 0.398888888888889 0.448148148148148 0.391666666666667 0.488416386083053
"1517" "SNP_1517" 0.0111111111111111 0 0.0113636363636364 0.178571428571429 0 0.0111111111111111 0.0222222222222222 0.185714285714286 0.0111111111111111 0.0113636363636364 0.178571428571429 0 0.185876623376623 0.0113636363636364 0.178571428571429 0.066463443963444
"1518" "SNP_1518" 0.263157894736842 0.269230769230769 0.263157894736842 0.263157894736842 0.263157894736842 0.0128205128205128 0 0 0 0.0128205128205128 0.0128205128205128 0.0128205128205128 0 0 0 0.0915429599640126
"1519" "SNP_1519" 0 0 0 0.233333333333333 0 0 0 0.233333333333333 0 0 0.233333333333333 0 0.233333333333333 0 0.233333333333333 0.0777777777777778
"1520" "SNP_1520" 0 0 0 0.0185185185185185 0 0 0 0.0185185185185185 0 0 0.0185185185185185 0 0.0185185185185185 0 0.0185185185185185 0.00617283950617284
"1521" "SNP_1521" 0 0 0 0.183333333333333 0 0 0 0.183333333333333 0 0 0.183333333333333 0 0.183333333333333 0 0.183333333333333 0.0611111111111111
"1522" "SNP_1522" 0.0285714285714286 0.03125 0.0921052631578947 0 0 0.0580357142857143 0.115413533834586 0.0285714285714286 0.0285714285714286 0.117598684210526 0.03125 0.03125 0.0921052631578947 0.0921052631578947 0 0.0497885338345865
"1523" "SNP_1523" 0.123342803030303 0.136363636363636 0.0644762845849802 0.355218855218855 0.0113636363636364 0.213178294573643 0.156476449275362 0.385802469135802 0.114583333333333 0.16835187057634 0.389750215331611 0.127906976744186 0.367954911433172 0.0543478260869565 0.351851851851852 0.201397960926911
"1524" "SNP_1524" 0 0 0.0232558139534884 0 0.0588235294117647 0 0.0232558139534884 0 0.0588235294117647 0.0232558139534884 0 0.0588235294117647 0.0232558139534884 0.079343365253078 0.0588235294117647 0.0271773825809394
"1525" "SNP_1525" 0.11371158392435 0.158628841607565 0.338297872340426 0.484362139917696 0.255555555555556 0.130149388863739 0.324807605251245 0.483057525610717 0.235162374020157 0.345178813942961 0.485027580772262 0.265957446808511 0.49290780141844 0.389137737961926 0.489278752436647 0.332748068028813
"1526" "SNP_1526" 0 0 0 0.04 0 0 0 0.04 0 0 0.04 0 0.04 0 0.04 0.0133333333333333
"1527" "SNP_1527" 0.0104166666666667 0.0108695652173913 0.0543478260869565 0.125 0.0263157894736842 0.0210597826086957 0.0636322463768116 0.1328125 0.0361842105263158 0.0640359168241966 0.133152173913043 0.0366132723112128 0.165760869565217 0.0778032036613272 0.144736842105263 0.0735160576891188
"1528" "SNP_1528" 0.185185185185185 0.219806763285024 0.20048309178744 0.239463601532567 0.13963963963964 0.276721014492754 0.261322463768116 0.292385057471264 0.212837837837838 0.287570888468809 0.315217391304348 0.244418331374853 0.302473763118441 0.226792009400705 0.262348555452004 0.244444372941266
"1529" "SNP_1529" 0.4921875 0.492021276595745 0.410326086956522 0.361111111111111 0.388513513513514 0.499778368794326 0.497509057971014 0.496141975308642 0.496903153153153 0.49745605920444 0.496059889676911 0.49683726279471 0.455716586151369 0.464453584018801 0.444944944944945 0.465997358013014
"1530" "SNP_1530" 0.324127906976744 0.341506572295248 0.304057397328055 0.487209302325581 0.298041615667075 0.405344202898551 0.382978723404255 0.492361111111111 0.379385964912281 0.394542090656799 0.493115942028986 0.391304347826087 0.491489361702128 0.36562150055991 0.491228070175439 0.402820940657883
"1531" "SNP_1531" 0.25625 0.0754032258064516 0.175 0.204017857142857 0.0698529411764706 0.282258064516129 0.333333333333333 0.348214285714286 0.279411764705882 0.209677419354839 0.235599078341014 0.115749525616698 0.297619047619048 0.205882352941176 0.232142857142857 0.221360783560736
"1532" "SNP_1532" 0 0 0 0.08 0 0 0 0.08 0 0 0.08 0 0.08 0 0.08 0.0266666666666667
"1533" "SNP_1533" 0 0 0.0222222222222222 0.06 0.0416666666666667 0 0.0222222222222222 0.06 0.0416666666666667 0.0222222222222222 0.06 0.0416666666666667 0.0795555555555555 0.062037037037037 0.0966666666666667 0.0406617283950617
"1534" "SNP_1534" 0.0111111111111111 0.0357142857142857 0.0111111111111111 0.0166666666666667 0.0526315789473684 0.046031746031746 0.0219753086419753 0.0274074074074074 0.0625730994152047 0.046031746031746 0.0511904761904762 0.0845864661654135 0.0274074074074074 0.0625730994152047 0.0675438596491228 0.0416370246604165
"1535" "SNP_1535" 0.321749408983452 0.373913043478261 0.369739952718676 0.433333333333333 0.364327485380117 0.391766882516189 0.388184698958805 0.442773294203962 0.383538633818589 0.420906567992599 0.45952023988006 0.417620137299771 0.458180484225972 0.414893617021277 0.456442831215971 0.406459374068469
"1536" "SNP_1536" 0.402823920265781 0.343629343629344 0.385204081632653 0.381578947368421 0.392857142857143 0.426461345065996 0.446013289036545 0.444308445532436 0.449612403100775 0.413127413127413 0.410384068278805 0.418918918918919 0.434210526315789 0.44047619047619 0.43859649122807 0.415213501788952
"1537" "SNP_1537" 0 0.0111111111111111 0 0.142857142857143 0 0.0111111111111111 0 0.142857142857143 0 0.0111111111111111 0.150793650793651 0.0111111111111111 0.142857142857143 0 0.142857142857143 0.0511111111111111
"1538" "SNP_1538" 0 0.0119047619047619 0 0.0357142857142857 0 0.0119047619047619 0 0.0357142857142857 0 0.0119047619047619 0.0467687074829932 0.0119047619047619 0.0357142857142857 0 0.0357142857142857 0.0158163265306122
"1539" "SNP_1539" 0.335106382978723 0.298913043478261 0.282608695652174 0.398148148148148 0.335526315789474 0.234736355226642 0.21322849213691 0.365642237982663 0.283034714445689 0.150283553875236 0.336151368760064 0.235411899313501 0.322866344605475 0.21395881006865 0.36598440545809 0.291440051194647
"1540" "SNP_1540" 0 0 0.0416666666666667 0 0 0 0.0416666666666667 0 0 0.0416666666666667 0 0 0.0416666666666667 0.0416666666666667 0 0.0138888888888889
"1541" "SNP_1541" 0 0 0 0.0357142857142857 0 0 0 0.0357142857142857 0 0 0.0357142857142857 0 0.0357142857142857 0 0.0357142857142857 0.0119047619047619
"1542" "SNP_1542" 0.0440729483282675 0.0562770562770563 0.179089026915114 0.611111111111111 0.337092731829574 0.0539168278529981 0.177382053654024 0.611702127659575 0.336226203807391 0.186017786561265 0.608712121212121 0.34061004784689 0.578623188405797 0.384725400457666 0.539912280701754 0.33636472750804
"1543" "SNP_1543" 0 0 0 0.0185185185185185 0 0 0 0.0185185185185185 0 0 0.0185185185185185 0 0.0185185185185185 0 0.0185185185185185 0.00617283950617284
"1544" "SNP_1544" 0.0435428005937655 0.0343428880475933 0.0232558139534884 0.0232558139534884 0.0232558139534884 0.0324096981692232 0.0212765957446809 0.0212765957446809 0.0212765957446809 0.0116279069767442 0.0116279069767442 0.0116279069767442 0 0 0 0.0185850891223548
"1545" "SNP_1545" 0.25725900116144 0.224157955865273 0.110741971207087 0.231922398589065 0.160714285714286 0.336406900654372 0.269143505388542 0.341011743450768 0.298780487804878 0.237663074305162 0.3193315266486 0.271341463414634 0.24504737295435 0.177325581395349 0.277777777777778 0.250575003088772
"1546" "SNP_1546" 0.0208333333333333 0.0108695652173913 0.0119047619047619 0 0 0.03125 0.0322420634920635 0.0208333333333333 0.0208333333333333 0.0225155279503106 0.0108695652173913 0.0108695652173913 0.0119047619047619 0.0119047619047619 0 0.0144553715205889
"1547" "SNP_1547" 0.540562466197945 0.543266630611141 0.535873330034636 0.526993355481728 0.54436964504284 0.240400216333153 0.284760019792182 0.338039867109635 0.233782129742962 0.270410687778328 0.327242524916944 0.216034271725826 0.356762917933131 0.264557670772676 0.322838345864662 0.369726271955852
"1548" "SNP_1548" 0.542207792207792 0.605691056910569 0.596296296296296 0.489326765188834 0.663359788359788 0.476718403547672 0.478787878787879 0.502351097178683 0.464015151515151 0.446883468834688 0.505887300252313 0.409891598915989 0.50536398467433 0.417901234567901 0.509099616858238 0.507585428939742
"1549" "SNP_1549" 0.160869565217391 0.106060606060606 0.241843971631206 0.254444444444444 0.406306306306306 0.144268774703557 0.266882516188714 0.278260869565217 0.415393654524089 0.229206963249516 0.242424242424242 0.401719901719902 0.331205673758865 0.435595169637723 0.438738738738739 0.290214759878035
"1550" "SNP_1550" 0.543062200956938 0.530075187969925 0.52745995423341 0.485964912280702 0.5 0.48538961038961 0.486660079051383 0.506818181818182 0.5 0.490683229813665 0.504761904761905 0.5 0.504347826086956 0.5 0.5 0.504348205824178
"1551" "SNP_1551" 0.211416490486258 0.291958041958042 0.247326203208556 0.465909090909091 0.302507836990596 0.368217054263566 0.339945280437757 0.478405315614618 0.374899759422614 0.384615384615385 0.484432234432234 0.409814323607427 0.48109243697479 0.390466531440162 0.485221674876847 0.381081843949196
"1552" "SNP_1552" 0.5 0.43140243902439 0.470394736842105 0.586538461538462 0.580357142857143 0.5 0.5 0.5 0.5 0.487163029525032 0.537523452157598 0.534843205574913 0.516194331983806 0.515037593984963 0.456043956043956 0.507699889968825
"1553" "SNP_1553" 0.0106382978723404 0.0444444444444444 0.0795454545454545 0.0625 0.0694444444444444 0.0541371158392435 0.0884912959381045 0.0718085106382979 0.0786052009456265 0.116919191919192 0.101388888888889 0.107716049382716 0.132102272727273 0.137941919191919 0.123263888888889 0.0852631317111223
"1554" "SNP_1554" 0 0 0 0.269230769230769 0 0 0 0.269230769230769 0 0 0.269230769230769 0 0.269230769230769 0 0.269230769230769 0.0897435897435897
"1555" "SNP_1555" 0.0365853658536585 0.0609756097560976 0.0853658536585366 0 0.0909090909090909 0.0930993456276026 0.11570493753718 0.0365853658536585 0.120842572062084 0.135930993456276 0.0609756097560976 0.14079822616408 0.0853658536585366 0.160753880266075 0.0909090909090909 0.0876534530312044
"1556" "SNP_1556" 0 0 0 0 0.0394736842105263 0 0 0 0.0394736842105263 0 0 0.0394736842105263 0 0.0394736842105263 0.0394736842105263 0.0131578947368421
"1557" "SNP_1557" 0.0238095238095238 0.0125 0.0119047619047619 0 0 0.0357142857142857 0.0351473922902494 0.0238095238095238 0.0238095238095238 0.0241071428571429 0.0125 0.0125 0.0119047619047619 0.0119047619047619 0 0.015974111866969
"1558" "SNP_1558" 0.0106382978723404 0 0 0 0 0.0106382978723404 0.0106382978723404 0.0106382978723404 0.0106382978723404 0 0 0 0 0 0 0.00354609929078014
"1559" "SNP_1559" 0 0 0 0.0517241379310345 0 0 0 0.0517241379310345 0 0 0.0517241379310345 0 0.0517241379310345 0 0.0517241379310345 0.0172413793103448
"1560" "SNP_1560" 0.164539007092199 0.213333333333333 0.184869976359338 0.0859259259259259 0.0473684210526316 0.28936170212766 0.268447261204165 0.195744680851064 0.167413213885778 0.302127659574468 0.24 0.215789473684211 0.214184397163121 0.187569988801792 0.0894736842105263 0.191076581684414
"1561" "SNP_1561" 0 0 0.0113636363636364 0.037037037037037 0 0 0.0113636363636364 0.037037037037037 0 0.0113636363636364 0.037037037037037 0 0.0475589225589226 0.0113636363636364 0.037037037037037 0.0160774410774411
"1562" "SNP_1562" 0.149547803617571 0.102564102564103 0.0694444444444444 0.0694444444444444 0.0991379310344828 0.12432915921288 0.0930232558139535 0.0930232558139535 0.121090617481957 0.0384615384615385 0.0384615384615385 0.0702917771883289 0 0.0344827586206897 0.0344827586206897 0.0758523590520383
"1563" "SNP_1563" 0 0 0.0217391304347826 0.28 0 0 0.0217391304347826 0.28 0 0.0217391304347826 0.28 0 0.289565217391304 0.0217391304347826 0.28 0.099768115942029
"1564" "SNP_1564" 0.177541371158392 0.0762962962962963 0.149275362318841 0.0654320987654321 0.0368421052631579 0.214184397163121 0.263413506012951 0.206855791962175 0.187569988801792 0.189130434782609 0.114814814814815 0.0894736842105263 0.181159420289855 0.160183066361556 0.0789473684210526 0.146074647108171
"1565" "SNP_1565" 0.519736842105263 0.515581717451524 0.506805807622504 0.515446224256293 0.496567505720824 0.401315789473684 0.456896551724138 0.402173913043478 0.521739130434783 0.465970961887477 0.422768878718535 0.517162471395881 0.466266866566717 0.507496251874063 0.517013232514178 0.482196142985956
"1566" "SNP_1566" 0 0 0.0217391304347826 0.0172413793103448 0 0 0.0217391304347826 0.0172413793103448 0 0.0217391304347826 0.0172413793103448 0 0.0382308845577211 0.0217391304347826 0.0172413793103448 0.0129435282358821
"1567" "SNP_1567" 0.683333333333333 0.625356125356125 0.70448717948718 0.740265906932574 0.757875457875458 0.355555555555556 0.264375 0.223148148148148 0.202857142857143 0.338888888888889 0.310699588477366 0.296825396825397 0.191203703703704 0.168571428571429 0.110582010582011 0.398268324439621
"1568" "SNP_1568" 0 0 0.0531914893617021 0 0.0789473684210526 0 0.0531914893617021 0 0.0789473684210526 0.0531914893617021 0 0.0789473684210526 0.0531914893617021 0.123740201567749 0.0789473684210526 0.0434863755132512
"1569" "SNP_1569" 0.0454545454545455 0.0454545454545455 0.0454545454545455 0.0454545454545455 0.0454545454545455 0 0 0 0 0 0 0 0 0 0 0.0151515151515152
"1570" "SNP_1570" 0.0106382978723404 0.0113636363636364 0.0777777777777778 0.267857142857143 0.0882352941176471 0.0217601547388781 0.0867612293144208 0.272796352583587 0.0969962453066333 0.0873737373737374 0.273133116883117 0.0975935828877005 0.303968253968254 0.152287581699346 0.308823529411765 0.143824395543732
"1571" "SNP_1571" 0.501322751322751 0.497076023391813 0.495701058201058 0.496031746031746 0.492857142857143 0.510025062656642 0.514739229024943 0.513605442176871 0.524489795918367 0.467418546365915 0.469924812030075 0.445864661654135 0.45578231292517 0.420408163265306 0.426530612244898 0.482118490671122
"1572" "SNP_1572" 0.0111111111111111 0 0.0111111111111111 0.155172413793103 0.138888888888889 0.0111111111111111 0.0219753086419753 0.162835249042146 0.146913580246914 0.0111111111111111 0.155172413793103 0.138888888888889 0.162835249042146 0.146913580246914 0.25095785440613 0.10166652476231
"1573" "SNP_1573" 0 0 0.0108695652173913 0 0 0 0.0108695652173913 0 0 0.0108695652173913 0 0 0.0108695652173913 0.0108695652173913 0 0.0036231884057971
"1574" "SNP_1574" 0.0106382978723404 0.0222222222222222 0.119565217391304 0.35 0.302631578947368 0.032387706855792 0.127659574468085 0.353191489361702 0.306830907054871 0.136473429951691 0.356666666666667 0.31140350877193 0.385869565217391 0.349828375286041 0.440789473684211 0.240410534250108
"1575" "SNP_1575" 0.586052009456265 0.538518518518519 0.48743961352657 0.438095238095238 0.347953216374269 0.480141843971631 0.506475485661425 0.531914893617021 0.578387458006719 0.502898550724638 0.514285714285714 0.535087719298246 0.495341614906832 0.488558352402746 0.443609022556391 0.498317283426815
"1576" "SNP_1576" 0 0 0 0.0333333333333333 0 0 0 0.0333333333333333 0 0 0.0333333333333333 0 0.0333333333333333 0 0.0333333333333333 0.0111111111111111
"1577" "SNP_1577" 0 0 0.0108695652173913 0 0 0 0.0108695652173913 0 0 0.0108695652173913 0 0 0.0108695652173913 0.0108695652173913 0 0.0036231884057971
"1578" "SNP_1578" 0.498483316481294 0.500850822461713 0.499432785025525 0.492397137745975 0.497858017135863 0.504772004241782 0.496818663838812 0.457357859531773 0.487986270022883 0.501784651992861 0.523921200750469 0.506739409499358 0.484052532833021 0.495507060333761 0.439777327935223 0.492515937322021
"1579" "SNP_1579" 0.0531914893617021 0 0.0108695652173913 0.0192307692307692 0.0131578947368421 0.0531914893617021 0.062904717853839 0.0703764320785597 0.06494960806271 0.0108695652173913 0.0192307692307692 0.0131578947368421 0.0296822742474916 0.0237414187643021 0.0318825910931174 0.0317624319462286
"1580" "SNP_1580" 0 0 0 0.0740740740740741 0 0 0 0.0740740740740741 0 0 0.0740740740740741 0 0.0740740740740741 0 0.0740740740740741 0.0246913580246914
"1581" "SNP_1581" 0.0661066471877283 0.0135135135135135 0.0405405405405405 0.0135135135135135 0.0135135135135135 0.0540540540540541 0.0788288288288288 0.0540540540540541 0.0540540540540541 0.0277777777777778 0 0 0.0277777777777778 0.0277777777777778 0 0.0314341368395422
"1582" "SNP_1582" 0.499242424242424 0.497228381374723 0.496717171717172 0.501623376623377 0.498771498771499 0.491869918699187 0.49037037037037 0.504761904761905 0.496396396396396 0.464769647696477 0.517421602787456 0.48681608437706 0.520634920634921 0.484384384384384 0.507722007722008 0.497248672703957
"1583" "SNP_1583" 0.0660511363636364 0.153162055335968 0.103965183752418 0.0715909090909091 0.0918062200956938 0.116847826086957 0.0625 0.0267361111111111 0.0490679824561404 0.150323774283071 0.121739130434783 0.139588100686499 0.0680851063829787 0.0884658454647256 0.0548245614035088 0.0909835961965599
"1584" "SNP_1584" 0.511347517730496 0.514184397163121 0.494326241134752 0.430666666666667 0.514035087719298 0.495473064735174 0.50181077410593 0.522127659574468 0.49552071668533 0.502263467632413 0.527659574468085 0.494400895856663 0.488936170212766 0.502239641657335 0.527368421052632 0.501490686426342
"1585" "SNP_1585" 0.383333333333333 0.390909090909091 0.363636363636364 0.527586206896552 0.456756756756757 0.460227272727273 0.450284090909091 0.510057471264368 0.484234234234234 0.453512396694215 0.509404388714733 0.485257985257985 0.511755485893417 0.481572481572482 0.503727865796831 0.464817028306448
"1586" "SNP_1586" 0 0 0 0.02 0 0 0 0.02 0 0 0.02 0 0.02 0 0.02 0.00666666666666667
"1587" "SNP_1587" 0 0.0147058823529412 0 0 0.129032258064516 0.0147058823529412 0 0 0.129032258064516 0.0147058823529412 0.0147058823529412 0.139943074003795 0 0.129032258064516 0.129032258064516 0.0476597090449083
"1588" "SNP_1588" 0.652564102564103 0.623529411764706 0.612179487179487 0.572058823529412 0.5 0.192307692307692 0.220578566732413 0.320512820512821 0.5 0.273755656108597 0.354671280276817 0.5 0.368024132730015 0.5 0.5 0.446012131580404
"1589" "SNP_1589" 0.0232815964523282 0.0121951219512195 0.0121951219512195 0.0121951219512195 0.0290159798149706 0.0113636363636364 0.0113636363636364 0.0113636363636364 0.0282131661442006 0 0 0.0172413793103448 0 0.0172413793103448 0.0172413793103448 0.0135274103524734
"1590" "SNP_1590" 0 0 0 0.15 0 0 0 0.15 0 0 0.15 0 0.15 0 0.15 0.05
"1591" "SNP_1591" 0.231313131313131 0.176136363636364 0.218379446640316 0.350524475524476 0.188131313131313 0.266666666666667 0.297101449275362 0.392307692307692 0.275308641975309 0.255434782608696 0.370192307692308 0.229166666666667 0.387123745819398 0.264492753623188 0.375 0.285151962458726
"1592" "SNP_1592" 0.02265625 0.0253289473684211 0.0125 0.0125 0.0125 0.0233004385964912 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0131578947368421 0.0131578947368421 0.0131578947368421 0 0 0 0.0119672880116959
"1593" "SNP_1593" 0 0 0.0111111111111111 0 0 0 0.0111111111111111 0 0 0.0111111111111111 0 0 0.0111111111111111 0.0111111111111111 0 0.0037037037037037
"1594" "SNP_1594" 0.0223577235772358 0.0121951219512195 0.0121951219512195 0.0121951219512195 0.0121951219512195 0.0104166666666667 0.0104166666666667 0.0104166666666667 0.0104166666666667 0 0 0 0 0 0 0.00752032520325203
"1595" "SNP_1595" 0 0 0 0.0862068965517241 0 0 0 0.0862068965517241 0 0 0.0862068965517241 0 0.0862068965517241 0 0.0862068965517241 0.028735632183908
"1596" "SNP_1596" 0 0 0 0 0.0135135135135135 0 0 0 0.0135135135135135 0 0 0.0135135135135135 0 0.0135135135135135 0.0135135135135135 0.0045045045045045
"1597" "SNP_1597" 0.491835724888669 0.492416582406471 0.494573643410853 0.501453488372093 0.496022031823745 0.27104532839963 0.336170212765957 0.543882978723404 0.37989921612542 0.347826086956522 0.540760869565217 0.388443935926774 0.529166666666667 0.420175438596491 0.521381578947368 0.450336918905019
"1598" "SNP_1598" 0 0 0 0.0178571428571429 0 0 0 0.0178571428571429 0 0 0.0178571428571429 0 0.0178571428571429 0 0.0178571428571429 0.00595238095238095
"1599" "SNP_1599" 0 0 0.0222222222222222 0.229166666666667 0.166666666666667 0 0.0222222222222222 0.229166666666667 0.166666666666667 0.0222222222222222 0.229166666666667 0.166666666666667 0.241203703703704 0.181481481481481 0.319444444444444 0.133086419753086
"1600" "SNP_1600" 0 0 0 0.0344827586206897 0 0 0 0.0344827586206897 0 0 0.0344827586206897 0 0.0344827586206897 0 0.0344827586206897 0.0114942528735632
"1601" "SNP_1601" 0.127906976744186 0.127906976744186 0.127906976744186 0.143410852713178 0.127906976744186 0 0 0.0208333333333333 0 0 0.0208333333333333 0 0.0208333333333333 0 0.0208333333333333 0.0492248062015504
"1602" "SNP_1602" 0 0 0 0.145833333333333 0 0 0 0.145833333333333 0 0 0.145833333333333 0 0.145833333333333 0 0.145833333333333 0.0486111111111111
"1603" "SNP_1603" 0 0 0 0.0892857142857143 0 0 0 0.0892857142857143 0 0 0.0892857142857143 0 0.0892857142857143 0 0.0892857142857143 0.0297619047619048
"1604" "SNP_1604" 0.0416666666666667 0.0319148936170213 0.0217391304347826 0.0111111111111111 0.0111111111111111 0.0511968085106383 0.0414402173913043 0.03125 0.03125 0.0316836262719704 0.0212765957446809 0.0212765957446809 0.0108695652173913 0.0108695652173913 0 0.0245770591359167
"1605" "SNP_1605" 0.47289972899729 0.469512195121951 0.551049347702779 0.456445993031359 0.632404181184669 0.493055555555556 0.511627906976744 0.490079365079365 0.53015873015873 0.513081395348837 0.488839285714286 0.533928571428571 0.518687707641196 0.443189368770764 0.548469387755102 0.51022858136448
"1606" "SNP_1606" 0.233924611973392 0.187685901249256 0.375074360499703 0.384467265725289 0.403156384505022 0.189578713968958 0.375831485587583 0.385167464114833 0.403743315508021 0.354253420582986 0.365211810012837 0.387015781922525 0.446084724005135 0.45480631276901 0.458204334365325 0.360280392452658
"1607" "SNP_1607" 0 0 0.0125 0 0.0441176470588235 0 0.0125 0 0.0441176470588235 0.0125 0 0.0441176470588235 0.0125 0.0555147058823529 0.0441176470588235 0.0187990196078431
"1608" "SNP_1608" 0 0 0 0.0333333333333333 0 0 0 0.0333333333333333 0 0 0.0333333333333333 0 0.0333333333333333 0 0.0333333333333333 0.0111111111111111
"1609" "SNP_1609" 0 0 0.0319148936170213 0.0833333333333333 0 0 0.0319148936170213 0.0833333333333333 0 0.0319148936170213 0.0833333333333333 0 0.109929078014184 0.0319148936170213 0.0833333333333333 0.0380614657210402
"1610" "SNP_1610" 0 0 0.0434782608695652 0.25 0.175675675675676 0 0.0434782608695652 0.25 0.175675675675676 0.0434782608695652 0.25 0.175675675675676 0.271739130434783 0.203877790834313 0.337837837837838 0.148061104582844
"1611" "SNP_1611" 0.494212962962963 0.493719806763285 0.494444444444444 0.497222222222222 0.492901234567901 0.352807971014493 0.369791666666667 0.434895833333333 0.333622685185185 0.358695652173913 0.429347826086957 0.319444444444444 0.4375 0.340277777777778 0.420138888888889 0.417934894435498
"1612" "SNP_1612" 0 0 0 0.0555555555555556 0 0 0 0.0555555555555556 0 0 0.0555555555555556 0 0.0555555555555556 0 0.0555555555555556 0.0185185185185185
"1613" "SNP_1613" 0 0 0.0106382978723404 0.178571428571429 0 0 0.0106382978723404 0.178571428571429 0 0.0106382978723404 0.178571428571429 0 0.185410334346505 0.0106382978723404 0.178571428571429 0.0628166160081054
"1614" "SNP_1614" 0 0 0.0116279069767442 0 0 0 0.0116279069767442 0 0 0.0116279069767442 0 0 0.0116279069767442 0.0116279069767442 0 0.00387596899224806
"1615" "SNP_1615" 0 0 0.0212765957446809 0.116666666666667 0.0131578947368421 0 0.0212765957446809 0.116666666666667 0.0131578947368421 0.0212765957446809 0.116666666666667 0.0131578947368421 0.132978723404255 0.0338745800671892 0.126754385964912 0.0497940773920617
"1616" "SNP_1616" 0 0 0 0 0.0945945945945946 0 0 0 0.0945945945945946 0 0 0.0945945945945946 0 0.0945945945945946 0.0945945945945946 0.0315315315315315
"1617" "SNP_1617" 0 0.0227272727272727 0.0697674418604651 0.181818181818182 0.102941176470588 0.0227272727272727 0.0697674418604651 0.181818181818182 0.102941176470588 0.089323467230444 0.196280991735537 0.120989304812834 0.226215644820296 0.158344733242134 0.247326203208556 0.119532566053521
"1618" "SNP_1618" 0.418518518518519 0.422480620155039 0.5 0.408045977011494 0.478070175438596 0.386304909560723 0.5 0.365134099616858 0.467836257309941 0.5 0.371692060946271 0.469400244798042 0.5 0.5 0.463702359346643 0.450079014846808
"1619" "SNP_1619" 0.381652661064426 0.344992050874404 0.262321144674086 0.138888888888889 0.149509803921569 0.437258687258687 0.403796653796654 0.353835978835979 0.358134920634921 0.373995617238861 0.308558558558559 0.314189189189189 0.206456456456456 0.21509009009009 0.0671296296296296 0.287720688740827
"1620" "SNP_1620" 0 0 0.0217391304347826 0.0172413793103448 0 0 0.0217391304347826 0.0172413793103448 0 0.0217391304347826 0.0172413793103448 0 0.0382308845577211 0.0217391304347826 0.0172413793103448 0.0129435282358821
