"tag" "reference" "chr" "chr.pos"
"583" 28620 "NC_007115.7" "4" 75321890
"584" 41105 "NC_007116.7" "5" 1151842
"585" 29409 "NC_007116.7" "5" 1264331
"586" 7482 "NC_007116.7" "5" 1432467
"587" 9022 "NC_007116.7" "5" 1440411
"588" 97313 "NC_007116.7" "5" 1702871
"589" 58798 "NC_007116.7" "5" 2074320
"590" 2469 "NC_007116.7" "5" 2888113
"591" 54515 "NC_007116.7" "5" 2942511
"592" 49683 "NC_007116.7" "5" 5448940
"593" 77203 "NC_007116.7" "5" 7881737
"594" 66046 "NC_007116.7" "5" 8355226
"595" 30797 "NC_007116.7" "5" 10767442
"596" 74066 "NC_007116.7" "5" 10767796
"597" 14082 "NC_007116.7" "5" 11269091
"598" 55949 "NC_007116.7" "5" 11602775
"599" 50264 "NC_007116.7" "5" 11745755
"600" 9254 "NC_007116.7" "5" 11791906
"601" 17677 "NC_007116.7" "5" 12155760
"602" 28666 "NC_007116.7" "5" 12551214
"603" 55486 "NC_007116.7" "5" 13456803
"604" 56051 "NC_007116.7" "5" 13785914
"605" 30777 "NC_007116.7" "5" 14395083
"606" 20098 "NC_007116.7" "5" 14395637
"607" 4379 "NC_007116.7" "5" 14919056
"608" 6009 "NC_007116.7" "5" 15197901
"609" 9087 "NC_007116.7" "5" 15198367
"610" 12100 "NC_007116.7" "5" 15279905
"611" 63043 "NC_007116.7" "5" 15367526
"612" 47917 "NC_007116.7" "5" 15394223
"613" 59418 "NC_007116.7" "5" 15394304
"614" 60662 "NC_007116.7" "5" 16395339
"615" 19555 "NC_007116.7" "5" 16395447
"616" 65138 "NC_007116.7" "5" 17493403
"617" 21285 "NC_007116.7" "5" 17699136
"618" 99280 "NC_007116.7" "5" 18238203
"619" 25265 "NC_007116.7" "5" 18467381
"620" 18624 "NC_007116.7" "5" 18842316
"621" 1582 "NC_007116.7" "5" 18992842
"622" 14904 "NC_007116.7" "5" 19295989
"623" 19410 "NC_007116.7" "5" 19694491
"624" 81662 "NC_007116.7" "5" 19742503
"625" 62727 "NC_007116.7" "5" 20316240
"626" 62623 "NC_007116.7" "5" 20316321
"627" 8241 "NC_007116.7" "5" 20372839
"628" 31627 "NC_007116.7" "5" 20378300
"629" 62677 "NC_007116.7" "5" 20760184
"630" 26552 "NC_007116.7" "5" 20855979
"631" 31214 "NC_007116.7" "5" 21243875
"632" 38074 "NC_007116.7" "5" 21710751
"633" 59513 "NC_007116.7" "5" 21908891
"634" 49236 "NC_007116.7" "5" 21931148
"635" 57748 "NC_007116.7" "5" 21931507
"636" 53797 "NC_007116.7" "5" 21966162
"637" 25821 "NC_007116.7" "5" 23131528
"638" 23635 "NC_007116.7" "5" 23316847
"639" 3631 "NC_007116.7" "5" 23897744
"640" 21256 "NC_007116.7" "5" 23897982
"641" 30275 "NC_007116.7" "5" 23957566
"642" 65256 "NC_007116.7" "5" 24930310
"643" 64519 "NC_007116.7" "5" 24932723
"644" 11069 "NC_007116.7" "5" 25600959
"645" 55104 "NC_007116.7" "5" 25618976
"646" 42802 "NC_007116.7" "5" 26041075
"647" 18940 "NC_007116.7" "5" 26232508
"648" 29191 "NC_007116.7" "5" 26477898
"649" 37422 "NC_007116.7" "5" 26501862
"650" 67745 "NC_007116.7" "5" 26709948
"651" 44748 "NC_007116.7" "5" 27467935
"652" 36236 "NC_007116.7" "5" 29510448
"653" 34867 "NC_007116.7" "5" 29950329
"654" 46183 "NC_007116.7" "5" 30405799
"655" 135286 "NC_007116.7" "5" 30405799
"656" 56373 "NC_007116.7" "5" 30540415
"657" 55714 "NC_007116.7" "5" 30583706
"658" 10868 "NC_007116.7" "5" 31168838
"659" 75327 "NC_007116.7" "5" 31206228
"660" 53328 "NC_007116.7" "5" 37552904
"661" 48646 "NC_007116.7" "5" 40575124
"662" 17772 "NC_007116.7" "5" 40679192
"663" 53982 "NC_007116.7" "5" 43482849
"664" 87446 "NC_007116.7" "5" 43788239
"665" 54826 "NC_007116.7" "5" 43815448
"666" 7812 "NC_007116.7" "5" 46211875
"667" 17293 "NC_007116.7" "5" 47948260
"668" 21534 "NC_007116.7" "5" 48553886
"669" 14567 "NC_007116.7" "5" 48673156
"670" 50401 "NC_007116.7" "5" 48673577
"671" 54889 "NC_007116.7" "5" 49861749
"672" 12350 "NC_007116.7" "5" 49896365
"673" 5746 "NC_007116.7" "5" 50047718
"674" 16053 "NC_007116.7" "5" 50356367
"675" 38776 "NC_007116.7" "5" 50459545
"676" 36176 "NC_007116.7" "5" 50460029
"677" 62774 "NC_007116.7" "5" 50722264
"678" 31060 "NC_007116.7" "5" 50848966
"679" 54407 "NC_007116.7" "5" 50862554
"680" 814 "NC_007116.7" "5" 52090296
"681" 63830 "NC_007116.7" "5" 52281107
"682" 25675 "NC_007116.7" "5" 52430885
"683" 23588 "NC_007116.7" "5" 52503074
"684" 25285 "NC_007116.7" "5" 52752418
"685" 15665 "NC_007116.7" "5" 52761147
"686" 32860 "NC_007116.7" "5" 54147758
"687" 132114 "NC_007116.7" "5" 54948203
"688" 13465 "NC_007116.7" "5" 55625183
"689" 48849 "NC_007116.7" "5" 55686521
"690" 59460 "NC_007116.7" "5" 57737817
"691" 91266 "NC_007116.7" "5" 59753412
"692" 46785 "NC_007116.7" "5" 59799454
"693" 58518 "NC_007116.7" "5" 59799555
"694" 28332 "NC_007116.7" "5" 60520230
"695" 4099 "NC_007116.7" "5" 60520741
"696" 32633 "NC_007116.7" "5" 61622563
"697" 82108 "NC_007116.7" "5" 61873631
"698" 19352 "NC_007116.7" "5" 62195072
"699" 51317 "NC_007116.7" "5" 63299756
"700" 31185 "NC_007116.7" "5" 63802636
"701" 79412 "NC_007116.7" "5" 64876963
"702" 14149 "NC_007116.7" "5" 65716475
"703" 4199 "NC_007116.7" "5" 66000635
"704" 13935 "NC_007116.7" "5" 66103074
"705" 7201 "NC_007116.7" "5" 66227183
"706" 61820 "NC_007116.7" "5" 66504975
"707" 14755 "NC_007116.7" "5" 66589343
"708" 35286 "NC_007116.7" "5" 67553860
"709" 8477 "NC_007116.7" "5" 68365063
"710" 52574 "NC_007116.7" "5" 68923104
"711" 52387 "NC_007116.7" "5" 70092937
"712" 33464 "NC_007116.7" "5" 70867692
"713" 14000 "NC_007116.7" "5" 71067112
"714" 32885 "NC_007116.7" "5" 71302167
"715" 16883 "NC_007116.7" "5" 71403342
"716" 25636 "NC_007116.7" "5" 71534259
"717" 30079 "NC_007116.7" "5" 71597166
"718" 24088 "NC_007116.7" "5" 72104130
"719" 65291 "NC_007117.7" "6" 35282
"720" 161773 "NC_007117.7" "6" 72270
"721" 47513 "NC_007117.7" "6" 857953
"722" 41880 "NC_007117.7" "6" 858420
"723" 13844 "NC_007117.7" "6" 1435103
"724" 49318 "NC_007117.7" "6" 2044896
"725" 12278 "NC_007117.7" "6" 2999293
"726" 61279 "NC_007117.7" "6" 3055850
"727" 9053 "NC_007117.7" "6" 3142865
"728" 45492 "NC_007117.7" "6" 3589191
"729" 27629 "NC_007117.7" "6" 3652947
"730" 23130 "NC_007117.7" "6" 3860638
"731" 46902 "NC_007117.7" "6" 4046944
"732" 90115 "NC_007117.7" "6" 4161281
"733" 60511 "NC_007117.7" "6" 4522166
"734" 4241 "NC_007117.7" "6" 5390732
"735" 63318 "NC_007117.7" "6" 6785689
"736" 50888 "NC_007117.7" "6" 6791149
"737" 27620 "NC_007117.7" "6" 7207702
"738" 21491 "NC_007117.7" "6" 7509537
"739" 47133 "NC_007117.7" "6" 7645111
"740" 48151 "NC_007117.7" "6" 7745832
"741" 49425 "NC_007117.7" "6" 8529519
"742" 36064 "NC_007117.7" "6" 8531112
"743" 53760 "NC_007117.7" "6" 8621595
"744" 54861 "NC_007117.7" "6" 8679323
"745" 32993 "NC_007117.7" "6" 10368866
"746" 41056 "NC_007117.7" "6" 10547067
"747" 5505 "NC_007117.7" "6" 10547369
"748" 7178 "NC_007117.7" "6" 11295285
"749" 34690 "NC_007117.7" "6" 11295629
"750" 48573 "NC_007117.7" "6" 11349301
"751" 51996 "NC_007117.7" "6" 11349792
"752" 26848 "NC_007117.7" "6" 11350202
"753" 75772 "NC_007117.7" "6" 11350580
"754" 4873 "NC_007117.7" "6" 11836139
"755" 59763 "NC_007117.7" "6" 11991617
"756" 33585 "NC_007117.7" "6" 12084578
"757" 27586 "NC_007117.7" "6" 12629247
"758" 52239 "NC_007117.7" "6" 12798690
"759" 55493 "NC_007117.7" "6" 12969663
"760" 38759 "NC_007117.7" "6" 12970174
"761" 32392 "NC_007117.7" "6" 13618101
"762" 66285 "NC_007117.7" "6" 13699738
"763" 58854 "NC_007117.7" "6" 13700249
"764" 16645 "NC_007117.7" "6" 15020604
"765" 52504 "NC_007117.7" "6" 15023554
"766" 47729 "NC_007117.7" "6" 20728037
"767" 58513 "NC_007117.7" "6" 20728309
"768" 61930 "NC_007117.7" "6" 23663190
"769" 23443 "NC_007117.7" "6" 25171767
"770" 38358 "NC_007117.7" "6" 25172292
"771" 24908 "NC_007117.7" "6" 26206258
"772" 38057 "NC_007117.7" "6" 26601245
"773" 39147 "NC_007117.7" "6" 27440388
"774" 30240 "NC_007117.7" "6" 27545565
"775" 53972 "NC_007117.7" "6" 27545902
"776" 14790 "NC_007117.7" "6" 30198212
"777" 10518 "NC_007117.7" "6" 30282935
"778" 27470 "NC_007117.7" "6" 32055900
"779" 85812 "NC_007117.7" "6" 32132448
"780" 38119 "NC_007117.7" "6" 32132886
"781" 59474 "NC_007117.7" "6" 34932846
"782" 44180 "NC_007117.7" "6" 36183993
"783" 41469 "NC_007117.7" "6" 37299102
"784" 52035 "NC_007117.7" "6" 37311585
"785" 58907 "NC_007117.7" "6" 37643373
"786" 64093 "NC_007117.7" "6" 37691074
"787" 31729 "NC_007117.7" "6" 37692082
"788" 4644 "NC_007117.7" "6" 38113692
"789" 8746 "NC_007117.7" "6" 40089743
"790" 13354 "NC_007117.7" "6" 40141442
"791" 98333 "NC_007117.7" "6" 40215897
"792" 57450 "NC_007117.7" "6" 40236607
"793" 20980 "NC_007117.7" "6" 40398635
"794" 35340 "NC_007117.7" "6" 40399299
"795" 57914 "NC_007117.7" "6" 40482314
"796" 45290 "NC_007117.7" "6" 40740269
"797" 31100 "NC_007117.7" "6" 40778815
"798" 50749 "NC_007117.7" "6" 41318893
"799" 4502 "NC_007117.7" "6" 41500210
"800" 47129 "NC_007117.7" "6" 41779352
"801" 30592 "NC_007117.7" "6" 42044640
"802" 95412 "NC_007117.7" "6" 42186232
"803" 37214 "NC_007117.7" "6" 44824290
"804" 59779 "NC_007117.7" "6" 47319750
"805" 51734 "NC_007117.7" "6" 47981886
"806" 6506 "NC_007117.7" "6" 48530219
"807" 37006 "NC_007117.7" "6" 48723930
"808" 9385 "NC_007117.7" "6" 48882856
"809" 12768 "NC_007117.7" "6" 50027833
"810" 1659 "NC_007117.7" "6" 50163632
"811" 17003 "NC_007117.7" "6" 50673347
"812" 5052 "NC_007117.7" "6" 51389192
"813" 40527 "NC_007117.7" "6" 51594543
"814" 37380 "NC_007117.7" "6" 51728519
"815" 61586 "NC_007117.7" "6" 51978548
"816" 64369 "NC_007117.7" "6" 52527666
"817" 44156 "NC_007117.7" "6" 52643791
"818" 22362 "NC_007117.7" "6" 52644210
"819" 28339 "NC_007117.7" "6" 54638323
"820" 53055 "NC_007117.7" "6" 54885096
"821" 10730 "NC_007117.7" "6" 55016482
"822" 20883 "NC_007117.7" "6" 56867611
"823" 24399 "NC_007117.7" "6" 57282990
"824" 50031 "NC_007117.7" "6" 57595083
"825" 20184 "NC_007117.7" "6" 58053323
"826" 64513 "NC_007117.7" "6" 59557712
"827" 678 "NC_007117.7" "6" 59971161
"828" 75765 "NC_007117.7" "6" 60056840
"829" 57682 "NC_007118.7" "7" 506051
"830" 46577 "NC_007118.7" "7" 597977
"831" 55187 "NC_007118.7" "7" 734877
"832" 12336 "NC_007118.7" "7" 779883
"833" 51217 "NC_007118.7" "7" 1070081
"834" 35271 "NC_007118.7" "7" 1085054
"835" 49667 "NC_007118.7" "7" 1132906
"836" 73760 "NC_007118.7" "7" 1260436
"837" 11962 "NC_007118.7" "7" 1978294
"838" 12419 "NC_007118.7" "7" 1978294
"839" 21476 "NC_007118.7" "7" 1978294
"840" 31875 "NC_007118.7" "7" 1978294
"841" 48335 "NC_007118.7" "7" 1978294
"842" 49366 "NC_007118.7" "7" 1978294
"843" 50110 "NC_007118.7" "7" 1978294
"844" 51936 "NC_007118.7" "7" 1978294
"845" 96238 "NC_007118.7" "7" 1978295
"846" 53360 "NC_007118.7" "7" 2090257
"847" 36677 "NC_007118.7" "7" 6777945
"848" 29934 "NC_007118.7" "7" 7031168
"849" 59327 "NC_007118.7" "7" 8823698
"850" 37444 "NC_007118.7" "7" 9343983
"851" 60980 "NC_007118.7" "7" 9651995
"852" 27912 "NC_007118.7" "7" 9858535
"853" 40233 "NC_007118.7" "7" 10363050
"854" 31268 "NC_007118.7" "7" 10375637
"855" 34363 "NC_007118.7" "7" 11329377
"856" 63116 "NC_007118.7" "7" 12300099
"857" 57807 "NC_007118.7" "7" 14472591
"858" 25782 "NC_007118.7" "7" 15889100
"859" 57175 "NC_007118.7" "7" 15890125
"860" 24391 "NC_007118.7" "7" 16403519
"861" 27310 "NC_007118.7" "7" 16576873
"862" 8690 "NC_007118.7" "7" 17208682
"863" 10835 "NC_007118.7" "7" 17965533
"864" 39404 "NC_007118.7" "7" 18106711
"865" 20377 "NC_007118.7" "7" 18550467
"866" 31506 "NC_007118.7" "7" 20225728
"867" 23401 "NC_007118.7" "7" 20876298
"868" 3169 "NC_007118.7" "7" 21744758
"869" 61594 "NC_007118.7" "7" 21840948
"870" 27793 "NC_007118.7" "7" 22154458
"871" 47499 "NC_007118.7" "7" 23789683
"872" 50358 "NC_007118.7" "7" 23811080
"873" 6475 "NC_007118.7" "7" 24119671
"874" 40073 "NC_007118.7" "7" 24715333
"875" 30772 "NC_007118.7" "7" 24794035
"876" 12152 "NC_007118.7" "7" 24794927
"877" 13471 "NC_007118.7" "7" 25359826
"878" 54120 "NC_007118.7" "7" 25454317
"879" 39206 "NC_007118.7" "7" 26271332
"880" 53267 "NC_007118.7" "7" 26346402
"881" 28673 "NC_007118.7" "7" 26519158
"882" 59817 "NC_007118.7" "7" 26522262
"883" 60453 "NC_007118.7" "7" 26883141
"884" 43356 "NC_007118.7" "7" 26896884
"885" 58165 "NC_007118.7" "7" 26906917
"886" 15439 "NC_007118.7" "7" 27347137
"887" 31175 "NC_007118.7" "7" 27347763
"888" 50196 "NC_007118.7" "7" 30398934
"889" 35166 "NC_007118.7" "7" 30574191
"890" 25045 "NC_007118.7" "7" 30639331
"891" 47923 "NC_007118.7" "7" 30767979
"892" 84561 "NC_007118.7" "7" 30839091
"893" 12228 "NC_007118.7" "7" 30975375
"894" 62146 "NC_007118.7" "7" 31128360
"895" 40848 "NC_007118.7" "7" 31169232
"896" 38024 "NC_007118.7" "7" 31549781
"897" 32984 "NC_007118.7" "7" 31558947
"898" 548 "NC_007118.7" "7" 31630515
"899" 28069 "NC_007118.7" "7" 31940861
"900" 46753 "NC_007118.7" "7" 32064426
"901" 57810 "NC_007118.7" "7" 32064698
"902" 75352 "NC_007118.7" "7" 32121636
"903" 18953 "NC_007118.7" "7" 32146327
"904" 58886 "NC_007118.7" "7" 33518855
"905" 59421 "NC_007118.7" "7" 33637857
"906" 48170 "NC_007118.7" "7" 33784200
"907" 32222 "NC_007118.7" "7" 33784577
"908" 42456 "NC_007118.7" "7" 33804706
"909" 27567 "NC_007118.7" "7" 33805175
"910" 5910 "NC_007118.7" "7" 33816416
"911" 21609 "NC_007118.7" "7" 34014802
"912" 50217 "NC_007118.7" "7" 35115553
"913" 1910 "NC_007118.7" "7" 35118376
"914" 61317 "NC_007118.7" "7" 35118460
"915" 51969 "NC_007118.7" "7" 35478934
"916" 52688 "NC_007118.7" "7" 35743063
"917" 44561 "NC_007118.7" "7" 35866005
"918" 51127 "NC_007118.7" "7" 35866298
"919" 31027 "NC_007118.7" "7" 36721529
"920" 14854 "NC_007118.7" "7" 37595651
"921" 50599 "NC_007118.7" "7" 37595805
"922" 81138 "NC_007118.7" "7" 38323979
"923" 190 "NC_007118.7" "7" 38762061
"924" 57304 "NC_007118.7" "7" 38852340
"925" 18934 "NC_007118.7" "7" 38935780
"926" 22801 "NC_007118.7" "7" 40097023
"927" 2733 "NC_007118.7" "7" 40197571
"928" 63110 "NC_007118.7" "7" 40198209
"929" 13868 "NC_007118.7" "7" 40948015
"930" 7811 "NC_007118.7" "7" 41250003
"931" 98195 "NC_007118.7" "7" 41310381
"932" 38050 "NC_007118.7" "7" 41310959
"933" 9044 "NC_007118.7" "7" 41740733
"934" 13642 "NC_007118.7" "7" 41825584
"935" 43828 "NC_007118.7" "7" 41891192
"936" 19389 "NC_007118.7" "7" 42310308
"937" 57303 "NC_007118.7" "7" 42757019
"938" 47171 "NC_007118.7" "7" 43010702
"939" 22646 "NC_007118.7" "7" 43486196
"940" 70786 "NC_007118.7" "7" 43688861
"941" 11801 "NC_007118.7" "7" 43784732
"942" 43090 "NC_007118.7" "7" 43873600
"943" 35118 "NC_007118.7" "7" 44296531
"944" 37344 "NC_007118.7" "7" 46911834
"945" 30456 "NC_007118.7" "7" 47056516
"946" 76078 "NC_007118.7" "7" 47506762
"947" 47663 "NC_007118.7" "7" 47989409
"948" 2842 "NC_007118.7" "7" 48887914
"949" 7011 "NC_007118.7" "7" 49156443
"950" 407 "NC_007118.7" "7" 49300697
"951" 31883 "NC_007118.7" "7" 49348145
"952" 36504 "NC_007118.7" "7" 49348600
"953" 40091 "NC_007118.7" "7" 50063526
"954" 36246 "NC_007118.7" "7" 50440114
"955" 24985 "NC_007118.7" "7" 50483367
"956" 777 "NC_007118.7" "7" 50483918
"957" 44888 "NC_007118.7" "7" 50489652
"958" 26621 "NC_007118.7" "7" 50839941
"959" 39635 "NC_007118.7" "7" 50902200
"960" 2193 "NC_007118.7" "7" 50990083
"961" 25344 "NC_007118.7" "7" 51052720
"962" 9185 "NC_007118.7" "7" 51177011
"963" 7444 "NC_007118.7" "7" 51308798
"964" 52541 "NC_007118.7" "7" 52485412
"965" 52166 "NC_007118.7" "7" 52766105
"966" 32146 "NC_007118.7" "7" 53355369
"967" 35476 "NC_007118.7" "7" 53874575
"968" 62322 "NC_007118.7" "7" 54013261
"969" 31598 "NC_007118.7" "7" 54386935
"970" 51368 "NC_007118.7" "7" 54585975
"971" 60373 "NC_007118.7" "7" 54586156
"972" 4338 "NC_007118.7" "7" 54748148
"973" 64424 "NC_007118.7" "7" 54748333
"974" 53124 "NC_007118.7" "7" 54926823
"975" 34666 "NC_007118.7" "7" 57470274
"976" 22027 "NC_007118.7" "7" 57817134
"977" 31059 "NC_007118.7" "7" 60155113
"978" 32323 "NC_007118.7" "7" 60155325
"979" 204608 "NC_007118.7" "7" 60549204
"980" 62270 "NC_007118.7" "7" 61328560
"981" 8267 "NC_007118.7" "7" 61912636
"982" 5314 "NC_007118.7" "7" 61995751
"983" 19303 "NC_007118.7" "7" 62533181
"984" 43335 "NC_007118.7" "7" 63224906
"985" 39250 "NC_007118.7" "7" 63940192
"986" 56753 "NC_007118.7" "7" 63987225
"987" 4285 "NC_007118.7" "7" 64420647
"988" 16709 "NC_007118.7" "7" 65178608
"989" 20052 "NC_007118.7" "7" 65236311
"990" 31424 "NC_007118.7" "7" 66680689
"991" 7302 "NC_007118.7" "7" 66858838
"992" 18128 "NC_007118.7" "7" 66858911
"993" 7923 "NC_007118.7" "7" 67056366
"994" 20072 "NC_007118.7" "7" 67124985
"995" 53809 "NC_007118.7" "7" 67534437
"996" 40373 "NC_007118.7" "7" 67790365
"997" 61856 "NC_007118.7" "7" 67803484
"998" 41205 "NC_007118.7" "7" 67826934
"999" 7232 "NC_007118.7" "7" 67827143
"1000" 20606 "NC_007118.7" "7" 67879472
"1001" 55240 "NC_007118.7" "7" 67942560
"1002" 36060 "NC_007118.7" "7" 68075650
"1003" 17800 "NC_007118.7" "7" 68106580
"1004" 50487 "NC_007118.7" "7" 68220179
"1005" 57687 "NC_007118.7" "7" 68220696
"1006" 52449 "NC_007118.7" "7" 68341249
"1007" 10743 "NC_007118.7" "7" 69270454
"1008" 13937 "NC_007118.7" "7" 69763272
"1009" 2162 "NC_007118.7" "7" 71556260
"1010" 53145 "NC_007118.7" "7" 71975923
"1011" 37241 "NC_007118.7" "7" 72132339
"1012" 22288 "NC_007118.7" "7" 72228110
"1013" 41858 "NC_007118.7" "7" 72605427
"1014" 62252 "NC_007118.7" "7" 72949626
"1015" 79180 "NC_007118.7" "7" 73341900
"1016" 52654 "NC_007118.7" "7" 73551398
"1017" 17578 "NC_007118.7" "7" 73587451
"1018" 62921 "NC_007119.7" "8" 11354
"1019" 42915 "NC_007119.7" "8" 387505
"1020" 56057 "NC_007119.7" "8" 1791786
"1021" 46863 "NC_007119.7" "8" 3624667
"1022" 27641 "NC_007119.7" "8" 3713125
"1023" 105525 "NC_007119.7" "8" 3933408
"1024" 14334 "NC_007119.7" "8" 4641763
"1025" 52570 "NC_007119.7" "8" 4657710
"1026" 19656 "NC_007119.7" "8" 4723142
"1027" 51141 "NC_007119.7" "8" 4856440
"1028" 29141 "NC_007119.7" "8" 4858192
"1029" 11676 "NC_007119.7" "8" 5179871
"1030" 95842 "NC_007119.7" "8" 5657078
"1031" 59883 "NC_007119.7" "8" 6167526
"1032" 16586 "NC_007119.7" "8" 6167730
"1033" 47161 "NC_007119.7" "8" 6262797
"1034" 54143 "NC_007119.7" "8" 6312907
"1035" 38784 "NC_007119.7" "8" 6313012
"1036" 30256 "NC_007119.7" "8" 6483312
"1037" 20779 "NC_007119.7" "8" 6741378
"1038" 12645 "NC_007119.7" "8" 8196033
"1039" 32488 "NC_007119.7" "8" 8196466
"1040" 40311 "NC_007119.7" "8" 8605966
"1041" 57801 "NC_007119.7" "8" 8728951
"1042" 34694 "NC_007119.7" "8" 8929575
"1043" 20793 "NC_007119.7" "8" 9205563
"1044" 9325 "NC_007119.7" "8" 9280494
"1045" 37693 "NC_007119.7" "8" 10319483
"1046" 21858 "NC_007119.7" "8" 10358349
"1047" 47429 "NC_007119.7" "8" 10795259
"1048" 10258 "NC_007119.7" "8" 11039024
"1049" 54605 "NC_007119.7" "8" 11331754
"1050" 52033 "NC_007119.7" "8" 11440233
"1051" 53149 "NC_007119.7" "8" 11442668
"1052" 11526 "NC_007119.7" "8" 11884955
"1053" 146355 "NC_007119.7" "8" 12136306
"1054" 13735 "NC_007119.7" "8" 12149845
"1055" 142895 "NC_007119.7" "8" 12150376
"1056" 52650 "NC_007119.7" "8" 12346474
"1057" 27981 "NC_007119.7" "8" 12523976
"1058" 40659 "NC_007119.7" "8" 13177735
"1059" 36227 "NC_007119.7" "8" 13850237
"1060" 26652 "NC_007119.7" "8" 13850573
"1061" 31032 "NC_007119.7" "8" 14192999
"1062" 61797 "NC_007119.7" "8" 14295961
"1063" 34048 "NC_007119.7" "8" 14504736
"1064" 11010 "NC_007119.7" "8" 14700278
"1065" 59101 "NC_007119.7" "8" 15029786
"1066" 45216 "NC_007119.7" "8" 15301141
"1067" 53978 "NC_007119.7" "8" 15301366
"1068" 27341 "NC_007119.7" "8" 15420874
"1069" 30253 "NC_007119.7" "8" 15421422
"1070" 185 "NC_007119.7" "8" 15515217
"1071" 37650 "NC_007119.7" "8" 15515268
"1072" 41330 "NC_007119.7" "8" 15734792
"1073" 41860 "NC_007119.7" "8" 15737736
"1074" 45895 "NC_007119.7" "8" 15787487
"1075" 54256 "NC_007119.7" "8" 15808025
"1076" 25203 "NC_007119.7" "8" 15951763
"1077" 36417 "NC_007119.7" "8" 16111465
"1078" 412 "NC_007119.7" "8" 16111961
"1079" 352 "NC_007119.7" "8" 16269894
"1080" 32947 "NC_007119.7" "8" 16425513
"1081" 63214 "NC_007119.7" "8" 16531750
"1082" 13025 "NC_007119.7" "8" 17274195
"1083" 32820 "NC_007119.7" "8" 17297784
"1084" 6362 "NC_007119.7" "8" 17461116
"1085" 10520 "NC_007119.7" "8" 18133833
"1086" 12856 "NC_007119.7" "8" 18134274
"1087" 6966 "NC_007119.7" "8" 18582545
"1088" 227 "NC_007119.7" "8" 20082839
"1089" 18200 "NC_007119.7" "8" 20254916
"1090" 56220 "NC_007119.7" "8" 21851590
"1091" 21947 "NC_007119.7" "8" 22284455
"1092" 11601 "NC_007119.7" "8" 22533491
"1093" 37539 "NC_007119.7" "8" 23617294
"1094" 33994 "NC_007119.7" "8" 23664122
"1095" 77154 "NC_007119.7" "8" 25103891
"1096" 35207 "NC_007119.7" "8" 25116648
"1097" 25512 "NC_007119.7" "8" 25117154
"1098" 63371 "NC_007119.7" "8" 25124158
"1099" 23650 "NC_007119.7" "8" 25620941
"1100" 12074 "NC_007119.7" "8" 25653523
"1101" 51072 "NC_007119.7" "8" 25672046
"1102" 33072 "NC_007119.7" "8" 25775645
"1103" 14181 "NC_007119.7" "8" 26173851
"1104" 38490 "NC_007119.7" "8" 26355334
"1105" 23659 "NC_007119.7" "8" 28195657
"1106" 22516 "NC_007119.7" "8" 28196252
"1107" 960 "NC_007119.7" "8" 28342028
"1108" 58617 "NC_007119.7" "8" 28342316
"1109" 49003 "NC_007119.7" "8" 28981013
"1110" 38940 "NC_007119.7" "8" 32701560
"1111" 25293 "NC_007119.7" "8" 33297014
"1112" 32296 "NC_007119.7" "8" 35879105
"1113" 1096 "NC_007119.7" "8" 35929538
"1114" 3162 "NC_007119.7" "8" 37451731
"1115" 3866 "NC_007119.7" "8" 38134712
"1116" 1365 "NC_007119.7" "8" 38349469
"1117" 354 "NC_007119.7" "8" 38758373
"1118" 64430 "NC_007119.7" "8" 39976645
"1119" 7380 "NC_007119.7" "8" 39977388
"1120" 55715 "NC_007119.7" "8" 40042650
"1121" 62061 "NC_007119.7" "8" 40218154
"1122" 26216 "NC_007119.7" "8" 41110437
"1123" 38845 "NC_007119.7" "8" 41193094
"1124" 41456 "NC_007119.7" "8" 41969245
"1125" 33573 "NC_007119.7" "8" 42075585
"1126" 63681 "NC_007119.7" "8" 42075878
"1127" 48741 "NC_007119.7" "8" 43201234
"1128" 24636 "NC_007119.7" "8" 43207442
"1129" 45123 "NC_007119.7" "8" 43207576
"1130" 32736 "NC_007119.7" "8" 43401405
"1131" 66680 "NC_007119.7" "8" 43501876
"1132" 48777 "NC_007119.7" "8" 43781477
"1133" 14849 "NC_007119.7" "8" 44513251
"1134" 51995 "NC_007119.7" "8" 45948723
"1135" 69063 "NC_007119.7" "8" 46402365
"1136" 95814 "NC_007119.7" "8" 47683347
"1137" 46123 "NC_007119.7" "8" 48326241
"1138" 34495 "NC_007119.7" "8" 48494388
"1139" 89474 "NC_007119.7" "8" 48934851
"1140" 81060 "NC_007119.7" "8" 49006582
"1141" 75705 "NC_007119.7" "8" 49408725
"1142" 91964 "NC_007119.7" "8" 50374252
"1143" 50929 "NC_007119.7" "8" 50710145
"1144" 3702 "NC_007119.7" "8" 50947903
"1145" 14285 "NC_007119.7" "8" 51165353
"1146" 205848 "NC_007119.7" "8" 51286271
"1147" 34287 "NC_007119.7" "8" 51436603
"1148" 10211 "NC_007119.7" "8" 52788829
"1149" 29495 "NC_007119.7" "8" 53326567
"1150" 63273 "NC_007119.7" "8" 53327433
"1151" 15280 "NC_007120.7" "9" 23618
"1152" 141333 "NC_007120.7" "9" 54160
"1153" 5151 "NC_007120.7" "9" 112489
"1154" 10721 "NC_007120.7" "9" 114170
"1155" 44830 "NC_007120.7" "9" 733197
"1156" 10610 "NC_007120.7" "9" 1113633
"1157" 38907 "NC_007120.7" "9" 1120095
"1158" 1058 "NC_007120.7" "9" 1469003
