"tag" "reference" "chr" "chr.pos"
"1359" 94641 "NC_041333.1" "3" 32950809
"1360" 65851 "NC_041333.1" "3" 32976196
"1361" 72920 "NC_041333.1" "3" 32976428
"1362" 44807 "NC_041333.1" "3" 33079073
"1363" 50941 "NC_041333.1" "3" 33233754
"1364" 22320 "NC_041333.1" "3" 33432357
"1365" 53691 "NC_041333.1" "3" 33455556
"1366" 40839 "NC_041333.1" "3" 33455688
"1367" 25656 "NC_041333.1" "3" 33521092
"1368" 36518 "NC_041333.1" "3" 33578541
"1369" 84822 "NC_041333.1" "3" 33584383
"1370" 81453 "NC_041333.1" "3" 33592796
"1371" 78860 "NC_041333.1" "3" 33631584
"1372" 44686 "NC_041333.1" "3" 33632195
"1373" 88680 "NC_041333.1" "3" 33650713
"1374" 24857 "NC_041333.1" "3" 33662737
"1375" 45208 "NC_041333.1" "3" 33798807
"1376" 77979 "NC_041333.1" "3" 33835475
"1377" 3837 "NC_041333.1" "3" 34065106
"1378" 68732 "NC_041333.1" "3" 34171112
"1379" 41289 "NC_041333.1" "3" 34189452
"1380" 11875 "NC_041333.1" "3" 34278877
"1381" 64535 "NC_041333.1" "3" 34360963
"1382" 97352 "NC_041333.1" "3" 34450822
"1383" 2436 "NC_041333.1" "3" 34451122
"1384" 37586 "NC_041333.1" "3" 34462822
"1385" 71238 "NC_041333.1" "3" 34465888
"1386" 100818 "NC_041333.1" "3" 34806012
"1387" 79673 "NC_041333.1" "3" 34806309
"1388" 2283 "NC_041333.1" "3" 34877428
"1389" 73849 "NC_041333.1" "3" 34877466
"1390" 75035 "NC_041333.1" "3" 34920143
"1391" 6011 "NC_041333.1" "3" 34998058
"1392" 102866 "NC_041333.1" "3" 35055753
"1393" 45198 "NC_041333.1" "3" 35102283
"1394" 59750 "NC_041333.1" "3" 35108199
"1395" 97903 "NC_041333.1" "3" 35298611
"1396" 57915 "NC_041333.1" "3" 35357384
"1397" 37714 "NC_041333.1" "3" 35412895
"1398" 90601 "NC_041333.1" "3" 35414448
"1399" 54394 "NC_041333.1" "3" 35545162
"1400" 20093 "NC_041333.1" "3" 36461407
"1401" 8190 "NC_041333.1" "3" 36501449
"1402" 79033 "NC_041333.1" "3" 36544989
"1403" 86061 "NC_041333.1" "3" 36545270
"1404" 126445 "NC_041333.1" "3" 37592801
"1405" 93474 "NC_041333.1" "3" 37605944
"1406" 82485 "NC_041333.1" "3" 37725774
"1407" 71435 "NC_041333.1" "3" 37811833
"1408" 88646 "NC_041333.1" "3" 38012819
"1409" 40175 "NC_041333.1" "3" 38015370
"1410" 88987 "NC_041333.1" "3" 38103514
"1411" 6614 "NC_041333.1" "3" 38131902
"1412" 4446 "NC_041333.1" "3" 38146380
"1413" 109192 "NC_041333.1" "3" 38148872
"1414" 70487 "NC_041333.1" "3" 39288699
"1415" 58186 "NC_041333.1" "3" 39327280
"1416" 35609 "NC_041333.1" "3" 39649597
"1417" 19971 "NC_041333.1" "3" 39689410
"1418" 72888 "NC_041333.1" "3" 39693343
"1419" 61152 "NC_041333.1" "3" 39703065
"1420" 88569 "NC_041333.1" "3" 40092152
"1421" 99479 "NC_041333.1" "3" 40272193
"1422" 96866 "NC_041333.1" "3" 40415225
"1423" 33074 "NC_041333.1" "3" 40578082
"1424" 76965 "NC_041333.1" "3" 40606262
"1425" 101873 "NC_041333.1" "3" 41203964
"1426" 9963 "NC_041333.1" "3" 41218571
"1427" 50683 "NC_041333.1" "3" 41219109
"1428" 95675 "NC_041333.1" "3" 41220212
"1429" 54678 "NC_041333.1" "3" 41288929
"1430" 69246 "NC_041333.1" "3" 41593336
"1431" 3197 "NC_041333.1" "3" 41743202
"1432" 69350 "NC_041333.1" "3" 41860145
"1433" 100813 "NC_041333.1" "3" 41886645
"1434" 26910 "NC_041333.1" "3" 42049417
"1435" 95025 "NC_041333.1" "3" 42075622
"1436" 32398 "NC_041333.1" "3" 42076627
"1437" 40776 "NC_041333.1" "3" 42229131
"1438" 92491 "NC_041333.1" "3" 42498418
"1439" 80244 "NC_041333.1" "3" 42728680
"1440" 14612 "NC_041333.1" "3" 42730094
"1441" 38305 "NC_041333.1" "3" 42859627
"1442" 91371 "NC_041333.1" "3" 43514028
"1443" 73071 "NC_041333.1" "3" 43621302
"1444" 94413 "NC_041334.1" "4" 128974
"1445" 91428 "NC_041334.1" "4" 176777
"1446" 84421 "NC_041334.1" "4" 297117
"1447" 89934 "NC_041334.1" "4" 344269
"1448" 103322 "NC_041334.1" "4" 362447
"1449" 18306 "NC_041334.1" "4" 362447
"1450" 42603 "NC_041334.1" "4" 409287
"1451" 13117 "NC_041334.1" "4" 876379
"1452" 37766 "NC_041334.1" "4" 1077595
"1453" 65454 "NC_041334.1" "4" 1104799
"1454" 72577 "NC_041334.1" "4" 1115264
"1455" 27800 "NC_041334.1" "4" 1225933
"1456" 47149 "NC_041334.1" "4" 1532340
"1457" 92166 "NC_041334.1" "4" 1649262
"1458" 77883 "NC_041334.1" "4" 1742070
"1459" 104838 "NC_041334.1" "4" 1867060
"1460" 3724 "NC_041334.1" "4" 1882290
"1461" 82557 "NC_041334.1" "4" 2161719
"1462" 30259 "NC_041334.1" "4" 2161797
"1463" 96975 "NC_041334.1" "4" 2428955
"1464" 105001 "NC_041334.1" "4" 2494060
"1465" 28287 "NC_041334.1" "4" 2751687
"1466" 28776 "NC_041334.1" "4" 2751816
"1467" 71329 "NC_041334.1" "4" 3209029
"1468" 79969 "NC_041334.1" "4" 3392542
"1469" 103627 "NC_041334.1" "4" 4209397
"1470" 7408 "NC_041334.1" "4" 4452464
"1471" 43531 "NC_041334.1" "4" 4485472
"1472" 581 "NC_041334.1" "4" 4507576
"1473" 43857 "NC_041334.1" "4" 5554913
"1474" 35099 "NC_041334.1" "4" 5779272
"1475" 628 "NC_041334.1" "4" 5828998
"1476" 12007 "NC_041334.1" "4" 5829025
"1477" 28407 "NC_041334.1" "4" 5829025
"1478" 104383 "NC_041334.1" "4" 5829025
"1479" 105504 "NC_041334.1" "4" 5829025
"1480" 103591 "NC_041334.1" "4" 5829025
"1481" 21505 "NC_041334.1" "4" 5829082
"1482" 132898 "NC_041334.1" "4" 6122344
"1483" 57878 "NC_041334.1" "4" 6354256
"1484" 80365 "NC_041334.1" "4" 6420123
"1485" 95781 "NC_041334.1" "4" 6503376
"1486" 66111 "NC_041334.1" "4" 6604216
"1487" 77132 "NC_041334.1" "4" 6606607
"1488" 104955 "NC_041334.1" "4" 6620163
"1489" 1565 "NC_041334.1" "4" 6627699
"1490" 46430 "NC_041334.1" "4" 7080463
"1491" 47960 "NC_041334.1" "4" 7182439
"1492" 38927 "NC_041334.1" "4" 7397295
"1493" 68852 "NC_041334.1" "4" 7399040
"1494" 16675 "NC_041334.1" "4" 7634806
"1495" 66895 "NC_041334.1" "4" 7635016
"1496" 7374 "NC_041334.1" "4" 7681202
"1497" 21364 "NC_041334.1" "4" 7949835
"1498" 90071 "NC_041334.1" "4" 8674172
"1499" 17735 "NC_041334.1" "4" 8698295
"1500" 58940 "NC_041334.1" "4" 8706903
"1501" 65407 "NC_041334.1" "4" 8707314
"1502" 89601 "NC_041334.1" "4" 8711735
"1503" 89033 "NC_041334.1" "4" 8739254
"1504" 64093 "NC_041334.1" "4" 8871952
"1505" 15187 "NC_041334.1" "4" 8898927
"1506" 67303 "NC_041334.1" "4" 8909793
"1507" 61076 "NC_041334.1" "4" 8972236
"1508" 54998 "NC_041334.1" "4" 9041794
"1509" 16659 "NC_041334.1" "4" 9258503
"1510" 72352 "NC_041334.1" "4" 9307078
"1511" 65485 "NC_041334.1" "4" 9521309
"1512" 11962 "NC_041334.1" "4" 9806181
"1513" 98212 "NC_041334.1" "4" 9830933
"1514" 32235 "NC_041334.1" "4" 9918737
"1515" 59968 "NC_041334.1" "4" 10007588
"1516" 65646 "NC_041334.1" "4" 10009394
"1517" 13864 "NC_041334.1" "4" 10017139
"1518" 26631 "NC_041334.1" "4" 10018560
"1519" 18492 "NC_041334.1" "4" 10018948
"1520" 12287 "NC_041334.1" "4" 10171193
"1521" 15335 "NC_041334.1" "4" 10350100
"1522" 96063 "NC_041334.1" "4" 10378149
"1523" 77421 "NC_041334.1" "4" 10486204
"1524" 18900 "NC_041334.1" "4" 10871266
"1525" 74444 "NC_041334.1" "4" 10871695
"1526" 100960 "NC_041334.1" "4" 11183045
"1527" 6854 "NC_041334.1" "4" 11223426
"1528" 55945 "NC_041334.1" "4" 11399205
"1529" 48625 "NC_041334.1" "4" 11495308
"1530" 87351 "NC_041334.1" "4" 11551373
"1531" 2500 "NC_041334.1" "4" 12116168
"1532" 26119 "NC_041334.1" "4" 12220644
"1533" 77912 "NC_041334.1" "4" 12322978
"1534" 54323 "NC_041334.1" "4" 12407700
"1535" 10583 "NC_041334.1" "4" 12493680
"1536" 31376 "NC_041334.1" "4" 12587603
"1537" 77877 "NC_041334.1" "4" 12600135
"1538" 35451 "NC_041334.1" "4" 12653517
"1539" 15520 "NC_041334.1" "4" 12666274
"1540" 15052 "NC_041334.1" "4" 12666451
"1541" 86018 "NC_041334.1" "4" 12688806
"1542" 79907 "NC_041334.1" "4" 12694715
"1543" 68705 "NC_041334.1" "4" 12695264
"1544" 105272 "NC_041334.1" "4" 13075462
"1545" 50293 "NC_041334.1" "4" 13141969
"1546" 70018 "NC_041334.1" "4" 13221106
"1547" 104053 "NC_041334.1" "4" 13260827
"1548" 27581 "NC_041334.1" "4" 13604678
"1549" 48566 "NC_041334.1" "4" 13623288
"1550" 87494 "NC_041334.1" "4" 13663719
"1551" 25984 "NC_041334.1" "4" 13734378
"1552" 95903 "NC_041334.1" "4" 13734902
"1553" 62289 "NC_041334.1" "4" 13743960
"1554" 50726 "NC_041334.1" "4" 13744805
"1555" 4286 "NC_041334.1" "4" 13745355
"1556" 65148 "NC_041334.1" "4" 13790765
"1557" 85022 "NC_041334.1" "4" 13799749
"1558" 87923 "NC_041334.1" "4" 13803614
"1559" 50882 "NC_041334.1" "4" 13853416
"1560" 94421 "NC_041334.1" "4" 14058359
"1561" 99409 "NC_041334.1" "4" 14159730
"1562" 24763 "NC_041334.1" "4" 14231848
"1563" 27654 "NC_041334.1" "4" 14352568
"1564" 7569 "NC_041334.1" "4" 14389612
"1565" 1600 "NC_041334.1" "4" 14392265
"1566" 66275 "NC_041334.1" "4" 14394655
"1567" 10799 "NC_041334.1" "4" 14395407
"1568" 89525 "NC_041334.1" "4" 14430919
"1569" 102801 "NC_041334.1" "4" 14681277
"1570" 88744 "NC_041334.1" "4" 14835789
"1571" 93846 "NC_041334.1" "4" 15472744
"1572" 767 "NC_041334.1" "4" 15481983
"1573" 95719 "NC_041334.1" "4" 15495968
"1574" 81946 "NC_041334.1" "4" 15496330
"1575" 84778 "NC_041334.1" "4" 15513217
"1576" 66361 "NC_041334.1" "4" 15544226
"1577" 74419 "NC_041334.1" "4" 15548155
"1578" 77662 "NC_041334.1" "4" 15726290
"1579" 23134 "NC_041334.1" "4" 15886729
"1580" 51081 "NC_041334.1" "4" 15886758
"1581" 61685 "NC_041334.1" "4" 15900911
"1582" 29937 "NC_041334.1" "4" 15985873
"1583" 34097 "NC_041334.1" "4" 16035396
"1584" 92765 "NC_041334.1" "4" 16435586
"1585" 98732 "NC_041334.1" "4" 16636269
"1586" 44113 "NC_041334.1" "4" 16745654
"1587" 61381 "NC_041334.1" "4" 16805704
"1588" 36 "NC_041334.1" "4" 16836751
"1589" 56839 "NC_041334.1" "4" 16837265
"1590" 87262 "NC_041334.1" "4" 16837726
"1591" 84333 "NC_041334.1" "4" 16839397
"1592" 97731 "NC_041334.1" "4" 17088542
"1593" 59187 "NC_041334.1" "4" 17186909
"1594" 57315 "NC_041334.1" "4" 17278362
"1595" 17101 "NC_041334.1" "4" 17284779
"1596" 69372 "NC_041334.1" "4" 17360681
"1597" 34681 "NC_041334.1" "4" 17391875
"1598" 61681 "NC_041334.1" "4" 17425877
"1599" 29202 "NC_041334.1" "4" 17520535
"1600" 91918 "NC_041334.1" "4" 17521072
"1601" 74000 "NC_041334.1" "4" 17577146
"1602" 61823 "NC_041334.1" "4" 17626044
"1603" 30606 "NC_041334.1" "4" 17626994
"1604" 59249 "NC_041334.1" "4" 17635365
"1605" 30454 "NC_041334.1" "4" 17710358
"1606" 73670 "NC_041334.1" "4" 17724868
"1607" 40817 "NC_041334.1" "4" 18114795
"1608" 8092 "NC_041334.1" "4" 18231160
"1609" 79638 "NC_041334.1" "4" 18275189
"1610" 38277 "NC_041334.1" "4" 18315960
"1611" 56329 "NC_041334.1" "4" 18348606
"1612" 85530 "NC_041334.1" "4" 18444855
"1613" 29929 "NC_041334.1" "4" 18488441
"1614" 24035 "NC_041334.1" "4" 18507991
"1615" 86892 "NC_041334.1" "4" 18508767
"1616" 23368 "NC_041334.1" "4" 18672102
"1617" 68437 "NC_041334.1" "4" 18709379
"1618" 30136 "NC_041334.1" "4" 18710779
"1619" 79573 "NC_041334.1" "4" 18710779
"1620" 9276 "NC_041334.1" "4" 18813400
"1621" 47711 "NC_041334.1" "4" 18814801
"1622" 5663 "NC_041334.1" "4" 18897057
"1623" 71219 "NC_041334.1" "4" 18969683
"1624" 73321 "NC_041334.1" "4" 19054698
"1625" 15337 "NC_041334.1" "4" 19076669
"1626" 1960 "NC_041334.1" "4" 19267793
"1627" 30555 "NC_041334.1" "4" 19367005
"1628" 73228 "NC_041334.1" "4" 19367011
"1629" 21069 "NC_041334.1" "4" 19623557
"1630" 102289 "NC_041334.1" "4" 19623940
"1631" 63462 "NC_041334.1" "4" 19771245
"1632" 96184 "NC_041334.1" "4" 19843995
"1633" 97384 "NC_041334.1" "4" 19883288
"1634" 29363 "NC_041334.1" "4" 19901973
"1635" 44624 "NC_041334.1" "4" 19904840
"1636" 93561 "NC_041334.1" "4" 19914164
"1637" 21530 "NC_041334.1" "4" 19964683
"1638" 40503 "NC_041334.1" "4" 19965603
"1639" 92581 "NC_041334.1" "4" 20067561
"1640" 68119 "NC_041334.1" "4" 20125646
"1641" 66171 "NC_041334.1" "4" 20126099
"1642" 93685 "NC_041334.1" "4" 20276073
"1643" 64795 "NC_041334.1" "4" 20315114
"1644" 105283 "NC_041334.1" "4" 20330924
"1645" 105219 "NC_041334.1" "4" 20342177
"1646" 45079 "NC_041334.1" "4" 20573445
"1647" 84176 "NC_041334.1" "4" 20574546
"1648" 20463 "NC_041334.1" "4" 20588705
"1649" 43728 "NC_041334.1" "4" 20817196
"1650" 4029 "NC_041334.1" "4" 20904312
"1651" 79920 "NC_041334.1" "4" 21034272
"1652" 44794 "NC_041334.1" "4" 21034663
"1653" 49855 "NC_041334.1" "4" 21086325
"1654" 6381 "NC_041334.1" "4" 21102334
"1655" 47637 "NC_041334.1" "4" 21136904
"1656" 15625 "NC_041334.1" "4" 21259969
"1657" 18348 "NC_041334.1" "4" 21411864
"1658" 56392 "NC_041334.1" "4" 21412494
"1659" 93432 "NC_041334.1" "4" 21488972
"1660" 91440 "NC_041334.1" "4" 21518107
"1661" 30818 "NC_041334.1" "4" 21547156
"1662" 62533 "NC_041334.1" "4" 21583299
"1663" 103079 "NC_041334.1" "4" 21663532
"1664" 31266 "NC_041334.1" "4" 21752476
"1665" 28539 "NC_041334.1" "4" 21759137
"1666" 20087 "NC_041334.1" "4" 21774881
"1667" 41157 "NC_041334.1" "4" 21847483
"1668" 15122 "NC_041334.1" "4" 21847968
"1669" 20585 "NC_041334.1" "4" 21874118
"1670" 24368 "NC_041334.1" "4" 21890820
"1671" 92330 "NC_041334.1" "4" 21893848
"1672" 62618 "NC_041334.1" "4" 21894251
"1673" 26261 "NC_041334.1" "4" 21901961
"1674" 15228 "NC_041334.1" "4" 21902205
"1675" 61490 "NC_041334.1" "4" 21950294
"1676" 45089 "NC_041334.1" "4" 21964892
"1677" 10741 "NC_041334.1" "4" 22092053
"1678" 56967 "NC_041334.1" "4" 22092637
"1679" 92138 "NC_041334.1" "4" 22144576
"1680" 42854 "NC_041334.1" "4" 22145167
"1681" 102708 "NC_041334.1" "4" 22174936
"1682" 60714 "NC_041334.1" "4" 22242145
"1683" 86003 "NC_041334.1" "4" 22318732
"1684" 44163 "NC_041334.1" "4" 22419221
"1685" 80071 "NC_041334.1" "4" 22419722
"1686" 104672 "NC_041334.1" "4" 22482996
"1687" 103611 "NC_041334.1" "4" 22496517
"1688" 71493 "NC_041334.1" "4" 22497530
"1689" 31115 "NC_041334.1" "4" 22571863
"1690" 50225 "NC_041334.1" "4" 22621472
"1691" 46766 "NC_041334.1" "4" 22756300
"1692" 93298 "NC_041334.1" "4" 22775701
"1693" 65203 "NC_041334.1" "4" 22797787
"1694" 28869 "NC_041334.1" "4" 22996679
"1695" 71099 "NC_041334.1" "4" 22997061
"1696" 13261 "NC_041334.1" "4" 23015082
"1697" 46511 "NC_041334.1" "4" 23073148
"1698" 92440 "NC_041334.1" "4" 23074838
"1699" 31135 "NC_041334.1" "4" 23092219
"1700" 23223 "NC_041334.1" "4" 23093474
"1701" 12592 "NC_041334.1" "4" 23167123
"1702" 103896 "NC_041334.1" "4" 23242218
"1703" 68999 "NC_041334.1" "4" 23335366
"1704" 96645 "NC_041334.1" "4" 23349439
"1705" 10538 "NC_041334.1" "4" 23585422
"1706" 27183 "NC_041334.1" "4" 23592972
"1707" 63300 "NC_041334.1" "4" 23604110
"1708" 99572 "NC_041334.1" "4" 23664350
"1709" 87702 "NC_041334.1" "4" 23836548
"1710" 60782 "NC_041334.1" "4" 23910003
"1711" 87747 "NC_041334.1" "4" 23912180
"1712" 57360 "NC_041334.1" "4" 23920990
"1713" 88670 "NC_041334.1" "4" 23925067
"1714" 34648 "NC_041334.1" "4" 23926960
"1715" 31587 "NC_041334.1" "4" 24173838
"1716" 19370 "NC_041334.1" "4" 24185935
"1717" 71399 "NC_041334.1" "4" 24282567
"1718" 89007 "NC_041334.1" "4" 24380110
"1719" 50460 "NC_041334.1" "4" 24431406
"1720" 54846 "NC_041334.1" "4" 24470890
"1721" 8970 "NC_041334.1" "4" 24491718
"1722" 100698 "NC_041334.1" "4" 24569429
"1723" 65330 "NC_041334.1" "4" 24570142
"1724" 136348 "NC_041334.1" "4" 24577926
"1725" 83590 "NC_041334.1" "4" 24655478
"1726" 38744 "NC_041334.1" "4" 24678845
"1727" 48504 "NC_041334.1" "4" 24685350
"1728" 19756 "NC_041334.1" "4" 24786491
"1729" 89063 "NC_041334.1" "4" 24793224
"1730" 87123 "NC_041334.1" "4" 24823826
"1731" 59629 "NC_041334.1" "4" 24824385
"1732" 66987 "NC_041334.1" "4" 24825233
"1733" 12396 "NC_041334.1" "4" 24825795
"1734" 85566 "NC_041334.1" "4" 24827494
"1735" 52087 "NC_041334.1" "4" 24827739
"1736" 21761 "NC_041334.1" "4" 24867761
"1737" 87278 "NC_041334.1" "4" 24873633
"1738" 69325 "NC_041334.1" "4" 24886761
"1739" 104991 "NC_041334.1" "4" 24953183
"1740" 74815 "NC_041334.1" "4" 24953747
"1741" 35039 "NC_041334.1" "4" 24955252
"1742" 92808 "NC_041334.1" "4" 25014127
"1743" 60123 "NC_041334.1" "4" 25033248
"1744" 102758 "NC_041334.1" "4" 25101594
"1745" 51870 "NC_041334.1" "4" 25117057
"1746" 132310 "NC_041334.1" "4" 25118031
"1747" 74050 "NC_041334.1" "4" 25163987
"1748" 2510 "NC_041334.1" "4" 25187282
"1749" 362 "NC_041334.1" "4" 25198373
"1750" 103409 "NC_041334.1" "4" 25244334
"1751" 72904 "NC_041334.1" "4" 25249299
"1752" 81617 "NC_041334.1" "4" 25263883
"1753" 110891 "NC_041334.1" "4" 25264392
"1754" 95672 "NC_041334.1" "4" 25282178
"1755" 15947 "NC_041334.1" "4" 25288791
"1756" 3269 "NC_041334.1" "4" 25289811
"1757" 17722 "NC_041334.1" "4" 25322885
"1758" 102161 "NC_041334.1" "4" 25323338
"1759" 89739 "NC_041334.1" "4" 25358363
"1760" 17016 "NC_041334.1" "4" 25367980
"1761" 13503 "NC_041334.1" "4" 25435952
"1762" 5840 "NC_041334.1" "4" 25466988
"1763" 46363 "NC_041334.1" "4" 25488627
"1764" 47339 "NC_041334.1" "4" 25566886
"1765" 20376 "NC_041334.1" "4" 25741397
"1766" 88677 "NC_041334.1" "4" 25748537
"1767" 95418 "NC_041334.1" "4" 25751478
"1768" 93616 "NC_041334.1" "4" 25752123
"1769" 8322 "NC_041334.1" "4" 25790082
"1770" 94940 "NC_041334.1" "4" 25843780
"1771" 91339 "NC_041334.1" "4" 25875893
"1772" 67065 "NC_041334.1" "4" 25876421
"1773" 102058 "NC_041334.1" "4" 25954052
"1774" 5156 "NC_041334.1" "4" 25955562
"1775" 20777 "NC_041334.1" "4" 26009171
"1776" 14251 "NC_041334.1" "4" 26101822
"1777" 37307 "NC_041334.1" "4" 26327408
"1778" 90916 "NC_041334.1" "4" 26689521
"1779" 41524 "NC_041334.1" "4" 26788494
"1780" 65429 "NC_041334.1" "4" 26789073
"1781" 108206 "NC_041334.1" "4" 26802043
"1782" 20822 "NC_041334.1" "4" 26814740
"1783" 63100 "NC_041334.1" "4" 26858282
"1784" 27487 "NC_041334.1" "4" 26877185
"1785" 33628 "NC_041334.1" "4" 26904906
"1786" 5730 "NC_041334.1" "4" 26905436
"1787" 98494 "NC_041334.1" "4" 26938805
"1788" 91850 "NC_041334.1" "4" 26982131
"1789" 5433 "NC_041334.1" "4" 27027886
"1790" 90533 "NC_041334.1" "4" 27042090
"1791" 26996 "NC_041334.1" "4" 27057999
"1792" 90317 "NC_041334.1" "4" 27058930
"1793" 66304 "NC_041334.1" "4" 27138413
"1794" 96190 "NC_041334.1" "4" 27165416
"1795" 6602 "NC_041334.1" "4" 27181548
"1796" 80367 "NC_041334.1" "4" 27204099
"1797" 58541 "NC_041334.1" "4" 27204619
"1798" 69755 "NC_041334.1" "4" 27258308
"1799" 41448 "NC_041334.1" "4" 27258462
"1800" 23747 "NC_041334.1" "4" 27267217
"1801" 60689 "NC_041334.1" "4" 27341086
"1802" 96577 "NC_041334.1" "4" 27415393
"1803" 86751 "NC_041334.1" "4" 27452337
"1804" 52270 "NC_041334.1" "4" 27527259
"1805" 30291 "NC_041334.1" "4" 27567941
"1806" 95710 "NC_041334.1" "4" 27586407
"1807" 43382 "NC_041334.1" "4" 27586698
"1808" 27511 "NC_041334.1" "4" 27614016
"1809" 97334 "NC_041334.1" "4" 27777740
"1810" 33184 "NC_041334.1" "4" 27785128
"1811" 43101 "NC_041334.1" "4" 27802859
"1812" 22105 "NC_041334.1" "4" 27843449
"1813" 2810 "NC_041334.1" "4" 27844272
"1814" 60973 "NC_041334.1" "4" 27871154
"1815" 35780 "NC_041334.1" "4" 27871364
"1816" 49705 "NC_041334.1" "4" 27953712
"1817" 10176 "NC_041334.1" "4" 27983690
"1818" 74658 "NC_041334.1" "4" 27984256
"1819" 44749 "NC_041334.1" "4" 28079822
"1820" 80622 "NC_041334.1" "4" 28355294
"1821" 101659 "NC_041334.1" "4" 28486205
"1822" 73350 "NC_041334.1" "4" 28761471
"1823" 24547 "NC_041334.1" "4" 28783333
"1824" 58566 "NC_041334.1" "4" 28791166
"1825" 44798 "NC_041334.1" "4" 28953601
"1826" 103509 "NC_041334.1" "4" 28973205
"1827" 48049 "NC_041334.1" "4" 28977442
"1828" 69879 "NC_041334.1" "4" 29085071
"1829" 104634 "NC_041334.1" "4" 29089216
"1830" 10151 "NC_041334.1" "4" 29134495
"1831" 25832 "NC_041334.1" "4" 29134883
"1832" 92623 "NC_041334.1" "4" 29194397
"1833" 21442 "NC_041334.1" "4" 29466411
"1834" 99331 "NC_041334.1" "4" 29466937
"1835" 30833 "NC_041334.1" "4" 29504861
"1836" 6678 "NC_041334.1" "4" 29512946
"1837" 13555 "NC_041334.1" "4" 29579847
"1838" 22691 "NC_041334.1" "4" 29603611
"1839" 55528 "NC_041334.1" "4" 29604104
"1840" 105464 "NC_041334.1" "4" 29618553
"1841" 97734 "NC_041334.1" "4" 29627057
"1842" 58415 "NC_041334.1" "4" 29631230
"1843" 39197 "NC_041334.1" "4" 29662867
"1844" 80104 "NC_041334.1" "4" 29674780
"1845" 67286 "NC_041334.1" "4" 29722147
"1846" 72288 "NC_041334.1" "4" 29745648
"1847" 78189 "NC_041334.1" "4" 29749804
"1848" 31568 "NC_041334.1" "4" 29752600
"1849" 90672 "NC_041334.1" "4" 30037252
"1850" 58528 "NC_041334.1" "4" 30110584
"1851" 73869 "NC_041334.1" "4" 30231823
"1852" 95140 "NC_041334.1" "4" 30232178
"1853" 56179 "NC_041334.1" "4" 30295685
"1854" 94824 "NC_041334.1" "4" 30379919
"1855" 49517 "NC_041334.1" "4" 30493230
"1856" 33744 "NC_041334.1" "4" 30493761
"1857" 7031 "NC_041334.1" "4" 30546672
"1858" 80254 "NC_041334.1" "4" 30760644
"1859" 117387 "NC_041334.1" "4" 30764992
"1860" 49950 "NC_041334.1" "4" 30765258
"1861" 40408 "NC_041334.1" "4" 30806808
"1862" 44505 "NC_041334.1" "4" 30899526
"1863" 102986 "NC_041334.1" "4" 30921389
"1864" 6601 "NC_041334.1" "4" 30943228
"1865" 19336 "NC_041334.1" "4" 30980987
"1866" 23689 "NC_041334.1" "4" 30981652
"1867" 3944 "NC_041334.1" "4" 31223035
"1868" 39078 "NC_041334.1" "4" 31268675
"1869" 64254 "NC_041334.1" "4" 31394460
"1870" 84695 "NC_041334.1" "4" 31394611
"1871" 104960 "NC_041334.1" "4" 31397123
"1872" 44195 "NC_041334.1" "4" 31397524
"1873" 43424 "NC_041334.1" "4" 31522257
"1874" 137709 "NC_041334.1" "4" 31525772
"1875" 23265 "NC_041334.1" "4" 31610589
"1876" 29204 "NC_041334.1" "4" 31649773
"1877" 60397 "NC_041334.1" "4" 31680751
"1878" 94751 "NC_041334.1" "4" 31744972
"1879" 66029 "NC_041334.1" "4" 31745637
"1880" 86308 "NC_041334.1" "4" 31771216
"1881" 54841 "NC_041334.1" "4" 31947234
"1882" 73975 "NC_041334.1" "4" 31947397
"1883" 59459 "NC_041334.1" "4" 32071642
"1884" 81839 "NC_041334.1" "4" 32150992
"1885" 64113 "NC_041334.1" "4" 32266348
"1886" 53200 "NC_041334.1" "4" 32348084
"1887" 63215 "NC_041334.1" "4" 32395559
"1888" 2745 "NC_041334.1" "4" 32500443
"1889" 86612 "NC_041334.1" "4" 32500563
"1890" 21128 "NC_041334.1" "4" 32546069
"1891" 43713 "NC_041334.1" "4" 32651655
"1892" 15096 "NC_041334.1" "4" 32680412
"1893" 64549 "NC_041334.1" "4" 32747772
"1894" 16423 "NC_041334.1" "4" 32784679
"1895" 60041 "NC_041334.1" "4" 32786588
"1896" 19062 "NC_041334.1" "4" 32855797
"1897" 41790 "NC_041334.1" "4" 32885551
"1898" 5610 "NC_041334.1" "4" 32886446
"1899" 11999 "NC_041334.1" "4" 32903855
"1900" 74078 "NC_041334.1" "4" 32947881
"1901" 63035 "NC_041334.1" "4" 33143199
"1902" 44904 "NC_041334.1" "4" 33458533
"1903" 13621 "NC_041334.1" "4" 33576500
"1904" 64641 "NC_041334.1" "4" 33617885
"1905" 12449 "NC_041334.1" "4" 33618681
"1906" 87362 "NC_041334.1" "4" 33667248
"1907" 10244 "NC_041334.1" "4" 33668662
"1908" 76888 "NC_041334.1" "4" 33680017
"1909" 99842 "NC_041334.1" "4" 33695121
"1910" 20192 "NC_041334.1" "4" 33760181
"1911" 5468 "NC_041334.1" "4" 33763114
"1912" 95754 "NC_041334.1" "4" 33763930
"1913" 21948 "NC_041334.1" "4" 33774768
"1914" 42874 "NC_041334.1" "4" 33983054
"1915" 28525 "NC_041334.1" "4" 33983579
"1916" 64029 "NC_041334.1" "4" 33995077
"1917" 72298 "NC_041334.1" "4" 33995316
