"tag" "reference" "chr" "chr.pos"
"608" 68320 "NC_045154.1" 3 29943837
"609" 58562 "NC_045154.1" 3 30209932
"610" 50212 "NC_045154.1" 3 30245429
"611" 29648 "NC_045154.1" 3 30286462
"612" 412 "NC_045154.1" 3 30438856
"613" 44693 "NC_045154.1" 3 30438856
"614" 14037 "NC_045154.1" 3 30440032
"615" 37321 "NC_045154.1" 3 30444194
"616" 55609 "NC_045154.1" 3 30549916
"617" 1277 "NC_045154.1" 3 30712455
"618" 22939 "NC_045154.1" 3 30899309
"619" 39312 "NC_045154.1" 3 30900108
"620" 77454 "NC_045154.1" 3 30925689
"621" 4078 "NC_045154.1" 3 31265354
"622" 26482 "NC_045154.1" 3 31287595
"623" 61892 "NC_045154.1" 3 31456051
"624" 1307 "NC_045154.1" 3 31710544
"625" 65104 "NC_045154.1" 3 31779087
"626" 11173 "NC_045154.1" 3 31844168
"627" 51000 "NC_045154.1" 3 31844640
"628" 55079 "NC_045154.1" 3 32173570
"629" 36644 "NC_045154.1" 3 32180572
"630" 16923 "NC_045155.1" 4 143446
"631" 22698 "NC_045155.1" 4 190065
"632" 76320 "NC_045155.1" 4 190134
"633" 16290 "NC_045155.1" 4 558128
"634" 77620 "NC_045155.1" 4 899086
"635" 9916 "NC_045155.1" 4 1251933
"636" 81272 "NC_045155.1" 4 1571966
"637" 3922 "NC_045155.1" 4 1584849
"638" 52499 "NC_045155.1" 4 1585324
"639" 16624 "NC_045155.1" 4 1727919
"640" 52580 "NC_045155.1" 4 1886189
"641" 36357 "NC_045155.1" 4 1886307
"642" 112830 "NC_045155.1" 4 1912426
"643" 31238 "NC_045155.1" 4 2018957
"644" 28152 "NC_045155.1" 4 2449496
"645" 68141 "NC_045155.1" 4 2756676
"646" 63876 "NC_045155.1" 4 2942416
"647" 53689 "NC_045155.1" 4 3045348
"648" 81759 "NC_045155.1" 4 3045751
"649" 41663 "NC_045155.1" 4 3420449
"650" 25734 "NC_045155.1" 4 3454163
"651" 43858 "NC_045155.1" 4 3603950
"652" 76661 "NC_045155.1" 4 3628902
"653" 73605 "NC_045155.1" 4 3678266
"654" 57939 "NC_045155.1" 4 3719195
"655" 66739 "NC_045155.1" 4 3723703
"656" 65967 "NC_045155.1" 4 3908042
"657" 78603 "NC_045155.1" 4 4021161
"658" 37993 "NC_045155.1" 4 4021544
"659" 61733 "NC_045155.1" 4 4148983
"660" 57798 "NC_045155.1" 4 4333958
"661" 53870 "NC_045155.1" 4 4431700
"662" 80133 "NC_045155.1" 4 4457416
"663" 19642 "NC_045155.1" 4 4457665
"664" 79283 "NC_045155.1" 4 4513933
"665" 36279 "NC_045155.1" 4 4522421
"666" 66090 "NC_045155.1" 4 4523473
"667" 12908 "NC_045155.1" 4 4526722
"668" 26880 "NC_045155.1" 4 4542526
"669" 68667 "NC_045155.1" 4 4995017
"670" 18817 "NC_045155.1" 4 5125375
"671" 58561 "NC_045155.1" 4 5228497
"672" 67708 "NC_045155.1" 4 5229004
"673" 50450 "NC_045155.1" 4 5435607
"674" 79175 "NC_045155.1" 4 5685093
"675" 7277 "NC_045155.1" 4 5812146
"676" 49049 "NC_045155.1" 4 5875149
"677" 30070 "NC_045155.1" 4 5877497
"678" 19725 "NC_045155.1" 4 6107868
"679" 44556 "NC_045155.1" 4 6164172
"680" 59682 "NC_045155.1" 4 6315961
"681" 70687 "NC_045155.1" 4 6323300
"682" 51819 "NC_045155.1" 4 6596364
"683" 33939 "NC_045155.1" 4 6620633
"684" 46395 "NC_045155.1" 4 6706003
"685" 49251 "NC_045155.1" 4 6719469
"686" 95377 "NC_045155.1" 4 6877489
"687" 68214 "NC_045155.1" 4 6878055
"688" 28347 "NC_045155.1" 4 6888836
"689" 55823 "NC_045155.1" 4 6949616
"690" 20865 "NC_045155.1" 4 7059308
"691" 74061 "NC_045155.1" 4 7059712
"692" 69151 "NC_045155.1" 4 7118825
"693" 71675 "NC_045155.1" 4 7279937
"694" 38844 "NC_045155.1" 4 7432874
"695" 27152 "NC_045155.1" 4 7510581
"696" 72026 "NC_045155.1" 4 7542415
"697" 51417 "NC_045155.1" 4 7565326
"698" 64439 "NC_045155.1" 4 7675666
"699" 79590 "NC_045155.1" 4 7698246
"700" 17787 "NC_045155.1" 4 7698510
"701" 79877 "NC_045155.1" 4 7698510
"702" 60878 "NC_045155.1" 4 7809458
"703" 61729 "NC_045155.1" 4 7929135
"704" 65431 "NC_045155.1" 4 7930616
"705" 7965 "NC_045155.1" 4 7964274
"706" 70072 "NC_045155.1" 4 8106790
"707" 24759 "NC_045155.1" 4 8107109
"708" 24270 "NC_045155.1" 4 8150490
"709" 92105 "NC_045155.1" 4 8277760
"710" 31352 "NC_045155.1" 4 8481513
"711" 79959 "NC_045155.1" 4 8597230
"712" 76059 "NC_045155.1" 4 8699578
"713" 29606 "NC_045155.1" 4 9094443
"714" 39848 "NC_045155.1" 4 9136873
"715" 19875 "NC_045155.1" 4 9173842
"716" 28084 "NC_045155.1" 4 9202479
"717" 72766 "NC_045155.1" 4 9211690
"718" 61887 "NC_045155.1" 4 9236303
"719" 59535 "NC_045155.1" 4 9407257
"720" 57048 "NC_045155.1" 4 9471983
"721" 19682 "NC_045155.1" 4 9566655
"722" 49620 "NC_045155.1" 4 9661335
"723" 20703 "NC_045155.1" 4 9872445
"724" 29383 "NC_045155.1" 4 9877056
"725" 71333 "NC_045155.1" 4 9929020
"726" 73534 "NC_045155.1" 4 10122739
"727" 63460 "NC_045155.1" 4 10270371
"728" 12553 "NC_045155.1" 4 10635286
"729" 36482 "NC_045155.1" 4 10635757
"730" 40192 "NC_045155.1" 4 10815147
"731" 41869 "NC_045155.1" 4 10848238
"732" 60553 "NC_045155.1" 4 10935397
"733" 56179 "NC_045155.1" 4 10935922
"734" 45060 "NC_045155.1" 4 10950847
"735" 70882 "NC_045155.1" 4 11136721
"736" 56821 "NC_045155.1" 4 11329727
"737" 74972 "NC_045155.1" 4 11361951
"738" 15796 "NC_045155.1" 4 11362450
"739" 3690 "NC_045155.1" 4 11457539
"740" 1442 "NC_045155.1" 4 11492412
"741" 44379 "NC_045155.1" 4 11637368
"742" 81739 "NC_045155.1" 4 11833400
"743" 12845 "NC_045155.1" 4 11851553
"744" 6077 "NC_045155.1" 4 11866705
"745" 31214 "NC_045155.1" 4 12473815
"746" 6213 "NC_045155.1" 4 12626155
"747" 64308 "NC_045155.1" 4 12717967
"748" 41245 "NC_045155.1" 4 12928904
"749" 9904 "NC_045155.1" 4 12941432
"750" 925 "NC_045155.1" 4 12952544
"751" 91379 "NC_045155.1" 4 13103800
"752" 62106 "NC_045155.1" 4 13306862
"753" 79867 "NC_045155.1" 4 13412496
"754" 16086 "NC_045155.1" 4 13517038
"755" 60087 "NC_045155.1" 4 13783699
"756" 60669 "NC_045155.1" 4 13786060
"757" 81105 "NC_045155.1" 4 13786521
"758" 39254 "NC_045155.1" 4 13936297
"759" 17527 "NC_045155.1" 4 14025921
"760" 35767 "NC_045155.1" 4 14136807
"761" 18551 "NC_045155.1" 4 14371402
"762" 64733 "NC_045155.1" 4 14422240
"763" 63954 "NC_045155.1" 4 14765861
"764" 22647 "NC_045155.1" 4 14765930
"765" 27731 "NC_045155.1" 4 14772160
"766" 65407 "NC_045155.1" 4 14825663
"767" 23789 "NC_045155.1" 4 14871014
"768" 57946 "NC_045155.1" 4 14942632
"769" 76461 "NC_045155.1" 4 14981192
"770" 3538 "NC_045155.1" 4 15024666
"771" 65102 "NC_045155.1" 4 15025170
"772" 2671 "NC_045155.1" 4 15138828
"773" 40962 "NC_045155.1" 4 15141331
"774" 57768 "NC_045155.1" 4 15223310
"775" 63520 "NC_045155.1" 4 15399896
"776" 50307 "NC_045155.1" 4 15425333
"777" 36757 "NC_045155.1" 4 15485171
"778" 16436 "NC_045155.1" 4 15827800
"779" 77664 "NC_045155.1" 4 16183642
"780" 70459 "NC_045155.1" 4 16332801
"781" 64211 "NC_045155.1" 4 16456090
"782" 52452 "NC_045155.1" 4 16511964
"783" 26719 "NC_045155.1" 4 16512185
"784" 64076 "NC_045155.1" 4 16538899
"785" 20784 "NC_045155.1" 4 16539509
"786" 27460 "NC_045155.1" 4 16559184
"787" 11218 "NC_045155.1" 4 16611236
"788" 27857 "NC_045155.1" 4 16660997
"789" 67500 "NC_045155.1" 4 16729587
"790" 56474 "NC_045155.1" 4 16788613
"791" 75611 "NC_045155.1" 4 16840633
"792" 38872 "NC_045155.1" 4 16951464
"793" 49339 "NC_045155.1" 4 17002689
"794" 12731 "NC_045155.1" 4 17040071
"795" 7836 "NC_045155.1" 4 17116241
"796" 12582 "NC_045155.1" 4 17269528
"797" 137642 "NC_045155.1" 4 17275626
"798" 68041 "NC_045155.1" 4 17284132
"799" 57839 "NC_045155.1" 4 17298931
"800" 2425 "NC_045155.1" 4 17514095
"801" 12059 "NC_045155.1" 4 18390600
"802" 9310 "NC_045155.1" 4 18398224
"803" 14995 "NC_045155.1" 4 18526162
"804" 60744 "NC_045155.1" 4 18750956
"805" 5897 "NC_045155.1" 4 18829778
"806" 61736 "NC_045155.1" 4 18986095
"807" 12152 "NC_045155.1" 4 18988325
"808" 37184 "NC_045155.1" 4 19067633
"809" 17263 "NC_045155.1" 4 19068385
"810" 67216 "NC_045155.1" 4 19393123
"811" 76130 "NC_045155.1" 4 19532035
"812" 22806 "NC_045155.1" 4 19705491
"813" 33482 "NC_045155.1" 4 19857927
"814" 28156 "NC_045155.1" 4 19891165
"815" 66900 "NC_045155.1" 4 19891803
"816" 52235 "NC_045155.1" 4 20059546
"817" 68966 "NC_045155.1" 4 20104902
"818" 4373 "NC_045155.1" 4 20360057
"819" 110147 "NC_045155.1" 4 20360292
"820" 70208 "NC_045155.1" 4 20394231
"821" 6140 "NC_045155.1" 4 20424748
"822" 47389 "NC_045155.1" 4 20515795
"823" 31993 "NC_045155.1" 4 20580983
"824" 57803 "NC_045155.1" 4 20696709
"825" 71378 "NC_045155.1" 4 20710558
"826" 73023 "NC_045155.1" 4 20711524
"827" 71613 "NC_045155.1" 4 20762234
"828" 49898 "NC_045155.1" 4 20923192
"829" 55232 "NC_045155.1" 4 20923987
"830" 49065 "NC_045155.1" 4 21434151
"831" 1007 "NC_045155.1" 4 21482576
"832" 60192 "NC_045155.1" 4 21538230
"833" 27039 "NC_045155.1" 4 21538231
"834" 7028 "NC_045155.1" 4 21553954
"835" 43840 "NC_045155.1" 4 21554379
"836" 41146 "NC_045155.1" 4 22484734
"837" 26154 "NC_045155.1" 4 22545677
"838" 3923 "NC_045155.1" 4 22904181
"839" 16017 "NC_045155.1" 4 22905761
"840" 79157 "NC_045155.1" 4 23380091
"841" 56635 "NC_045155.1" 4 24391996
"842" 58213 "NC_045155.1" 4 24403523
"843" 37653 "NC_045155.1" 4 24776746
"844" 77423 "NC_045155.1" 4 25720904
"845" 66613 "NC_045155.1" 4 25721424
"846" 7420 "NC_045155.1" 4 26625053
"847" 53444 "NC_045155.1" 4 26707844
"848" 63832 "NC_045155.1" 4 26710423
"849" 30676 "NC_045155.1" 4 26727110
"850" 60867 "NC_045155.1" 4 27715347
"851" 71597 "NC_045155.1" 4 27736612
"852" 64323 "NC_045155.1" 4 27774128
"853" 133 "NC_045155.1" 4 27798736
"854" 45717 "NC_045155.1" 4 27799321
"855" 74936 "NC_045155.1" 4 27874732
"856" 38145 "NC_045155.1" 4 27878624
"857" 58042 "NC_045155.1" 4 27880156
"858" 70300 "NC_045155.1" 4 27939283
"859" 28786 "NC_045155.1" 4 28051766
"860" 58467 "NC_045155.1" 4 28159699
"861" 27378 "NC_045155.1" 4 28160003
"862" 69962 "NC_045155.1" 4 28580651
"863" 68363 "NC_045155.1" 4 28587390
"864" 23123 "NC_045155.1" 4 28855612
"865" 41476 "NC_045155.1" 4 28856043
"866" 66585 "NC_045155.1" 4 29260327
"867" 81949 "NC_045155.1" 4 29988093
"868" 23932 "NC_045155.1" 4 30213796
"869" 29814 "NC_045155.1" 4 30417342
"870" 45443 "NC_045155.1" 4 30514597
"871" 72843 "NC_045155.1" 4 30515275
"872" 5581 "NC_045155.1" 4 30671499
"873" 62582 "NC_045155.1" 4 30673065
"874" 56157 "NC_045155.1" 4 30745852
"875" 80582 "NC_045155.1" 4 30762426
"876" 9608 "NC_045155.1" 4 30965878
"877" 49351 "NC_045155.1" 4 31183656
"878" 32077 "NC_045155.1" 4 31379551
"879" 81054 "NC_045155.1" 4 31932689
"880" 67920 "NC_045156.1" 5 364119
"881" 44228 "NC_045156.1" 5 550645
"882" 81576 "NC_045156.1" 5 614324
"883" 60522 "NC_045156.1" 5 1021438
"884" 43066 "NC_045156.1" 5 1136143
"885" 6128 "NC_045156.1" 5 1204635
"886" 3230 "NC_045156.1" 5 1366186
"887" 31402 "NC_045156.1" 5 1382763
"888" 78383 "NC_045156.1" 5 1396029
"889" 57276 "NC_045156.1" 5 1490618
"890" 46590 "NC_045156.1" 5 1524067
"891" 32444 "NC_045156.1" 5 1524943
"892" 33651 "NC_045156.1" 5 1652330
"893" 76739 "NC_045156.1" 5 2250177
"894" 53799 "NC_045156.1" 5 2250476
"895" 48723 "NC_045156.1" 5 2252885
"896" 63502 "NC_045156.1" 5 2259021
"897" 73577 "NC_045156.1" 5 2319172
"898" 75456 "NC_045156.1" 5 2594726
"899" 59409 "NC_045156.1" 5 2693781
"900" 52859 "NC_045156.1" 5 2730033
"901" 14631 "NC_045156.1" 5 2876676
"902" 60736 "NC_045156.1" 5 2881106
"903" 63324 "NC_045156.1" 5 2971913
"904" 65438 "NC_045156.1" 5 2971937
"905" 2696 "NC_045156.1" 5 2997774
"906" 7614 "NC_045156.1" 5 3187684
"907" 11644 "NC_045156.1" 5 3342494
"908" 6397 "NC_045156.1" 5 3357689
"909" 49569 "NC_045156.1" 5 3377127
"910" 37224 "NC_045156.1" 5 3377635
"911" 6915 "NC_045156.1" 5 3467068
"912" 8412 "NC_045156.1" 5 3467563
"913" 45626 "NC_045156.1" 5 3638470
"914" 54533 "NC_045156.1" 5 3686199
"915" 56884 "NC_045156.1" 5 3966243
"916" 54477 "NC_045156.1" 5 4238395
"917" 80496 "NC_045156.1" 5 4239074
"918" 32855 "NC_045156.1" 5 4372764
"919" 17758 "NC_045156.1" 5 4464286
"920" 38895 "NC_045156.1" 5 4594870
"921" 35398 "NC_045156.1" 5 4630556
"922" 59088 "NC_045156.1" 5 5077144
"923" 56363 "NC_045156.1" 5 5384655
"924" 71933 "NC_045156.1" 5 6125794
"925" 54105 "NC_045156.1" 5 6322357
"926" 2982 "NC_045156.1" 5 6322892
"927" 52649 "NC_045156.1" 5 6509881
"928" 67190 "NC_045156.1" 5 6522634
"929" 74724 "NC_045156.1" 5 6616188
"930" 44107 "NC_045156.1" 5 6616730
"931" 80374 "NC_045156.1" 5 6675956
"932" 60998 "NC_045156.1" 5 6676372
"933" 55391 "NC_045156.1" 5 6714005
"934" 26765 "NC_045156.1" 5 6817226
"935" 64310 "NC_045156.1" 5 6959078
"936" 2291 "NC_045156.1" 5 7034437
"937" 26609 "NC_045156.1" 5 7034923
"938" 34292 "NC_045156.1" 5 7186132
"939" 47314 "NC_045156.1" 5 7266796
"940" 9129 "NC_045156.1" 5 7518443
"941" 43107 "NC_045156.1" 5 7762258
"942" 69229 "NC_045156.1" 5 7852686
"943" 48500 "NC_045156.1" 5 7864133
"944" 66441 "NC_045156.1" 5 7907983
"945" 71889 "NC_045156.1" 5 7953023
"946" 78565 "NC_045156.1" 5 7953566
"947" 8116 "NC_045156.1" 5 8079808
"948" 22005 "NC_045156.1" 5 8348415
"949" 105401 "NC_045156.1" 5 8371120
"950" 43972 "NC_045156.1" 5 8436878
"951" 78363 "NC_045156.1" 5 8437306
"952" 17983 "NC_045156.1" 5 8452181
"953" 39803 "NC_045156.1" 5 8458579
"954" 71429 "NC_045156.1" 5 8477453
"955" 73227 "NC_045156.1" 5 8505461
"956" 33723 "NC_045156.1" 5 8506508
"957" 17302 "NC_045156.1" 5 8778837
"958" 8228 "NC_045156.1" 5 9198358
"959" 57020 "NC_045156.1" 5 9238711
"960" 64316 "NC_045156.1" 5 9291408
"961" 21219 "NC_045156.1" 5 9419893
"962" 70585 "NC_045156.1" 5 9447928
"963" 81027 "NC_045156.1" 5 9525345
"964" 5747 "NC_045156.1" 5 9590543
"965" 106713 "NC_045156.1" 5 9760383
"966" 81383 "NC_045156.1" 5 9760790
"967" 884 "NC_045156.1" 5 9850086
"968" 78314 "NC_045156.1" 5 10057207
"969" 5453 "NC_045156.1" 5 10364976
"970" 10962 "NC_045156.1" 5 10883049
"971" 59549 "NC_045156.1" 5 11007109
"972" 59847 "NC_045156.1" 5 11623108
"973" 26772 "NC_045156.1" 5 11836502
"974" 15522 "NC_045156.1" 5 11841925
"975" 27084 "NC_045156.1" 5 12174136
"976" 75843 "NC_045156.1" 5 12371992
"977" 50097 "NC_045156.1" 5 12546072
"978" 12678 "NC_045156.1" 5 13032411
"979" 8649 "NC_045156.1" 5 13676993
"980" 52699 "NC_045156.1" 5 13677455
"981" 47051 "NC_045156.1" 5 14516661
"982" 77012 "NC_045156.1" 5 14855056
"983" 24109 "NC_045156.1" 5 14874208
"984" 65207 "NC_045156.1" 5 16556539
"985" 59669 "NC_045156.1" 5 16702322
"986" 49582 "NC_045156.1" 5 17606883
"987" 11947 "NC_045156.1" 5 17690129
"988" 60806 "NC_045156.1" 5 17710389
"989" 64068 "NC_045156.1" 5 17785686
"990" 63957 "NC_045156.1" 5 17787513
"991" 14108 "NC_045156.1" 5 17883408
"992" 16765 "NC_045156.1" 5 18077866
"993" 64280 "NC_045156.1" 5 18804960
"994" 26522 "NC_045156.1" 5 18945620
"995" 116604 "NC_045156.1" 5 19145897
"996" 57515 "NC_045156.1" 5 19305155
"997" 44235 "NC_045156.1" 5 19338163
"998" 48362 "NC_045156.1" 5 19436510
"999" 10896 "NC_045156.1" 5 19687302
"1000" 46485 "NC_045156.1" 5 19828191
"1001" 27742 "NC_045156.1" 5 19854618
"1002" 24974 "NC_045156.1" 5 20303282
"1003" 74899 "NC_045156.1" 5 20773818
"1004" 23876 "NC_045156.1" 5 20833786
"1005" 22809 "NC_045156.1" 5 20941208
"1006" 55577 "NC_045156.1" 5 21383543
"1007" 57129 "NC_045156.1" 5 21477304
"1008" 39450 "NC_045156.1" 5 21686896
"1009" 75525 "NC_045156.1" 5 21741297
"1010" 61876 "NC_045156.1" 5 21871367
"1011" 7528 "NC_045156.1" 5 22087841
"1012" 4540 "NC_045156.1" 5 22309675
"1013" 36903 "NC_045156.1" 5 22325319
"1014" 44949 "NC_045156.1" 5 22398037
"1015" 22386 "NC_045156.1" 5 22402560
"1016" 65736 "NC_045156.1" 5 22403142
"1017" 52681 "NC_045156.1" 5 22427328
"1018" 67364 "NC_045156.1" 5 22674271
"1019" 24666 "NC_045156.1" 5 23035642
"1020" 20225 "NC_045156.1" 5 23054888
"1021" 58503 "NC_045156.1" 5 23068316
"1022" 18740 "NC_045156.1" 5 23203442
"1023" 2486 "NC_045156.1" 5 23676165
"1024" 55714 "NC_045156.1" 5 23871191
"1025" 64856 "NC_045156.1" 5 23925560
"1026" 21014 "NC_045156.1" 5 23925948
"1027" 22128 "NC_045156.1" 5 24145893
"1028" 13645 "NC_045156.1" 5 24146314
"1029" 14250 "NC_045156.1" 5 24179231
"1030" 71703 "NC_045156.1" 5 24382752
"1031" 13913 "NC_045156.1" 5 24760872
"1032" 13479 "NC_045156.1" 5 24896346
"1033" 61638 "NC_045156.1" 5 24975307
"1034" 14862 "NC_045156.1" 5 25280192
"1035" 14436 "NC_045156.1" 5 25486165
"1036" 65005 "NC_045156.1" 5 25497364
"1037" 37232 "NC_045156.1" 5 25508663
"1038" 35805 "NC_045156.1" 5 25509173
"1039" 10585 "NC_045156.1" 5 25546254
"1040" 28493 "NC_045156.1" 5 25582149
"1041" 63965 "NC_045156.1" 5 25706368
"1042" 16444 "NC_045156.1" 5 25706562
"1043" 73166 "NC_045156.1" 5 25971591
"1044" 81408 "NC_045156.1" 5 26635257
"1045" 118539 "NC_045156.1" 5 26636090
"1046" 74360 "NC_045156.1" 5 26644327
"1047" 38850 "NC_045156.1" 5 26652898
"1048" 17521 "NC_045156.1" 5 26683674
"1049" 79766 "NC_045156.1" 5 26780280
"1050" 45836 "NC_045156.1" 5 26831790
"1051" 74868 "NC_045156.1" 5 26959054
"1052" 61062 "NC_045156.1" 5 27048551
"1053" 66659 "NC_045156.1" 5 27096048
"1054" 76449 "NC_045156.1" 5 27119491
"1055" 40407 "NC_045156.1" 5 27178182
"1056" 66923 "NC_045156.1" 5 27221153
"1057" 9931 "NC_045156.1" 5 27322680
"1058" 57995 "NC_045156.1" 5 27477234
"1059" 300 "NC_045156.1" 5 27480688
"1060" 49197 "NC_045156.1" 5 27483941
"1061" 77180 "NC_045156.1" 5 28098332
"1062" 42873 "NC_045156.1" 5 28110679
"1063" 16015 "NC_045156.1" 5 28151128
"1064" 22081 "NC_045156.1" 5 28158631
"1065" 48114 "NC_045156.1" 5 28168971
"1066" 36537 "NC_045156.1" 5 28170373
"1067" 5823 "NC_045156.1" 5 28175265
"1068" 74507 "NC_045156.1" 5 28194390
"1069" 63916 "NC_045156.1" 5 28259134
"1070" 50490 "NC_045156.1" 5 28301801
"1071" 973 "NC_045156.1" 5 28302307
"1072" 41484 "NC_045156.1" 5 28308830
"1073" 41899 "NC_045156.1" 5 28340693
"1074" 26587 "NC_045156.1" 5 28514414
"1075" 791 "NC_045156.1" 5 28556958
"1076" 24526 "NC_045156.1" 5 28690182
"1077" 37008 "NC_045156.1" 5 28733342
"1078" 49020 "NC_045156.1" 5 28980850
"1079" 21700 "NC_045156.1" 5 29147849
"1080" 14444 "NC_045156.1" 5 29214390
"1081" 49016 "NC_045156.1" 5 29327053
"1082" 61815 "NC_045156.1" 5 30005256
"1083" 24805 "NC_045156.1" 5 30150688
"1084" 39042 "NC_045156.1" 5 30172688
"1085" 76695 "NC_045156.1" 5 30249741
"1086" 62428 "NC_045156.1" 5 30250401
"1087" 10021 "NC_045156.1" 5 30410665
"1088" 14485 "NC_045156.1" 5 30411253
"1089" 46469 "NC_045156.1" 5 30414627
"1090" 57041 "NC_045156.1" 5 30547711
"1091" 12393 "NC_045156.1" 5 30824580
"1092" 37233 "NC_045156.1" 5 31093496
"1093" 72605 "NC_045156.1" 5 31444612
"1094" 75673 "NC_045157.1" 6 733637
"1095" 68054 "NC_045157.1" 6 1121294
"1096" 39867 "NC_045157.1" 6 1131321
"1097" 37228 "NC_045157.1" 6 1820120
"1098" 24404 "NC_045157.1" 6 2808279
"1099" 59262 "NC_045157.1" 6 3012678
"1100" 60556 "NC_045157.1" 6 3873125
"1101" 72144 "NC_045157.1" 6 4906025
"1102" 1469 "NC_045157.1" 6 4906530
"1103" 64720 "NC_045157.1" 6 5035803
"1104" 32089 "NC_045157.1" 6 5097536
"1105" 30720 "NC_045157.1" 6 5286380
"1106" 48730 "NC_045157.1" 6 5401145
"1107" 37675 "NC_045157.1" 6 5422451
"1108" 24119 "NC_045157.1" 6 5465724
"1109" 39267 "NC_045157.1" 6 5537537
"1110" 74237 "NC_045157.1" 6 5642462
"1111" 76099 "NC_045157.1" 6 5691011
"1112" 29354 "NC_045157.1" 6 5788371
"1113" 53251 "NC_045157.1" 6 5867899
"1114" 4671 "NC_045157.1" 6 6945029
"1115" 33609 "NC_045157.1" 6 7002361
"1116" 6838 "NC_045157.1" 6 7367727
"1117" 54616 "NC_045157.1" 6 7391937
"1118" 65241 "NC_045157.1" 6 7506891
"1119" 74563 "NC_045157.1" 6 7843900
"1120" 46229 "NC_045157.1" 6 8169540
"1121" 57915 "NC_045157.1" 6 8640722
"1122" 17029 "NC_045157.1" 6 8711073
"1123" 19200 "NC_045157.1" 6 8905628
"1124" 2133 "NC_045157.1" 6 8906784
"1125" 11817 "NC_045157.1" 6 8907464
"1126" 36548 "NC_045157.1" 6 9727641
"1127" 53480 "NC_045157.1" 6 9728125
"1128" 58898 "NC_045157.1" 6 9745723
"1129" 16320 "NC_045157.1" 6 9842783
"1130" 67097 "NC_045157.1" 6 11212312
"1131" 23930 "NC_045157.1" 6 11698895
"1132" 70990 "NC_045157.1" 6 11895968
"1133" 69326 "NC_045157.1" 6 12051544
"1134" 47568 "NC_045157.1" 6 12576444
"1135" 57507 "NC_045157.1" 6 12582160
"1136" 47341 "NC_045157.1" 6 12681369
"1137" 32890 "NC_045157.1" 6 12681994
"1138" 5440 "NC_045157.1" 6 12691856
"1139" 9747 "NC_045157.1" 6 12700478
"1140" 26635 "NC_045157.1" 6 12703391
"1141" 58581 "NC_045157.1" 6 12709829
"1142" 54086 "NC_045157.1" 6 13152128
"1143" 85668 "NC_045157.1" 6 13214765
"1144" 87207 "NC_045157.1" 6 13241352
"1145" 48783 "NC_045157.1" 6 13463999
"1146" 63835 "NC_045157.1" 6 13506030
"1147" 13234 "NC_045157.1" 6 13580461
"1148" 74703 "NC_045157.1" 6 13711816
"1149" 58195 "NC_045157.1" 6 13713193
"1150" 18821 "NC_045157.1" 6 13808658
"1151" 54692 "NC_045157.1" 6 14583006
"1152" 42818 "NC_045157.1" 6 14583825
"1153" 77712 "NC_045157.1" 6 14616199
"1154" 81181 "NC_045157.1" 6 14775671
"1155" 40325 "NC_045157.1" 6 14790088
"1156" 20319 "NC_045157.1" 6 15170288
"1157" 50359 "NC_045157.1" 6 15173614
"1158" 16686 "NC_045157.1" 6 15195570
"1159" 38160 "NC_045157.1" 6 15296552
"1160" 15102 "NC_045157.1" 6 15355285
"1161" 9897 "NC_045157.1" 6 15749074
"1162" 52950 "NC_045157.1" 6 15773230
"1163" 6545 "NC_045157.1" 6 15934122
"1164" 26517 "NC_045157.1" 6 16070700
"1165" 63865 "NC_045157.1" 6 16071191
"1166" 37805 "NC_045157.1" 6 16265533
"1167" 22105 "NC_045157.1" 6 16265902
"1168" 26751 "NC_045157.1" 6 16569672
"1169" 38284 "NC_045157.1" 6 16587004
"1170" 79733 "NC_045157.1" 6 16974428
"1171" 39320 "NC_045157.1" 6 16975112
"1172" 5694 "NC_045157.1" 6 17163137
"1173" 79688 "NC_045157.1" 6 17180156
"1174" 78348 "NC_045157.1" 6 17180679
"1175" 74950 "NC_045157.1" 6 17184429
"1176" 46472 "NC_045157.1" 6 17193696
"1177" 16393 "NC_045157.1" 6 17208471
"1178" 21466 "NC_045157.1" 6 17335052
"1179" 20274 "NC_045157.1" 6 17339414
"1180" 38151 "NC_045157.1" 6 17783699
"1181" 57341 "NC_045157.1" 6 17818431
"1182" 65246 "NC_045157.1" 6 17824011
"1183" 67163 "NC_045157.1" 6 17945283
"1184" 68693 "NC_045157.1" 6 18092474
"1185" 59676 "NC_045157.1" 6 18092566
"1186" 75325 "NC_045157.1" 6 18093029
"1187" 44072 "NC_045157.1" 6 18141567
"1188" 26953 "NC_045157.1" 6 18156883
"1189" 37832 "NC_045157.1" 6 18160308
"1190" 64540 "NC_045157.1" 6 18593124
"1191" 8813 "NC_045157.1" 6 18801024
"1192" 72192 "NC_045157.1" 6 19122909
"1193" 55674 "NC_045157.1" 6 19217207
"1194" 3144 "NC_045157.1" 6 19379334
"1195" 5760 "NC_045157.1" 6 19628074
"1196" 2484 "NC_045157.1" 6 19751901
"1197" 6598 "NC_045157.1" 6 19879928
"1198" 66429 "NC_045157.1" 6 19884457
"1199" 35741 "NC_045157.1" 6 19909757
"1200" 400 "NC_045157.1" 6 20145541
"1201" 19202 "NC_045157.1" 6 20154492
"1202" 17423 "NC_045157.1" 6 20187521
"1203" 33897 "NC_045157.1" 6 20431833
"1204" 34027 "NC_045157.1" 6 20439071
"1205" 75015 "NC_045157.1" 6 20462686
"1206" 6876 "NC_045157.1" 6 21141137
