"tag" "reference" "chr" "chr.pos"
"583" 31945 "NC_007115.7" "4" 22334500
"584" 23130 "NC_007115.7" "4" 24079389
"585" 43688 "NC_007115.7" "4" 25004609
"586" 35303 "NC_007115.7" "4" 25005137
"587" 40120 "NC_007115.7" "4" 25072689
"588" 13309 "NC_007115.7" "4" 26130244
"589" 50477 "NC_007115.7" "4" 27414500
"590" 15482 "NC_007115.7" "4" 27482707
"591" 53800 "NC_007115.7" "4" 27930968
"592" 45292 "NC_007115.7" "4" 28022434
"593" 14913 "NC_007115.7" "4" 69684095
"594" 25061 "NC_007115.7" "4" 74226700
"595" 20065 "NC_007115.7" "4" 74960709
"596" 44453 "NC_007115.7" "4" 75321890
"597" 2877 "NC_007116.7" "5" 239639
"598" 33768 "NC_007116.7" "5" 255869
"599" 27248 "NC_007116.7" "5" 1264331
"600" 34396 "NC_007116.7" "5" 1401772
"601" 27906 "NC_007116.7" "5" 1432467
"602" 35036 "NC_007116.7" "5" 2074320
"603" 22567 "NC_007116.7" "5" 2346814
"604" 52937 "NC_007116.7" "5" 2888587
"605" 27619 "NC_007116.7" "5" 2942523
"606" 48007 "NC_007116.7" "5" 4318562
"607" 35732 "NC_007116.7" "5" 5507782
"608" 1295 "NC_007116.7" "5" 5565228
"609" 6113 "NC_007116.7" "5" 7773465
"610" 41496 "NC_007116.7" "5" 7875985
"611" 33425 "NC_007116.7" "5" 10767442
"612" 16152 "NC_007116.7" "5" 10767796
"613" 41366 "NC_007116.7" "5" 11053403
"614" 43680 "NC_007116.7" "5" 11409478
"615" 52448 "NC_007116.7" "5" 11745755
"616" 8723 "NC_007116.7" "5" 11791906
"617" 26318 "NC_007116.7" "5" 12155763
"618" 32323 "NC_007116.7" "5" 12178929
"619" 35518 "NC_007116.7" "5" 12551214
"620" 40634 "NC_007116.7" "5" 14367871
"621" 41868 "NC_007116.7" "5" 14395103
"622" 24804 "NC_007116.7" "5" 14919018
"623" 33363 "NC_007116.7" "5" 14919056
"624" 37626 "NC_007116.7" "5" 15279909
"625" 27640 "NC_007116.7" "5" 15311578
"626" 5504 "NC_007116.7" "5" 16158436
"627" 51709 "NC_007116.7" "5" 16395339
"628" 9584 "NC_007116.7" "5" 16395447
"629" 31956 "NC_007116.7" "5" 17698609
"630" 54570 "NC_007116.7" "5" 17699136
"631" 2460 "NC_007116.7" "5" 18238203
"632" 50403 "NC_007116.7" "5" 18914710
"633" 4232 "NC_007116.7" "5" 18946832
"634" 41082 "NC_007116.7" "5" 18970055
"635" 9203 "NC_007116.7" "5" 18992842
"636" 45252 "NC_007116.7" "5" 19295929
"637" 22174 "NC_007116.7" "5" 19615706
"638" 18766 "NC_007116.7" "5" 19673680
"639" 41460 "NC_007116.7" "5" 19694470
"640" 26049 "NC_007116.7" "5" 19742503
"641" 42289 "NC_007116.7" "5" 19991235
"642" 3060 "NC_007116.7" "5" 19991328
"643" 4253 "NC_007116.7" "5" 20316240
"644" 9077 "NC_007116.7" "5" 20316321
"645" 52011 "NC_007116.7" "5" 20372597
"646" 18595 "NC_007116.7" "5" 20378300
"647" 13408 "NC_007116.7" "5" 20441829
"648" 12787 "NC_007116.7" "5" 21710751
"649" 46053 "NC_007116.7" "5" 21868185
"650" 33866 "NC_007116.7" "5" 21908891
"651" 2774 "NC_007116.7" "5" 21931507
"652" 27683 "NC_007116.7" "5" 21966171
"653" 16056 "NC_007116.7" "5" 23017267
"654" 53114 "NC_007116.7" "5" 23191417
"655" 19971 "NC_007116.7" "5" 23581209
"656" 45388 "NC_007116.7" "5" 23634708
"657" 40650 "NC_007116.7" "5" 23635093
"658" 16809 "NC_007116.7" "5" 23897953
"659" 52409 "NC_007116.7" "5" 24930404
"660" 10715 "NC_007116.7" "5" 25015765
"661" 14280 "NC_007116.7" "5" 25016219
"662" 6892 "NC_007116.7" "5" 25104840
"663" 41016 "NC_007116.7" "5" 25600959
"664" 52473 "NC_007116.7" "5" 25876722
"665" 16075 "NC_007116.7" "5" 26041075
"666" 5009 "NC_007116.7" "5" 26132756
"667" 5254 "NC_007116.7" "5" 26154759
"668" 2534 "NC_007116.7" "5" 26291424
"669" 12727 "NC_007116.7" "5" 26501862
"670" 33291 "NC_007116.7" "5" 26776971
"671" 30143 "NC_007116.7" "5" 27051783
"672" 32997 "NC_007116.7" "5" 27293055
"673" 30003 "NC_007116.7" "5" 27467935
"674" 43026 "NC_007116.7" "5" 29950760
"675" 18627 "NC_007116.7" "5" 30410144
"676" 12454 "NC_007116.7" "5" 30540415
"677" 34195 "NC_007116.7" "5" 30542615
"678" 49724 "NC_007116.7" "5" 30583379
"679" 12312 "NC_007116.7" "5" 30583706
"680" 48362 "NC_007116.7" "5" 31168633
"681" 39355 "NC_007116.7" "5" 31168877
"682" 20790 "NC_007116.7" "5" 32030383
"683" 28386 "NC_007116.7" "5" 32326697
"684" 49279 "NC_007116.7" "5" 34586107
"685" 18778 "NC_007116.7" "5" 37690598
"686" 48298 "NC_007116.7" "5" 37694221
"687" 10159 "NC_007116.7" "5" 37713691
"688" 12402 "NC_007116.7" "5" 40575124
"689" 6754 "NC_007116.7" "5" 40679192
"690" 50815 "NC_007116.7" "5" 42132647
"691" 22266 "NC_007116.7" "5" 43482659
"692" 51295 "NC_007116.7" "5" 43788239
"693" 9565 "NC_007116.7" "5" 43815439
"694" 5753 "NC_007116.7" "5" 46210507
"695" 9728 "NC_007116.7" "5" 46400605
"696" 11094 "NC_007116.7" "5" 46471959
"697" 24934 "NC_007116.7" "5" 48553886
"698" 4646 "NC_007116.7" "5" 48673156
"699" 26818 "NC_007116.7" "5" 48673577
"700" 4123 "NC_007116.7" "5" 49380197
"701" 2080 "NC_007116.7" "5" 49567405
"702" 21522 "NC_007116.7" "5" 49821984
"703" 33540 "NC_007116.7" "5" 50047701
"704" 1377 "NC_007116.7" "5" 50459577
"705" 12480 "NC_007116.7" "5" 50460029
"706" 10017 "NC_007116.7" "5" 50840611
"707" 22928 "NC_007116.7" "5" 50862554
"708" 2579 "NC_007116.7" "5" 51688287
"709" 52244 "NC_007116.7" "5" 52090296
"710" 28256 "NC_007116.7" "5" 52502964
"711" 49531 "NC_007116.7" "5" 52503074
"712" 48241 "NC_007116.7" "5" 52608070
"713" 12613 "NC_007116.7" "5" 52761147
"714" 9096 "NC_007116.7" "5" 54275107
"715" 31836 "NC_007116.7" "5" 54774493
"716" 55694 "NC_007116.7" "5" 54948211
"717" 40537 "NC_007116.7" "5" 55625183
"718" 41878 "NC_007116.7" "5" 55729342
"719" 44006 "NC_007116.7" "5" 57737930
"720" 42838 "NC_007116.7" "5" 59648487
"721" 24076 "NC_007116.7" "5" 59753424
"722" 39079 "NC_007116.7" "5" 59799500
"723" 30387 "NC_007116.7" "5" 59799555
"724" 43212 "NC_007116.7" "5" 60291690
"725" 31648 "NC_007116.7" "5" 61873631
"726" 12074 "NC_007116.7" "5" 62195058
"727" 52148 "NC_007116.7" "5" 63412577
"728" 32051 "NC_007116.7" "5" 64546085
"729" 53173 "NC_007116.7" "5" 65509141
"730" 52579 "NC_007116.7" "5" 66000635
"731" 48193 "NC_007116.7" "5" 66227183
"732" 36966 "NC_007116.7" "5" 66373591
"733" 38666 "NC_007116.7" "5" 66489271
"734" 45563 "NC_007116.7" "5" 66501655
"735" 38469 "NC_007116.7" "5" 67096359
"736" 50889 "NC_007116.7" "5" 67681670
"737" 54403 "NC_007116.7" "5" 68514662
"738" 39488 "NC_007116.7" "5" 68923104
"739" 38221 "NC_007116.7" "5" 69153334
"740" 33777 "NC_007116.7" "5" 70867692
"741" 28705 "NC_007116.7" "5" 71067153
"742" 9916 "NC_007116.7" "5" 71067241
"743" 6660 "NC_007116.7" "5" 71302167
"744" 22996 "NC_007116.7" "5" 71534259
"745" 19261 "NC_007116.7" "5" 71983890
"746" 19956 "NC_007117.7" "6" 93740
"747" 32166 "NC_007117.7" "6" 497419
"748" 2232 "NC_007117.7" "6" 857953
"749" 4513 "NC_007117.7" "6" 858420
"750" 39565 "NC_007117.7" "6" 2626067
"751" 15685 "NC_007117.7" "6" 3142859
"752" 54566 "NC_007117.7" "6" 3236341
"753" 7553 "NC_007117.7" "6" 3459010
"754" 11457 "NC_007117.7" "6" 3564032
"755" 54653 "NC_007117.7" "6" 3564339
"756" 57159 "NC_007117.7" "6" 3589191
"757" 14721 "NC_007117.7" "6" 3860638
"758" 5205 "NC_007117.7" "6" 4144262
"759" 23017 "NC_007117.7" "6" 4161281
"760" 6708 "NC_007117.7" "6" 4185471
"761" 53503 "NC_007117.7" "6" 4188811
"762" 28814 "NC_007117.7" "6" 4291409
"763" 15168 "NC_007117.7" "6" 4522166
"764" 18730 "NC_007117.7" "6" 6791149
"765" 11159 "NC_007117.7" "6" 7082202
"766" 26989 "NC_007117.7" "6" 7597278
"767" 26862 "NC_007117.7" "6" 7645111
"768" 7972 "NC_007117.7" "6" 7745832
"769" 31873 "NC_007117.7" "6" 8529528
"770" 9550 "NC_007117.7" "6" 8604295
"771" 2821 "NC_007117.7" "6" 8604370
"772" 12276 "NC_007117.7" "6" 8622061
"773" 22438 "NC_007117.7" "6" 8725867
"774" 35165 "NC_007117.7" "6" 8729060
"775" 15506 "NC_007117.7" "6" 10469858
"776" 28004 "NC_007117.7" "6" 10547179
"777" 48878 "NC_007117.7" "6" 10547369
"778" 46486 "NC_007117.7" "6" 11285282
"779" 40949 "NC_007117.7" "6" 11295285
"780" 60580 "NC_007117.7" "6" 11295629
"781" 37024 "NC_007117.7" "6" 11350202
"782" 2647 "NC_007117.7" "6" 11350544
"783" 39303 "NC_007117.7" "6" 11835583
"784" 19122 "NC_007117.7" "6" 11836139
"785" 34521 "NC_007117.7" "6" 11991617
"786" 36488 "NC_007117.7" "6" 12084578
"787" 28680 "NC_007117.7" "6" 12629247
"788" 39861 "NC_007117.7" "6" 12670911
"789" 43397 "NC_007117.7" "6" 12692159
"790" 41559 "NC_007117.7" "6" 12694707
"791" 53522 "NC_007117.7" "6" 12798690
"792" 8071 "NC_007117.7" "6" 13270181
"793" 45278 "NC_007117.7" "6" 14138881
"794" 15984 "NC_007117.7" "6" 15020736
"795" 54355 "NC_007117.7" "6" 15023554
"796" 53462 "NC_007117.7" "6" 20728169
"797" 5425 "NC_007117.7" "6" 20728335
"798" 41436 "NC_007117.7" "6" 20745759
"799" 9786 "NC_007117.7" "6" 23058722
"800" 30548 "NC_007117.7" "6" 23443601
"801" 18226 "NC_007117.7" "6" 24005167
"802" 24913 "NC_007117.7" "6" 24005167
"803" 41263 "NC_007117.7" "6" 25095128
"804" 27699 "NC_007117.7" "6" 25172292
"805" 4832 "NC_007117.7" "6" 25804514
"806" 23554 "NC_007117.7" "6" 26601328
"807" 5875 "NC_007117.7" "6" 26679018
"808" 13230 "NC_007117.7" "6" 27045120
"809" 32218 "NC_007117.7" "6" 27545593
"810" 37392 "NC_007117.7" "6" 27545902
"811" 36704 "NC_007117.7" "6" 30198212
"812" 46424 "NC_007117.7" "6" 30282935
"813" 14849 "NC_007117.7" "6" 31993061
"814" 35372 "NC_007117.7" "6" 31994855
"815" 25860 "NC_007117.7" "6" 32048068
"816" 52026 "NC_007117.7" "6" 32132886
"817" 25491 "NC_007117.7" "6" 34932846
"818" 49499 "NC_007117.7" "6" 34974650
"819" 9948 "NC_007117.7" "6" 36183993
"820" 43398 "NC_007117.7" "6" 37310676
"821" 41120 "NC_007117.7" "6" 37311591
"822" 28443 "NC_007117.7" "6" 37629106
"823" 47453 "NC_007117.7" "6" 37691074
"824" 21509 "NC_007117.7" "6" 38113692
"825" 5431 "NC_007117.7" "6" 38170974
"826" 43665 "NC_007117.7" "6" 40279401
"827" 36648 "NC_007117.7" "6" 40399299
"828" 31830 "NC_007117.7" "6" 40482314
"829" 15623 "NC_007117.7" "6" 40942815
"830" 45202 "NC_007117.7" "6" 41318893
"831" 31599 "NC_007117.7" "6" 41603945
"832" 13442 "NC_007117.7" "6" 42044097
"833" 5981 "NC_007117.7" "6" 42715426
"834" 42271 "NC_007117.7" "6" 43687082
"835" 19906 "NC_007117.7" "6" 44597633
"836" 31790 "NC_007117.7" "6" 44719833
"837" 34906 "NC_007117.7" "6" 44830144
"838" 44315 "NC_007117.7" "6" 46727006
"839" 19747 "NC_007117.7" "6" 48530219
"840" 5297 "NC_007117.7" "6" 48723706
"841" 44992 "NC_007117.7" "6" 48785500
"842" 30824 "NC_007117.7" "6" 48882859
"843" 1986 "NC_007117.7" "6" 50027833
"844" 14285 "NC_007117.7" "6" 50319394
"845" 27981 "NC_007117.7" "6" 51389192
"846" 51490 "NC_007117.7" "6" 51594543
"847" 47894 "NC_007117.7" "6" 51727954
"848" 52478 "NC_007117.7" "6" 51728519
"849" 15350 "NC_007117.7" "6" 52530381
"850" 34774 "NC_007117.7" "6" 52674524
"851" 43203 "NC_007117.7" "6" 53264123
"852" 54113 "NC_007117.7" "6" 54614047
"853" 11086 "NC_007117.7" "6" 54885096
"854" 18064 "NC_007117.7" "6" 54886653
"855" 7663 "NC_007117.7" "6" 55032487
"856" 18079 "NC_007117.7" "6" 56423162
"857" 25816 "NC_007117.7" "6" 56877448
"858" 17893 "NC_007117.7" "6" 56878295
"859" 23350 "NC_007117.7" "6" 57283000
"860" 33476 "NC_007117.7" "6" 57484192
"861" 51091 "NC_007117.7" "6" 57526091
"862" 15195 "NC_007117.7" "6" 57595083
"863" 54232 "NC_007117.7" "6" 58053323
"864" 33759 "NC_007117.7" "6" 59557712
"865" 27124 "NC_007117.7" "6" 59874502
"866" 44748 "NC_007118.7" "7" 488581
"867" 12295 "NC_007118.7" "7" 1085054
"868" 30288 "NC_007118.7" "7" 1132906
"869" 6301 "NC_007118.7" "7" 1566752
"870" 7853 "NC_007118.7" "7" 1978294
"871" 32128 "NC_007118.7" "7" 2090212
"872" 45970 "NC_007118.7" "7" 5880404
"873" 14141 "NC_007118.7" "7" 6756223
"874" 48120 "NC_007118.7" "7" 9858535
"875" 32999 "NC_007118.7" "7" 10351058
"876" 35541 "NC_007118.7" "7" 10363050
"877" 40673 "NC_007118.7" "7" 10372171
"878" 32019 "NC_007118.7" "7" 10393742
"879" 7631 "NC_007118.7" "7" 11329377
"880" 30061 "NC_007118.7" "7" 11886987
"881" 32023 "NC_007118.7" "7" 14356323
"882" 53014 "NC_007118.7" "7" 16576873
"883" 31953 "NC_007118.7" "7" 16581922
"884" 23449 "NC_007118.7" "7" 17208683
"885" 14559 "NC_007118.7" "7" 17731564
"886" 37501 "NC_007118.7" "7" 17965533
"887" 24015 "NC_007118.7" "7" 17965860
"888" 53552 "NC_007118.7" "7" 18552274
"889" 38862 "NC_007118.7" "7" 19660124
"890" 71131 "NC_007118.7" "7" 19661034
"891" 42629 "NC_007118.7" "7" 20876298
"892" 41596 "NC_007118.7" "7" 20956869
"893" 30846 "NC_007118.7" "7" 21381030
"894" 1741 "NC_007118.7" "7" 21411842
"895" 29064 "NC_007118.7" "7" 21744766
"896" 22524 "NC_007118.7" "7" 22135826
"897" 10171 "NC_007118.7" "7" 23789683
"898" 9019 "NC_007118.7" "7" 23811080
"899" 33086 "NC_007118.7" "7" 23977783
"900" 11120 "NC_007118.7" "7" 24084642
"901" 6218 "NC_007118.7" "7" 24119671
"902" 52601 "NC_007118.7" "7" 24715864
"903" 23347 "NC_007118.7" "7" 24793756
"904" 9480 "NC_007118.7" "7" 24794957
"905" 2050 "NC_007118.7" "7" 24906709
"906" 2519 "NC_007118.7" "7" 26519158
"907" 2636 "NC_007118.7" "7" 26721427
"908" 3379 "NC_007118.7" "7" 26721646
"909" 27315 "NC_007118.7" "7" 26907162
"910" 27511 "NC_007118.7" "7" 27347763
"911" 10976 "NC_007118.7" "7" 29033338
"912" 38556 "NC_007118.7" "7" 29048586
"913" 46085 "NC_007118.7" "7" 30398150
"914" 52710 "NC_007118.7" "7" 30398934
"915" 12874 "NC_007118.7" "7" 30639331
"916" 38070 "NC_007118.7" "7" 31128324
"917" 37051 "NC_007118.7" "7" 31363955
"918" 19558 "NC_007118.7" "7" 31609504
"919" 1925 "NC_007118.7" "7" 31925961
"920" 42589 "NC_007118.7" "7" 32008189
"921" 27051 "NC_007118.7" "7" 32064426
"922" 21749 "NC_007118.7" "7" 32064765
"923" 19537 "NC_007118.7" "7" 32121649
"924" 19335 "NC_007118.7" "7" 32434836
"925" 25153 "NC_007118.7" "7" 32862939
"926" 47439 "NC_007118.7" "7" 33388009
"927" 18348 "NC_007118.7" "7" 33388552
"928" 6674 "NC_007118.7" "7" 33604027
"929" 40474 "NC_007118.7" "7" 33637809
"930" 14271 "NC_007118.7" "7" 33784577
"931" 2054 "NC_007118.7" "7" 33804736
"932" 26613 "NC_007118.7" "7" 33805175
"933" 54681 "NC_007118.7" "7" 33817035
"934" 26779 "NC_007118.7" "7" 33944691
"935" 45777 "NC_007118.7" "7" 34014802
"936" 1732 "NC_007118.7" "7" 34019805
"937" 3450 "NC_007118.7" "7" 35121538
"938" 53339 "NC_007118.7" "7" 35474094
"939" 39522 "NC_007118.7" "7" 35664901
"940" 14130 "NC_007118.7" "7" 35665388
"941" 32162 "NC_007118.7" "7" 35743147
"942" 16292 "NC_007118.7" "7" 35852703
"943" 40342 "NC_007118.7" "7" 35852997
"944" 6575 "NC_007118.7" "7" 36907804
"945" 35487 "NC_007118.7" "7" 37538135
"946" 32053 "NC_007118.7" "7" 37595651
"947" 17463 "NC_007118.7" "7" 38323979
"948" 21520 "NC_007118.7" "7" 38324057
"949" 1953 "NC_007118.7" "7" 38526842
"950" 20380 "NC_007118.7" "7" 38762065
"951" 42563 "NC_007118.7" "7" 39295653
"952" 49831 "NC_007118.7" "7" 40048517
"953" 14317 "NC_007118.7" "7" 40097023
"954" 48663 "NC_007118.7" "7" 40948050
"955" 13727 "NC_007118.7" "7" 41310381
"956" 2339 "NC_007118.7" "7" 41310959
"957" 54472 "NC_007118.7" "7" 41324381
"958" 50660 "NC_007118.7" "7" 41326355
"959" 12864 "NC_007118.7" "7" 41890899
"960" 350 "NC_007118.7" "7" 41989102
"961" 18688 "NC_007118.7" "7" 42310308
"962" 40321 "NC_007118.7" "7" 42414980
"963" 42602 "NC_007118.7" "7" 42453341
"964" 49997 "NC_007118.7" "7" 42629830
"965" 21499 "NC_007118.7" "7" 42656565
"966" 63498 "NC_007118.7" "7" 43486199
"967" 2523 "NC_007118.7" "7" 43688861
"968" 24871 "NC_007118.7" "7" 43784732
"969" 35700 "NC_007118.7" "7" 43785053
"970" 46251 "NC_007118.7" "7" 43833353
"971" 19983 "NC_007118.7" "7" 43873090
"972" 36841 "NC_007118.7" "7" 44296531
"973" 31125 "NC_007118.7" "7" 44495758
"974" 33353 "NC_007118.7" "7" 45152827
"975" 51092 "NC_007118.7" "7" 47419441
"976" 45709 "NC_007118.7" "7" 47419831
"977" 3678 "NC_007118.7" "7" 48027444
"978" 27704 "NC_007118.7" "7" 48230626
"979" 47624 "NC_007118.7" "7" 49011743
"980" 32429 "NC_007118.7" "7" 49312565
"981" 43364 "NC_007118.7" "7" 49336462
"982" 43592 "NC_007118.7" "7" 49348145
"983" 40648 "NC_007118.7" "7" 49483431
"984" 50925 "NC_007118.7" "7" 49484775
"985" 14898 "NC_007118.7" "7" 50063474
"986" 35190 "NC_007118.7" "7" 50064181
"987" 13741 "NC_007118.7" "7" 50225404
"988" 22849 "NC_007118.7" "7" 50444093
"989" 35398 "NC_007118.7" "7" 50483918
"990" 46346 "NC_007118.7" "7" 50839941
"991" 6565 "NC_007118.7" "7" 50881312
"992" 10225 "NC_007118.7" "7" 50990072
"993" 22416 "NC_007118.7" "7" 51052720
"994" 20239 "NC_007118.7" "7" 51177011
"995" 6546 "NC_007118.7" "7" 51583256
"996" 21309 "NC_007118.7" "7" 52766162
"997" 1418 "NC_007118.7" "7" 52777845
"998" 8586 "NC_007118.7" "7" 54386935
"999" 17343 "NC_007118.7" "7" 54748148
"1000" 34509 "NC_007118.7" "7" 55031843
"1001" 43360 "NC_007118.7" "7" 55034908
"1002" 12588 "NC_007118.7" "7" 55228875
"1003" 45884 "NC_007118.7" "7" 57020322
"1004" 11151 "NC_007118.7" "7" 57458438
"1005" 46297 "NC_007118.7" "7" 57470274
"1006" 45342 "NC_007118.7" "7" 59369486
"1007" 466 "NC_007118.7" "7" 60155113
"1008" 9059 "NC_007118.7" "7" 60155325
"1009" 9129 "NC_007118.7" "7" 60540980
"1010" 22152 "NC_007118.7" "7" 61328579
"1011" 6970 "NC_007118.7" "7" 61483903
"1012" 194 "NC_007118.7" "7" 61766339
"1013" 39657 "NC_007118.7" "7" 61912636
"1014" 45670 "NC_007118.7" "7" 62533181
"1015" 53026 "NC_007118.7" "7" 62533383
"1016" 50140 "NC_007118.7" "7" 64317240
"1017" 29288 "NC_007118.7" "7" 65010972
"1018" 14832 "NC_007118.7" "7" 65164261
"1019" 22873 "NC_007118.7" "7" 66680689
"1020" 23331 "NC_007118.7" "7" 66858838
"1021" 21548 "NC_007118.7" "7" 66858911
"1022" 4235 "NC_007118.7" "7" 67124985
"1023" 41763 "NC_007118.7" "7" 67479327
"1024" 14577 "NC_007118.7" "7" 67479772
"1025" 29573 "NC_007118.7" "7" 67770248
"1026" 34441 "NC_007118.7" "7" 67803484
"1027" 25450 "NC_007118.7" "7" 67826968
"1028" 27985 "NC_007118.7" "7" 67827143
"1029" 22130 "NC_007118.7" "7" 67879472
"1030" 5911 "NC_007118.7" "7" 68075650
"1031" 22349 "NC_007118.7" "7" 68106580
"1032" 10648 "NC_007118.7" "7" 68220208
"1033" 49618 "NC_007118.7" "7" 68341249
"1034" 6485 "NC_007118.7" "7" 69667193
"1035" 8030 "NC_007118.7" "7" 70317161
"1036" 27263 "NC_007118.7" "7" 70474644
"1037" 45312 "NC_007118.7" "7" 71278648
"1038" 22086 "NC_007118.7" "7" 71556260
"1039" 29188 "NC_007118.7" "7" 71975923
"1040" 39603 "NC_007118.7" "7" 72132339
"1041" 18123 "NC_007118.7" "7" 73341900
"1042" 19181 "NC_007118.7" "7" 73551422
"1043" 31079 "NC_007118.7" "7" 73693411
"1044" 53500 "NC_007119.7" "8" 118067
"1045" 52493 "NC_007119.7" "8" 1082105
"1046" 30402 "NC_007119.7" "8" 1791786
"1047" 45226 "NC_007119.7" "8" 2858105
"1048" 40543 "NC_007119.7" "8" 2890614
"1049" 36649 "NC_007119.7" "8" 3268973
"1050" 32375 "NC_007119.7" "8" 3269355
"1051" 33778 "NC_007119.7" "8" 3713125
"1052" 13288 "NC_007119.7" "8" 4398383
"1053" 46947 "NC_007119.7" "8" 4605892
"1054" 25523 "NC_007119.7" "8" 4628760
"1055" 67981 "NC_007119.7" "8" 5179871
"1056" 35410 "NC_007119.7" "8" 5657078
"1057" 25123 "NC_007119.7" "8" 6262794
"1058" 12079 "NC_007119.7" "8" 6312908
"1059" 53250 "NC_007119.7" "8" 6313012
"1060" 53532 "NC_007119.7" "8" 7093058
"1061" 2785 "NC_007119.7" "8" 8196033
"1062" 27516 "NC_007119.7" "8" 8279858
"1063" 39950 "NC_007119.7" "8" 9282817
"1064" 25754 "NC_007119.7" "8" 9855148
"1065" 8580 "NC_007119.7" "8" 10007100
"1066" 4320 "NC_007119.7" "8" 10663762
"1067" 22780 "NC_007119.7" "8" 11039024
"1068" 54643 "NC_007119.7" "8" 11331841
"1069" 19098 "NC_007119.7" "8" 11440219
"1070" 22360 "NC_007119.7" "8" 11884955
"1071" 21337 "NC_007119.7" "8" 12136306
"1072" 33094 "NC_007119.7" "8" 12136494
"1073" 45849 "NC_007119.7" "8" 12150376
"1074" 21532 "NC_007119.7" "8" 12346454
"1075" 2634 "NC_007119.7" "8" 13078304
"1076" 10254 "NC_007119.7" "8" 13125135
"1077" 38752 "NC_007119.7" "8" 13177451
"1078" 3199 "NC_007119.7" "8" 13177735
"1079" 3254 "NC_007119.7" "8" 13370586
"1080" 11856 "NC_007119.7" "8" 14295961
"1081" 31283 "NC_007119.7" "8" 14517674
"1082" 48664 "NC_007119.7" "8" 15029600
"1083" 20419 "NC_007119.7" "8" 15515268
"1084" 48013 "NC_007119.7" "8" 15592503
"1085" 48135 "NC_007119.7" "8" 15687694
"1086" 49930 "NC_007119.7" "8" 15787487
"1087" 5764 "NC_007119.7" "8" 15808025
"1088" 48641 "NC_007119.7" "8" 15808411
"1089" 28373 "NC_007119.7" "8" 15951602
"1090" 39663 "NC_007119.7" "8" 15951763
"1091" 32870 "NC_007119.7" "8" 16110069
"1092" 2315 "NC_007119.7" "8" 16169476
"1093" 49152 "NC_007119.7" "8" 16227999
"1094" 22021 "NC_007119.7" "8" 16269894
"1095" 19029 "NC_007119.7" "8" 16274748
"1096" 32989 "NC_007119.7" "8" 16425526
"1097" 49143 "NC_007119.7" "8" 16488725
"1098" 41690 "NC_007119.7" "8" 16531750
"1099" 32847 "NC_007119.7" "8" 17461116
"1100" 9033 "NC_007119.7" "8" 18580613
"1101" 4827 "NC_007119.7" "8" 19576302
"1102" 62450 "NC_007119.7" "8" 20018168
"1103" 8650 "NC_007119.7" "8" 20082839
"1104" 27199 "NC_007119.7" "8" 20254913
"1105" 49122 "NC_007119.7" "8" 22533491
"1106" 8119 "NC_007119.7" "8" 23170470
"1107" 8174 "NC_007119.7" "8" 23213398
"1108" 25328 "NC_007119.7" "8" 23288118
"1109" 49877 "NC_007119.7" "8" 23288794
"1110" 46693 "NC_007119.7" "8" 23315530
"1111" 9392 "NC_007119.7" "8" 25116631
"1112" 35826 "NC_007119.7" "8" 25117154
"1113" 25691 "NC_007119.7" "8" 25676867
"1114" 26505 "NC_007119.7" "8" 26355334
"1115" 23346 "NC_007119.7" "8" 26380967
"1116" 38864 "NC_007119.7" "8" 28195658
"1117" 52336 "NC_007119.7" "8" 28196257
"1118" 50979 "NC_007119.7" "8" 28313380
"1119" 969 "NC_007119.7" "8" 28582106
"1120" 23227 "NC_007119.7" "8" 31891860
"1121" 8239 "NC_007119.7" "8" 32701638
"1122" 4486 "NC_007119.7" "8" 38758373
"1123" 2930 "NC_007119.7" "8" 38917860
"1124" 18056 "NC_007119.7" "8" 39977139
"1125" 25183 "NC_007119.7" "8" 40042650
"1126" 24720 "NC_007119.7" "8" 40217881
"1127" 30404 "NC_007119.7" "8" 40218154
"1128" 47164 "NC_007119.7" "8" 40423359
"1129" 1863 "NC_007119.7" "8" 41193104
"1130" 54585 "NC_007119.7" "8" 43201265
"1131" 31346 "NC_007119.7" "8" 43207576
"1132" 15842 "NC_007119.7" "8" 45948622
"1133" 1585 "NC_007119.7" "8" 45948723
"1134" 19491 "NC_007119.7" "8" 46402365
"1135" 50730 "NC_007119.7" "8" 47101022
"1136" 44583 "NC_007119.7" "8" 48412027
"1137" 47116 "NC_007119.7" "8" 48494376
"1138" 15893 "NC_007119.7" "8" 48675095
"1139" 4238 "NC_007119.7" "8" 49006582
"1140" 49159 "NC_007119.7" "8" 49012069
"1141" 16839 "NC_007119.7" "8" 50259287
"1142" 27936 "NC_007119.7" "8" 50275491
"1143" 10140 "NC_007119.7" "8" 50525201
"1144" 26960 "NC_007119.7" "8" 50870461
"1145" 3116 "NC_007119.7" "8" 50939775
"1146" 26920 "NC_007119.7" "8" 50947903
"1147" 14129 "NC_007119.7" "8" 51165970
"1148" 4876 "NC_007119.7" "8" 51286271
"1149" 37365 "NC_007119.7" "8" 51654790
"1150" 1866 "NC_007119.7" "8" 52621089
"1151" 39514 "NC_007119.7" "8" 52714323
"1152" 50707 "NC_007119.7" "8" 53326570
"1153" 21977 "NC_007119.7" "8" 54206613
"1154" 17894 "NC_007120.7" "9" 284914
"1155" 22499 "NC_007120.7" "9" 721323
"1156" 45995 "NC_007120.7" "9" 746106
"1157" 45680 "NC_007120.7" "9" 800993
"1158" 26410 "NC_007120.7" "9" 1120107
